date,soil_surface_moisture,soil_rootzone_moisture
2020-03-12,25.399999618530273,137.23440875838287
2020-03-15,25.399999618530273,137.23440875838287
2020-03-18,25.399999618530273,137.23440875838287
2020-03-21,25.399999618530273,137.23440875838287
2020-03-24,25.399999618530273,137.23440875838287
2020-03-27,25.399999618530273,137.23440875838287
2020-03-30,25.399999618530273,137.23440875838287
2020-04-02,25.399999618530273,137.23440875838287
2020-04-05,25.399999618530273,137.23440875838287
2020-04-08,25.399999618530273,137.23440875838287
2020-04-11,25.399999618530273,137.23440875838287
2020-04-14,25.399999618530273,137.23440875838287
2020-04-17,25.399999618530273,137.23440875838287
2020-04-20,25.399999618530273,137.23440875838287
2020-04-23,25.399999618530273,137.23440875838287
2020-04-26,25.399999618530273,137.23440875838287
2020-04-29,25.399999618530273,137.23440875838287
2020-05-02,25.399999618530273,137.23440875838287
2020-05-05,25.399999618530273,137.23440875838287
2020-05-08,25.399999618530273,137.23440875838287
2020-05-11,25.399999618530273,137.23440875838287
2020-05-14,25.399999618530273,137.23440875838287
2020-05-17,25.399999618530273,137.23440875838287
2020-05-20,25.399999618530273,137.23440875838287
2020-05-23,25.399999618530273,137.23440875838287
2020-05-26,25.399999618530273,137.23440875838287
2020-05-29,25.399999618530273,137.23440875838287
2020-06-01,25.399999618530273,137.23440875838287
2020-06-04,25.399999618530273,137.23440875838287
2020-06-07,25.399999618530273,137.23440875838287
2020-06-10,25.399999618530273,137.23440875838287
2020-06-13,25.399999618530273,137.23440875838287
2020-06-16,25.399999618530273,137.23440875838287
2020-06-19,25.399999618530273,137.23440875838287
2020-06-22,25.399999618530273,137.23440875838287
2020-06-25,25.399999618530273,137.23440875838287
2020-06-28,25.399999618530273,137.23440875838287
2020-07-01,25.399999618530273,137.23440875838287
2020-07-04,25.399999618530273,137.23440875838287
2020-07-07,25.399999618530273,137.23440875838287
2020-07-10,25.399999618530273,137.23440875838287
2020-07-13,25.399999618530273,137.23440875838287
2020-07-16,25.399999618530273,137.23440875838287
2020-07-19,25.399999618530273,137.23440875838287
2020-07-22,25.399999618530273,137.23440875838287
2020-07-25,25.399999618530273,137.23440875838287
2020-07-28,25.399999618530273,137.23440875838287
2020-07-31,25.399999618530273,137.23440875838287
2020-08-03,25.399999618530273,137.23440875838287
2020-08-06,25.399999618530273,137.23440875838287
2020-08-09,25.399999618530273,137.23440875838287
2020-08-12,25.399999618530273,137.23440875838287
2020-08-15,25.399999618530273,137.23440875838287
2020-08-18,25.399999618530273,137.23440875838287
2020-08-21,25.399999618530273,137.23440875838287
2020-08-24,25.399999618530273,137.23440875838287
2020-08-27,25.399999618530273,137.23440875838287
2020-08-30,25.399999618530273,137.23440875838287
2020-09-02,25.399999618530273,137.23440875838287
2020-09-05,25.399999618530273,137.23440875838287
2020-09-08,25.399999618530273,137.23440875838287
2020-09-11,25.399999618530273,137.23440875838287
2020-09-14,25.399999618530273,137.23440875838287
2020-09-17,25.399999618530273,137.23440875838287
2020-09-20,25.399999618530273,137.23440875838287
2020-09-23,25.399999618530273,137.23440875838287
2020-09-26,25.399999618530273,137.23440875838287
2020-09-29,25.399999618530273,137.23440875838287
2020-10-02,25.399999618530273,137.23440875838287
2020-10-05,25.399999618530273,137.23440875838287
2020-10-08,25.399999618530273,137.23440875838287
2020-10-11,25.399999618530273,137.23440875838287
2020-10-14,25.399999618530273,137.23440875838287
2020-10-20,25.399999618530273,137.23440875838287
2020-10-23,25.399999618530273,137.23440875838287
2020-10-26,25.399999618530273,137.23440875838287
2020-10-29,25.399999618530273,137.23440875838287
2020-11-01,25.399999618530273,137.23440875838287
2020-11-04,25.399999618530273,137.23440875838287
2020-11-07,25.399999618530273,137.23440875838287
2020-11-10,25.399999618530273,137.23440875838287
2020-11-13,25.399999618530273,137.23440875838287
2020-11-16,25.399999618530273,137.23440875838287
2020-11-19,25.399999618530273,137.23440875838287
2020-11-22,25.399999618530273,137.23440875838287
2020-11-25,25.399999618530273,137.23440875838287
2020-11-28,25.399999618530273,137.23440875838287
2020-12-01,25.399999618530273,137.23440875838287
2020-12-04,25.399999618530273,137.23440875838287
2020-12-07,25.399999618530273,137.23440875838287
2020-12-10,25.399999618530273,137.23440875838287
2020-12-13,25.399999618530273,137.23440875838287
2020-12-16,25.399999618530273,137.23440875838287
2020-12-19,25.399999618530273,137.23440875838287
2020-12-22,25.399999618530273,137.23440875838287
2020-12-25,25.399999618530273,137.23440875838287
2020-12-28,25.399999618530273,137.23440875838287
2020-12-31,25.399999618530273,137.23440875838287
