date,precip_mm_sum,soil_surface_moisture,soil_rootzone_moisture,ndvi,t2m_mean,t2m_max,t2m_min,month,t2m_mean_anomaly_clim,t2m_mean_ratio_clim,t2m_mean_anomaly_roll,delta_t2m_mean_5d,delta_t2m_mean_10d,precip_mm_sum_anomaly_clim,precip_mm_sum_ratio_clim,precip_mm_sum_anomaly_roll,delta_precip_mm_sum_5d,delta_precip_mm_sum_10d,ndvi_zscore,ndvi_anomaly_roll,delta_ndvi_5d,delta_ndvi_10d,soil_deficit_index,soil_surface_moisture_anomaly_roll,delta_soil_surface_moisture_5d,delta_soil_surface_moisture_10d,soil_clay_pct,soil_silt_pct,soil_sand_pct,soil_soc_gkg,soil_ph,soil_bulk_density,soil_data_source,topo_elevation_m,topo_data_source,phen_planting_doy__soybean,phen_flowering_doy__soybean,phen_harvest_doy__soybean,phen_planting_doy__vegetables,phen_flowering_doy__vegetables,phen_harvest_doy__vegetables
2019-05-17,0.0,18.3335982213525,121.81985485167532,0.6080956139405205,29.9,29.9,21.2,5,0.4741935483870954,1.0161148870861654,1.2766666666666673,5.699999999999999,3.1999999999999993,-5.924402444383021,0.0,-5.8412274274056655,0.0,-5.090482289954689,0.8830216213860959,-0.013101145166399264,0.0,-0.03365076935894995,0,0.6605218983451806,-3.648621558456469,-4.761024636103144,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-18,0.5104282559220176,17.440944866279292,119.55988254917877,0.6080956139405205,28.5,28.5,21.5,5,-0.9258064516129032,0.968537601403201,-0.2799999999999976,2.1000000000000014,5.199999999999999,-5.413974188461003,0.08615691805440381,-4.97577974494032,0.5104282559220176,-22.320490046876753,0.8830216213860959,-0.012729352709097808,0.0,-0.03365076935894995,0,0.1841721105953198,-3.3740211755273286,-7.8292164864344365,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-19,0.0,16.548291511206084,117.2999102466822,0.6080956139405205,32.0,32.0,22.8,5,2.574193548387097,1.0874808156106117,2.893333333333331,5.600000000000001,4.100000000000001,-5.924402444383021,0.0,-4.066130294689032,0.0,-4.793481232088233,0.8830216213860959,-0.012357560251796351,0.0,0.0,0,-0.39113481903579483,-3.0994207925981847,-8.014973896540177,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-20,0.0,15.655638156132875,115.03993794418564,0.6080956139405205,31.6,31.6,23.5,5,2.174193548387098,1.0738873054154792,2.283333333333335,3.8000000000000007,9.700000000000003,-5.924402444383021,0.0,-3.00107202428151,0.0,-19.69529269902143,0.8830216213860959,-0.011985767794494784,0.0,0.0,0,-1.065398890548165,-3.554036120187467,-8.200731306645915,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-21,0.0,14.810077921961437,111.20020495772448,0.6080956139405205,29.0,29.0,22.9,5,-0.4258064516129032,0.9855294891471169,-0.46333333333333115,0.0,5.600000000000001,-5.924402444383021,0.0,-3.501552208341951,0.0,0.0,0.8830216213860959,-0.011613975337193105,0.0,0.0,0,-1.791526983040022,-3.961558326874986,-8.339395595849886,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-22,0.0,13.964517687789996,107.3604719712633,0.6080956139405205,32.0,32.0,22.3,5,2.574193548387097,1.0874808156106117,2.4633333333333347,2.1000000000000014,7.800000000000001,-5.924402444383021,0.0,-3.091567477586568,0.0,0.0,0.8830216213860959,-0.011242182879891649,0.0,0.0,0,-2.393387184790747,-4.369080533562503,-8.017702092018972,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-23,0.0,13.118957453618554,103.52073898480212,0.6080956139405205,31.8,31.8,25.0,5,2.3741935483870975,1.0806840605130454,2.0799999999999983,3.3000000000000007,5.400000000000002,-5.924402444383021,0.0,-2.960476408411785,-0.5104282559220176,0.0,0.8830216213860959,-0.010870390422590193,0.0,0.0,0,-2.8709794958003396,-4.321987412660738,-7.696008588188066,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-24,0.0,12.486580111638858,99.23860842414344,0.6080956139405205,31.1,31.1,24.4,5,1.6741935483870982,1.0568954176715633,1.0500000000000007,-0.8999999999999986,4.700000000000003,-5.924402444383021,0.0,-2.199445798318493,0.0,0.0,0.8830216213860959,-0.010498597965288625,0.0,0.0,0,-3.0111210238770507,-4.061711399567226,-7.161132192165411,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-25,0.0,11.854202769659164,94.9564778634848,0.6305926095804247,31.7,31.7,23.2,5,2.274193548387096,1.0772856829642623,1.4400000000000013,0.09999999999999787,3.8999999999999986,-5.924402444383021,0.0,-2.039663090582218,0.0,0.0,1.139776088539192,0.011248497819952075,0.02249699563990426,0.02249699563990426,0,-3.2512951166360295,-3.8014353864737114,-7.355471506661178,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-26,0.0,11.221825427679468,90.67434730282612,0.6305926095804247,32.1,32.1,23.0,5,2.674193548387098,1.0908791931593949,1.3300000000000018,3.1000000000000014,3.1000000000000014,-5.924402444383021,0.0,-1.3831533339481707,0.0,0.0,1.139776088539192,0.010498597965288625,0.02249699563990426,0.02249699563990426,0,-3.591501774077283,-3.588252494281969,-7.549810821156955,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-27,0.0,12.005201939115256,87.34058596677622,0.6305926095804247,31.6,31.6,22.4,5,2.174193548387098,1.0738873054154792,0.46000000000000085,-0.3999999999999986,1.7000000000000028,-5.924402444383021,0.0,-2.6905379477780333,0.0,0.0,1.139776088539192,0.00965378419050833,0.02249699563990426,0.02249699563990426,0,-2.615987142785322,-1.9593157486747401,-6.328396282237243,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-28,0.0,12.788578450551045,84.00682463072631,0.6305926095804247,32.6,32.6,23.4,5,3.174193548387098,1.1078710809033108,1.3333333333333357,0.8000000000000007,4.100000000000001,-5.924402444383021,0.0,-2.747376275290117,0.0,-0.5104282559220176,1.139776088539192,0.008808970415728146,0.02249699563990426,0.02249699563990426,0,-1.5968084465664916,-0.33037900306750956,-4.652366415728247,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-29,0.0,13.571954961986831,80.67306329467641,0.6305926095804247,32.3,32.3,24.8,5,2.874193548387094,1.0976759482569611,0.8899999999999935,1.1999999999999957,0.29999999999999716,-5.924402444383021,0.0,-2.842834408348066,0.0,0.0,1.139776088539192,0.00796415664094785,0.02249699563990426,0.02249699563990426,0,-0.5339656854207941,1.0853748503479732,-2.976336549219253,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-30,8.007851043692929,12.278578181846957,79.43086973345477,0.6305926095804247,30.9,30.9,22.8,5,1.4741935483870954,1.050098662573997,-0.6833333333333336,-0.8000000000000007,-0.7000000000000028,2.083448599309908,1.3516723617054822,5.1624327377452595,8.007851043692929,8.007851043692929,1.139776088539192,0.007119342866167777,0.0,0.02249699563990426,0,-1.5042121509238893,0.42437541218779273,-3.3770599742859186,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-05-31,16.80416498230574,10.985201401707076,78.18867617223312,0.6305926095804247,31.7,31.7,22.7,5,2.274193548387096,1.0772856829642623,-0.09666666666666757,-0.40000000000000213,2.6999999999999993,10.87976253792272,2.836432052018667,13.95874667635807,16.80416498230574,16.80416498230574,1.139776088539192,0.006274529091387593,0.0,0.02249699563990426,0,-2.556467491973354,-0.2366240259723913,-3.82487652025436,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-01,0.0,9.6918246215672,76.94648261101148,0.6305926095804247,31.9,31.9,23.0,6,-0.8383333333333312,0.9743929135060837,-0.11666666666666714,0.29999999999999716,-0.10000000000000142,-3.8188751477423675,0.0,-2.853111013246798,0.0,0.0,1.139776088539192,0.0054297153166071865,0.0,0.02249699563990426,0,-3.6907317085691833,-2.3133773175480563,-4.272693066222796,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-02,0.0,11.514743619895478,74.35891837744167,0.6305926095804247,33.4,33.4,23.4,6,0.6616666666666688,1.0202107621035483,1.3033333333333346,0.7999999999999972,1.5999999999999979,-3.8188751477423675,0.0,-2.853111013246798,0.0,0.0,1.139776088539192,0.004584901541827002,0.0,0.02249699563990426,0,-1.7907090222432185,-1.2738348306555665,-1.604213833723076,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-03,0.0,13.337662618223758,71.77135414387186,0.6305926095804247,32.8,32.8,23.6,6,0.061666666666667425,1.0018836226645624,0.6233333333333348,0.5,1.6999999999999957,-3.8188751477423675,0.0,-3.6679212895058484,0.0,0.0,1.139776088539192,0.003740087767046707,0.0,0.02249699563990426,0,0.1341427465465852,-0.23429234376307306,0.8510825065849001,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-04,15.014405521813242,15.160581616552037,69.18378991030205,0.6305926095804247,32.9,32.9,22.9,6,0.16166666666666885,1.0049381459043936,0.663333333333334,2.0,1.1999999999999993,11.195530374070874,3.931630373066639,11.346484232307393,7.006554478120313,15.014405521813242,1.139776088539192,0.0028952739922665227,0.0,0.0,0,2.083823597800226,2.88200343470508,3.3063788468928728,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-05,0.0,13.608083389576088,71.04698646248804,0.6305926095804247,29.3,29.3,22.9,6,-3.438333333333329,0.8949753092704782,-3.1133333333333333,-2.3999999999999986,-2.8000000000000007,-3.8188751477423675,0.0,-3.6679212895058484,-16.80416498230574,0.0,1.139776088539192,0.0020504602174862274,0.0,0.0,0,0.6829163062134764,2.622881987869011,2.3862579618966198,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-06,1.1577502147111938,12.055585162600138,72.910183014674,0.6305926095804247,32.2,32.2,20.5,6,-0.5383333333333269,0.9835564832255768,-0.4799999999999969,0.30000000000000426,0.6000000000000014,-2.6611249330311737,0.3031652436701497,-2.5101710747946546,1.1577502147111938,1.1577502147111938,1.139776088539192,0.0012056464427059321,0.0,0.0,0,-0.8026228321923146,2.3637605410329385,0.05038322348488222,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-07,0.0,10.50308693562419,74.77337956685999,0.6305926095804247,33.2,33.2,21.8,6,0.4616666666666731,1.0141017156238865,0.36333333333333684,-0.19999999999999574,0.6000000000000014,-3.8188751477423675,0.0,-3.6679212895058484,0.0,0.0,1.139776088539192,0.00036083266792574786,0.0,0.0,0,-2.372793817417154,-1.0116566842712889,-2.2854915149268553,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-08,0.0,12.797167931124836,78.38668082548269,0.6305926095804247,34.2,34.2,20.8,6,1.461666666666673,1.0446469480221965,1.3100000000000023,1.4000000000000057,1.9000000000000057,-3.8188751477423675,0.0,-3.6867462995973814,0.0,0.0,1.139776088539192,-0.0004839811068545474,0.0,0.0,0,-0.18101742698444312,-0.5404946870989225,-0.7747870308619955,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-09,0.0,15.091248926625482,81.9999820841054,0.6305926095804247,37.2,37.2,22.8,6,4.461666666666673,1.136282645217126,4.263333333333335,4.300000000000004,6.300000000000004,-3.8188751477423675,0.0,-3.6867462995973814,-15.014405521813242,-8.007851043692929,1.139776088539192,-0.0013287948816347317,0.0,0.0,0,1.9693305276125095,-0.06933268992655428,2.8126707447785257,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-10,39.22153841489589,17.38532992212613,85.6132833427281,0.6334400271839278,34.5,34.5,24.3,6,1.7616666666666703,1.0538105177416892,1.5333333333333314,5.199999999999999,2.8000000000000007,35.40266326715352,10.270442708262609,34.707993808409675,39.22153841489589,22.41737343259015,1.1722731917636333,0.0014237088017515775,0.002847417603503044,0.002847417603503044,0,4.078250046373702,3.7772465325500413,6.400128520419052,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-11,1.7051498253624997,14.908154236317712,84.03365775644565,0.6334400271839278,28.0,28.0,21.4,6,-4.73833333333333,0.8552665071526754,-4.960000000000001,-4.200000000000003,-3.8999999999999986,-2.1137253223798678,0.4465057796850326,-2.808394781123715,0.5473996106513059,1.7051498253624997,1.1722731917636333,0.0013287948816347317,0.002847417603503044,0.002847417603503044,0,1.3744844479900706,2.8525690737175733,5.216329614750512,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-12,2.863743991738458,12.430978550509296,82.45403217016322,0.6334400271839278,30.7,30.7,18.7,6,-2.0383333333333304,0.9377386346281119,-2.22666666666667,-2.5000000000000036,-2.6999999999999993,-0.9551311560039095,0.749892018185365,-1.6498006147477566,2.863743991738458,2.863743991738458,1.1722731917636333,0.0008991916604363936,0.002847417603503044,0.002847417603503044,0,-1.2960548508559189,1.927891614885107,0.9162349306138182,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-13,0.0775169279881179,9.95380286470088,80.87440658388077,0.6334400271839278,31.6,31.6,22.4,6,-1.1383333333333283,0.9652293437865908,-1.3200000000000003,-2.6000000000000014,-1.1999999999999957,-3.7413582197542494,0.020298366662744698,-4.436027678498097,0.0775169279881179,0.0775169279881179,1.1722731917636333,0.0004695884392379446,0.002847417603503044,0.002847417603503044,0,-3.933367850164272,-2.8433650664239565,-3.383859753522879,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-14,0.0,11.976031103607903,79.38516004107855,0.6334400271839278,34.2,34.2,22.3,6,1.461666666666673,1.0446469480221965,1.2866666666666688,-3.0,1.3000000000000043,-3.8188751477423675,0.0,-5.042303168125297,0.0,-15.014405521813242,1.1722731917636333,3.998521803960653e-05,0.002847417603503044,0.002847417603503044,0,-2.038050625219544,-3.115217823017579,-3.184550512944133,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
2019-06-15,0.2307812189738664,13.998259342514928,77.89591349827634,0.6334400271839278,35.6,35.6,24.6,6,2.8616666666666717,1.08741027337983,2.5733333333333377,1.1000000000000014,6.300000000000001,-3.588093928768501,0.06043172663298485,-4.544593581028333,-38.99075719592202,0.2307812189738664,1.1722731917636333,-0.0003896180031587315,0.0,0.002847417603503044,0,-0.2079328413858743,-3.3870705796112013,0.39017595293884,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,130.0,Open_Elevation_API,,,,,,
