date,precip_mm_sum,soil_surface_moisture,soil_rootzone_moisture,t2m_mean,t2m_max,t2m_min,precip_mm_sum_lag7,precip_mm_sum_lag14,soil_surface_moisture_lag7,soil_surface_moisture_lag14,soil_rootzone_moisture_lag7,soil_rootzone_moisture_lag14,t2m_mean_lag7,t2m_mean_lag14,t2m_max_lag7,t2m_max_lag14,t2m_min_lag7,t2m_min_lag14,precip_mm_sum_lag7,soil_surface_moisture_lag7,soil_rootzone_moisture_lag7,t2m_mean_lag7,t2m_max_lag7,t2m_min_lag7,precip_mm_sum_lag14,soil_surface_moisture_lag14,soil_rootzone_moisture_lag14,t2m_mean_lag14,t2m_max_lag14,t2m_min_lag14,ndvi_delta,ndvi,ndvi_anomaly
2020-01-26,0.0,9.819429725430012,47.44059450219569,23.8,23.8,11.2,0.0,0.0,8.946298849848727,6.131354213018397,36.57149689346874,31.38707512552744,15.9,16.8,15.9,16.8,5.4,1.8,0.0,8.946298849848727,36.57149689346874,15.9,15.9,5.4,0.0,6.131354213018397,31.38707512552744,16.8,16.8,1.8,0.026707030346321936,0.5019185473885468,1.3623816122124983
2020-01-27,0.0,10.349979313094469,47.2816241781346,21.2,21.2,7.3,0.0,9.816973589871909,10.535938576711349,6.824341532650228,36.45832428818903,31.091451812425568,14.5,17.1,14.5,17.1,4.8,8.6,0.0,10.535938576711349,36.45832428818903,14.5,14.5,4.8,9.816973589871909,6.824341532650228,31.091451812425568,17.1,17.1,8.6,0.026707030346321936,0.5019185473885468,1.2718209821893125
2020-01-28,0.0,9.633570451029264,47.78463367904323,22.0,22.0,11.9,0.3544166963980173,0.0,12.125578303573972,7.517328852282057,36.34515168290931,30.795828499323694,16.1,23.6,16.1,23.6,7.3,14.7,0.3544166963980173,12.125578303573972,36.34515168290931,16.1,16.1,7.3,0.0,7.517328852282057,30.795828499323694,23.6,23.6,14.7,0.026707030346321936,0.5019185473885468,1.1907750756760125
2020-01-29,0.0,8.917161588964058,48.28764317995186,15.3,15.3,6.7,26.849100429776023,0.0,11.00316238574968,8.210316171913888,40.14961283871216,30.500205186221823,14.3,25.0,14.3,25.0,9.1,19.8,26.849100429776023,11.00316238574968,40.14961283871216,14.3,14.3,9.1,0.0,8.210316171913888,30.500205186221823,25.0,25.0,19.8,0.026707030346321936,0.5019185473885468,1.1175771058855828
2020-01-30,0.0,8.200752726898854,48.79065268086049,11.9,11.9,6.7,0.0,8.130010684331257,9.88074646792539,7.925763822271294,43.95407399451501,32.561693290397365,18.0,23.1,18.0,23.1,10.7,15.2,0.0,9.88074646792539,43.95407399451501,18.0,18.0,10.7,8.130010684331257,7.925763822271294,32.561693290397365,23.1,23.1,15.2,0.026707030346321936,0.5019185473885468,1.051038822093802
2020-01-31,0.0,7.834676689342942,47.54702652230205,15.2,15.2,6.6,0.0,4.191824699208132,8.758330550101098,7.641211472628698,47.758535150317854,34.62318139457291,17.6,23.7,17.6,23.7,4.8,15.9,0.0,8.758330550101098,47.758535150317854,17.6,17.6,4.8,4.191824699208132,7.641211472628698,34.62318139457291,23.7,23.7,15.9,0.026707030346321936,0.5019185473885468,0.9831568716187261
2020-02-01,0.0,7.46860065178703,46.30340036374361,21.7,21.7,4.4,0.0,4.879512019636564,9.288880137765554,7.356659122986104,47.59956482625677,36.684669498748455,19.6,20.5,19.6,20.5,6.1,17.5,0.0,9.288880137765554,47.59956482625677,19.6,19.6,6.1,4.879512019636564,7.356659122986104,36.684669498748455,20.5,20.5,17.5,0.026707030346321936,0.5019185473885468,0.9196589693320769
2020-02-02,0.0,7.102524614231118,45.05977420518517,23.5,23.5,6.2,0.0,0.0,9.819429725430012,8.946298849848727,47.44059450219569,36.57149689346874,23.8,15.9,23.8,15.9,11.2,5.4,0.0,9.819429725430012,47.44059450219569,23.8,23.8,11.2,0.0,8.946298849848727,36.57149689346874,15.9,15.9,5.4,0.0,0.5286255777348687,1.7183574323485493
2020-02-03,1.8231054998809488,7.086047474989537,44.00182470647099,22.8,22.8,13.8,0.0,0.0,10.349979313094469,10.535938576711349,47.2816241781346,36.45832428818903,21.2,14.5,21.2,14.5,7.3,4.8,0.0,10.349979313094469,47.2816241781346,21.2,21.2,7.3,0.0,10.535938576711349,36.45832428818903,14.5,14.5,4.8,0.0,0.5286255777348687,1.584790015942104
2020-02-04,1.5252133908946726,7.069570335747957,42.94387520775682,25.6,25.6,18.2,0.0,0.3544166963980173,9.633570451029264,12.125578303573972,47.78463367904323,36.34515168290931,22.0,16.1,22.0,16.1,11.9,7.3,0.0,9.633570451029264,47.78463367904323,22.0,22.0,11.9,0.3544166963980173,12.125578303573972,36.34515168290931,16.1,16.1,7.3,0.0,0.5286255777348687,1.470682742168051
2020-02-05,3.45579859023478,7.053093196506376,41.88592570904264,14.0,14.0,3.6,0.0,26.849100429776023,8.917161588964058,11.00316238574968,48.28764317995186,40.14961283871216,15.3,14.3,15.3,14.3,6.7,9.1,0.0,8.917161588964058,48.28764317995186,15.3,15.3,6.7,26.849100429776023,11.00316238574968,40.14961283871216,14.3,14.3,9.1,0.0,0.5286255777348687,1.3715608363078158
2020-02-06,0.0,7.223055177493606,43.25875436427182,12.1,12.1,0.5,0.0,0.0,8.200752726898854,9.88074646792539,48.79065268086049,43.95407399451501,11.9,18.0,11.9,18.0,6.7,10.7,0.0,8.200752726898854,48.79065268086049,11.9,11.9,6.7,0.0,9.88074646792539,43.95407399451501,18.0,18.0,10.7,0.0,0.5286255777348687,1.2843874048514756
2020-02-07,0.1535390420323252,7.393017158480837,44.631583019501015,22.3,22.3,3.7,0.0,0.0,7.834676689342942,8.758330550101098,47.54702652230205,47.758535150317854,15.2,17.6,15.2,17.6,6.6,4.8,0.0,7.834676689342942,47.54702652230205,15.2,15.2,6.6,0.0,8.758330550101098,47.758535150317854,17.6,17.6,4.8,0.0,0.5286255777348687,1.2070855145363175
2020-02-08,0.0,7.562979139468068,46.00441167473021,17.3,17.3,6.8,0.0,0.0,7.46860065178703,9.288880137765554,46.30340036374361,47.59956482625677,21.7,19.6,21.7,19.6,4.4,6.1,0.0,7.46860065178703,46.30340036374361,21.7,21.7,4.4,0.0,9.288880137765554,47.59956482625677,19.6,19.6,6.1,0.0,0.5286255777348687,1.1382840353821289
2020-02-14,0.0,8.582751025391449,54.24138360610533,13.8,13.8,0.9,0.1535390420323252,0.0,7.393017158480837,7.834676689342942,44.631583019501015,47.54702652230205,22.3,15.2,22.3,15.2,3.7,6.6,0.1535390420323252,7.393017158480837,44.631583019501015,22.3,22.3,3.7,0.0,7.834676689342942,47.54702652230205,15.2,15.2,6.6,0.007244799007181557,0.5286255777348687,0.9402191496121869
2020-02-15,0.0,8.75271300637868,55.61421226133452,19.5,19.5,3.9,0.0,0.0,7.562979139468068,7.46860065178703,46.00441167473021,46.30340036374361,17.3,21.7,17.3,21.7,6.8,4.4,0.0,7.562979139468068,46.00441167473021,17.3,17.3,6.8,0.0,7.46860065178703,46.30340036374361,21.7,21.7,4.4,0.007244799007181557,0.5286255777348687,1.050998990175852
2020-02-21,0.0,11.62869706644782,58.161811641860645,11.2,11.2,2.3,0.0,0.1535390420323252,8.582751025391449,7.393017158480837,54.24138360610533,44.631583019501015,13.8,22.3,13.8,22.3,0.9,3.7,0.0,8.582751025391449,54.24138360610533,13.8,13.8,0.9,0.1535390420323252,7.393017158480837,44.631583019501015,22.3,22.3,3.7,0.0,0.5358703767420503,1.1070158723981693
2020-02-22,2.032162028348233,10.393832558260453,58.003612684465466,16.6,16.6,3.1,0.0,0.0,8.75271300637868,7.562979139468068,55.61421226133452,46.00441167473021,19.5,17.3,19.5,17.3,3.9,6.8,0.0,8.75271300637868,55.61421226133452,19.5,19.5,3.9,0.0,7.562979139468068,46.00441167473021,17.3,17.3,6.8,0.0,0.5358703767420503,1.0398867587889735
2020-02-28,0.0,7.796332919571879,50.10763710329565,20.6,20.6,3.0,0.0,0.0,11.62869706644782,8.582751025391449,58.161811641860645,54.24138360610533,11.2,13.8,11.2,13.8,2.3,0.9,0.0,11.62869706644782,58.161811641860645,11.2,11.2,2.3,0.0,8.582751025391449,54.24138360610533,13.8,13.8,0.9,0.02541890349500997,0.5358703767420503,0.7498575560368209
2020-02-29,0.3625568440641858,7.522734956143999,48.57042258656051,22.3,22.3,8.9,2.032162028348233,0.0,10.393832558260453,8.75271300637868,58.003612684465466,55.61421226133452,16.6,19.5,16.6,19.5,3.1,3.9,2.032162028348233,10.393832558260453,58.003612684465466,16.6,16.6,3.1,0.0,8.75271300637868,55.61421226133452,19.5,19.5,3.9,0.02541890349500997,0.5358703767420503,0.7342778794182654
2020-03-01,6.054533391047787,11.669873368062074,50.96067546407811,24.4,24.4,15.4,0.0,0.0,9.158968050073083,8.92267498736591,57.84541372707029,56.987040916563714,21.0,23.4,21.0,23.4,11.5,9.0,0.0,9.158968050073083,57.84541372707029,21.0,21.0,11.5,0.0,8.92267498736591,56.987040916563714,23.4,23.4,9.0,0.02541890349500997,0.5358703767420503,0.7626775214433688
2020-03-02,3.099942342388765,15.817011779980149,53.35092834159571,25.2,25.2,16.9,0.0,0.0,8.887154982191268,9.09263696835314,56.29096453030217,58.3598695717929,21.7,26.2,21.7,26.2,16.6,15.8,0.0,8.887154982191268,56.29096453030217,21.7,21.7,16.6,0.0,9.09263696835314,58.3598695717929,26.2,26.2,15.8,0.02541890349500997,0.5358703767420503,1.0507907039856992
2020-03-03,18.62313156653456,19.964150191898224,55.74118121911331,26.0,26.0,18.8,0.0,0.0,8.615341914309454,10.349611837113825,54.73651533353406,58.34658324761387,18.4,24.8,18.4,24.8,7.7,12.7,0.0,8.615341914309454,54.73651533353406,18.4,18.4,7.7,0.0,10.349611837113825,58.34658324761387,24.8,24.8,12.7,0.02541890349500997,0.5358703767420503,0.9829252945592233
2020-03-04,7.124281201859798,17.523477724595754,62.85914709037632,22.2,22.2,16.7,0.0,0.0,8.343528846427638,11.606586705874506,53.18206613676594,58.33329692343485,15.4,12.0,15.4,12.0,4.7,9.0,0.0,8.343528846427638,53.18206613676594,15.4,15.4,4.7,0.0,11.606586705874506,58.33329692343485,12.0,12.0,9.0,0.02541890349500997,0.5358703767420503,0.9194418659874832
2020-03-05,0.0,15.082805257293284,69.97711296163934,22.3,22.3,10.1,0.0,0.0,8.069930882999758,12.863561574635188,51.6448516200308,58.32001059925582,15.1,11.4,15.1,11.4,0.1,7.4,0.0,8.069930882999758,51.6448516200308,15.1,15.1,0.1,0.0,12.863561574635188,58.32001059925582,11.4,11.4,7.4,0.0,0.5612892802370603,4.360482299919838
2020-03-06,0.0,12.642132789990814,77.09507883290235,20.1,20.1,10.5,0.0,0.0,7.796332919571879,11.62869706644782,50.10763710329565,58.161811641860645,20.6,11.2,20.6,11.2,3.0,2.3,0.0,7.796332919571879,50.10763710329565,20.6,20.6,3.0,0.0,11.62869706644782,58.161811641860645,11.2,11.2,2.3,0.0,0.5612892802370603,3.3072489884679483
2020-03-07,2.2584629790451896,12.36712810922819,75.51386856123042,17.5,17.5,8.2,0.3625568440641858,2.032162028348233,7.522734956143999,10.393832558260453,48.57042258656051,58.003612684465466,22.3,16.6,22.3,16.6,8.9,3.1,0.3625568440641858,7.522734956143999,48.57042258656051,22.3,22.3,8.9,2.032162028348233,10.393832558260453,58.003612684465466,16.6,16.6,3.1,0.0,0.5612892802370603,2.7413500357274616
2020-03-08,0.0,12.092123428465568,73.93265828955852,22.4,22.4,11.1,6.054533391047787,0.0,11.669873368062074,9.158968050073083,50.96067546407811,57.84541372707029,24.4,21.0,24.4,21.0,15.4,11.5,6.054533391047787,11.669873368062074,50.96067546407811,24.4,24.4,15.4,0.0,9.158968050073083,57.84541372707029,21.0,21.0,11.5,0.0,0.5612892802370603,2.3713921840079504
2020-03-09,5.5571662843839205,11.817118747702944,72.3514480178866,20.9,20.9,16.3,3.099942342388765,0.0,15.817011779980149,8.887154982191268,53.35092834159571,56.29096453030217,25.2,21.7,25.2,21.7,16.9,16.6,3.099942342388765,15.817011779980149,53.35092834159571,25.2,25.2,16.9,0.0,8.887154982191268,56.29096453030217,21.7,21.7,16.6,0.0,0.5612892802370603,2.103290818270553
2020-03-10,7.439011599681365,12.280720514732783,71.27672453317993,25.6,25.6,16.8,18.62313156653456,0.0,19.964150191898224,8.615341914309454,55.74118121911331,54.73651533353406,26.0,18.4,26.0,18.4,18.8,7.7,18.62313156653456,19.964150191898224,55.74118121911331,26.0,26.0,18.8,0.0,8.615341914309454,54.73651533353406,18.4,18.4,7.7,0.0,0.5612892802370603,1.8961432521745811
2020-03-11,0.0,12.744322281762624,70.20200104847325,26.5,26.5,17.4,7.124281201859798,0.0,17.523477724595754,8.343528846427638,62.85914709037632,53.18206613676594,22.2,15.4,22.2,15.4,16.7,4.7,7.124281201859798,17.523477724595754,62.85914709037632,22.2,22.2,16.7,0.0,8.343528846427638,53.18206613676594,15.4,15.4,4.7,0.0,0.5612892802370603,1.7289055658882777
2020-03-12,0.0,13.207924048792464,69.12727756376658,29.9,29.9,19.1,0.0,0.0,15.082805257293284,8.069930882999758,69.97711296163934,51.6448516200308,22.3,15.1,22.3,15.1,10.1,0.1,0.0,15.082805257293284,69.97711296163934,22.3,22.3,10.1,0.0,8.069930882999758,51.6448516200308,15.1,15.1,0.1,0.0,0.5612892802370603,1.589491628845334
2020-03-13,5.743785283038706,12.499035864102916,68.8755735118583,28.9,28.9,19.6,0.0,0.0,12.642132789990814,7.796332919571879,77.09507883290235,50.10763710329565,20.1,20.6,20.1,20.6,10.5,3.0,0.0,12.642132789990814,77.09507883290235,20.1,20.1,10.5,0.0,7.796332919571879,50.10763710329565,20.6,20.6,3.0,0.0,0.5612892802370603,1.4703986233151733
2020-03-14,0.0,11.790147679413367,68.62386945995004,28.7,28.7,21.1,2.2584629790451896,0.3625568440641858,12.36712810922819,7.522734956143999,75.51386856123042,48.57042258656051,17.5,22.3,17.5,22.3,8.2,8.9,2.2584629790451896,12.36712810922819,75.51386856123042,17.5,17.5,8.2,0.3625568440641858,7.522734956143999,48.57042258656051,22.3,22.3,8.9,0.0960220703514938,0.5612892802370603,1.3666930943375823
2020-03-15,0.0,11.08125949472382,68.37216540804177,26.8,26.8,17.3,0.0,6.054533391047787,12.092123428465568,11.669873368062074,73.93265828955852,50.96067546407811,22.4,24.4,22.4,24.4,11.1,15.4,0.0,12.092123428465568,73.93265828955852,22.4,22.4,11.1,6.054533391047787,11.669873368062074,50.96067546407811,24.4,24.4,15.4,0.0960220703514938,0.5612892802370603,1.274987438310586
2020-03-16,5.451712618641825,11.460637477424353,66.79840271759582,24.9,24.9,16.4,5.5571662843839205,3.099942342388765,11.817118747702944,15.817011779980149,72.3514480178866,53.35092834159571,20.9,25.2,20.9,25.2,16.3,16.9,5.5571662843839205,11.817118747702944,72.3514480178866,20.9,20.9,16.3,3.099942342388765,15.817011779980149,53.35092834159571,25.2,25.2,16.9,0.0960220703514938,0.5612892802370603,1.1928805157270799
2020-03-17,0.0,11.840015460124883,65.22464002714987,26.9,26.9,19.8,7.439011599681365,18.62313156653456,12.280720514732783,19.964150191898224,71.27672453317993,55.74118121911331,25.6,26.0,25.6,26.0,16.8,18.8,7.439011599681365,12.280720514732783,71.27672453317993,25.6,25.6,16.8,18.62313156653456,19.964150191898224,55.74118121911331,26.0,26.0,18.8,0.0960220703514938,0.5612892802370603,1.1186362202135474
2020-03-18,0.0,12.219393442825416,63.650877336703935,28.0,28.0,20.2,0.0,7.124281201859798,12.744322281762624,17.523477724595754,70.20200104847325,62.85914709037632,26.5,22.2,26.5,22.2,17.4,16.7,0.0,12.744322281762624,70.20200104847325,26.5,26.5,17.4,7.124281201859798,17.523477724595754,62.85914709037632,22.2,22.2,16.7,0.0960220703514938,0.5612892802370603,1.0509950602851155
2020-03-19,0.0,15.27229346844513,69.60043674685957,28.1,28.1,20.6,0.0,0.0,13.207924048792464,15.082805257293284,69.12727756376658,69.97711296163934,29.9,22.3,29.9,22.3,19.1,10.1,0.0,13.207924048792464,69.12727756376658,29.9,29.9,19.1,0.0,15.082805257293284,69.97711296163934,22.3,22.3,10.1,0.0960220703514938,0.5612892802370603,0.9831160272536511
2020-03-20,20.352325376080923,18.325193494064845,75.54999615701522,25.4,25.4,14.5,5.743785283038706,0.0,12.499035864102916,12.642132789990814,68.8755735118583,77.09507883290235,28.9,20.1,28.9,20.1,19.6,10.5,5.743785283038706,12.499035864102916,68.8755735118583,28.9,28.9,19.6,0.0,12.642132789990814,77.09507883290235,20.1,20.1,10.5,0.0960220703514938,0.5612892802370603,0.9196206777494735
2020-03-21,0.0,21.37809351968456,81.49955556717084,15.4,15.4,9.0,0.0,2.2584629790451896,11.790147679413367,12.36712810922819,68.62386945995004,75.51386856123042,28.7,17.5,28.7,17.5,21.1,8.2,0.0,11.790147679413367,68.62386945995004,28.7,28.7,21.1,2.2584629790451896,12.36712810922819,75.51386856123042,17.5,17.5,8.2,0.0,0.657311350588554,4.450058342498466
2020-03-22,0.0,18.72624434010428,84.07384875732158,22.5,22.5,13.6,0.0,0.0,11.08125949472382,12.092123428465568,68.37216540804177,73.93265828955852,26.8,22.4,26.8,22.4,17.3,11.1,0.0,11.08125949472382,68.37216540804177,26.8,26.8,17.3,0.0,12.092123428465568,73.93265828955852,22.4,22.4,11.1,0.0,0.657311350588554,3.3474919719518716
2020-03-23,0.0,16.074395160524,86.64814194747231,27.7,27.7,18.5,5.451712618641825,5.5571662843839205,11.460637477424353,11.817118747702944,66.79840271759582,72.3514480178866,24.9,20.9,24.9,20.9,16.4,16.3,5.451712618641825,11.460637477424353,66.79840271759582,24.9,24.9,16.4,5.5571662843839205,11.817118747702944,72.3514480178866,20.9,20.9,16.3,0.0,0.657311350588554,2.765064346612856
2020-03-24,0.0,13.42254598094372,89.22243513762305,30.2,30.2,19.7,0.0,7.439011599681365,11.840015460124883,12.280720514732783,65.22464002714987,71.27672453317993,26.9,25.6,26.9,25.6,19.8,16.8,0.0,11.840015460124883,65.22464002714987,26.9,26.9,19.8,7.439011599681365,12.280720514732783,71.27672453317993,25.6,25.6,16.8,0.0,0.657311350588554,2.3872655566757532
2020-03-25,0.0,13.061557341686166,86.44385422005594,30.8,30.8,15.5,0.0,0.0,12.219393442825416,12.744322281762624,63.650877336703935,70.20200104847325,28.0,26.5,28.0,26.5,20.2,17.4,0.0,12.219393442825416,63.650877336703935,28.0,28.0,20.2,0.0,12.744322281762624,70.20200104847325,26.5,26.5,17.4,0.0,0.657311350588554,2.114707827267695
2020-03-26,0.0,12.700568702428614,83.66527330248881,30.2,30.2,18.2,0.0,0.0,15.27229346844513,13.207924048792464,69.60043674685957,69.12727756376658,28.1,29.9,28.1,29.9,20.6,19.1,0.0,15.27229346844513,69.60043674685957,28.1,28.1,20.6,0.0,13.207924048792464,69.12727756376658,29.9,29.9,19.1,0.0,0.657311350588554,1.9047206669582057
2020-03-27,0.0,12.33958006317106,80.8866923849217,30.2,30.2,20.2,20.352325376080923,5.743785283038706,18.325193494064845,12.499035864102916,75.54999615701522,68.8755735118583,25.4,28.9,25.4,28.9,14.5,19.6,20.352325376080923,18.325193494064845,75.54999615701522,25.4,25.4,14.5,5.743785283038706,12.499035864102916,68.8755735118583,28.9,28.9,19.6,0.0,0.657311350588554,1.735518925343011
2020-03-28,6.279389217697176,13.205705228342785,79.96912834436624,28.2,28.2,22.2,0.0,0.0,21.37809351968456,11.790147679413367,81.49955556717084,68.62386945995004,15.4,28.7,15.4,28.7,9.0,21.1,0.0,21.37809351968456,81.49955556717084,15.4,15.4,9.0,0.0,11.790147679413367,68.62386945995004,28.7,28.7,21.1,0.0,0.657311350588554,1.5946551933105808
2020-03-29,0.5300726650986137,14.071830393514505,79.05156430381076,24.3,24.3,11.3,0.0,0.0,18.72624434010428,11.08125949472382,84.07384875732158,68.37216540804177,22.5,26.8,22.5,26.8,13.6,17.3,0.0,18.72624434010428,84.07384875732158,22.5,22.5,13.6,0.0,11.08125949472382,68.37216540804177,26.8,26.8,17.3,0.0,0.657311350588554,1.4744298003872394
2020-03-30,5.28817375700645,14.937955558686228,78.1340002632553,23.7,23.7,17.3,0.0,5.451712618641825,16.074395160524,11.460637477424353,86.64814194747231,66.79840271759582,27.7,24.9,27.7,24.9,18.5,16.4,0.0,16.074395160524,86.64814194747231,27.7,27.7,18.5,5.451712618641825,11.460637477424353,66.79840271759582,24.9,24.9,16.4,0.0024819733725955917,0.657311350588554,1.3697914751136386
2020-03-31,3.012076592587059,15.468972539112157,78.38677576448181,22.7,22.7,15.4,0.0,0.0,13.42254598094372,11.840015460124883,89.22243513762305,65.22464002714987,30.2,26.9,30.2,26.9,19.7,19.8,0.0,13.42254598094372,89.22243513762305,30.2,30.2,19.7,0.0,11.840015460124883,65.22464002714987,26.9,26.9,19.8,0.0024819733725955917,0.657311350588554,1.2772752385404382
2020-04-01,0.0,15.999989519538085,78.6395512657083,24.3,24.3,10.0,0.0,0.0,13.061557341686166,12.219393442825416,86.44385422005594,63.650877336703935,30.8,28.0,30.8,28.0,15.5,20.2,0.0,13.061557341686166,86.44385422005594,30.8,30.8,15.5,0.0,12.219393442825416,63.650877336703935,28.0,28.0,20.2,0.0024819733725955917,0.657311350588554,1.1944233296431614
2020-04-02,4.031059594749437,16.53100649996401,78.89232676693481,23.0,23.0,15.5,0.0,0.0,12.700568702428614,15.27229346844513,83.66527330248881,69.60043674685957,30.2,28.1,30.2,28.1,18.2,20.6,0.0,12.700568702428614,83.66527330248881,30.2,30.2,18.2,0.0,15.27229346844513,69.60043674685957,28.1,28.1,20.6,0.0024819733725955917,0.657311350588554,1.1194521158662614
2020-04-03,15.986981775746482,17.264836007867295,84.44025800415214,25.9,25.9,19.3,0.0,20.352325376080923,12.33958006317106,18.325193494064845,80.8866923849217,75.54999615701522,30.2,25.4,30.2,25.4,20.2,14.5,0.0,12.33958006317106,80.8866923849217,30.2,30.2,20.2,20.352325376080923,18.325193494064845,75.54999615701522,25.4,25.4,14.5,0.0024819733725955917,0.657311350588554,1.0510549736457688
2020-04-04,27.47191073017337,17.99866551577058,89.98818924136947,12.4,12.4,7.3,6.279389217697176,0.0,13.205705228342785,21.37809351968456,79.96912834436624,81.49955556717084,28.2,15.4,28.2,15.4,22.2,9.0,6.279389217697176,13.205705228342785,79.96912834436624,28.2,28.2,22.2,0.0,21.37809351968456,81.49955556717084,15.4,15.4,9.0,0.0024819733725955917,0.657311350588554,0.9831719464024473
2020-04-05,0.0,18.732495023673863,95.5361204785868,23.2,23.2,10.5,0.5300726650986137,0.0,14.071830393514505,18.72624434010428,79.05156430381076,84.07384875732158,24.3,22.5,24.3,22.5,11.3,13.6,0.5300726650986137,14.071830393514505,79.05156430381076,24.3,24.3,11.3,0.0,18.72624434010428,84.07384875732158,22.5,22.5,13.6,0.0024819733725955917,0.657311350588554,0.9196731019400431
2020-04-06,0.3613157838760099,17.598200739331173,94.46282105414964,25.7,25.7,15.4,5.28817375700645,0.0,14.937955558686228,16.074395160524,78.1340002632553,86.64814194747231,23.7,27.7,23.7,27.7,17.3,18.5,5.28817375700645,14.937955558686228,78.1340002632553,23.7,23.7,17.3,0.0,16.074395160524,86.64814194747231,27.7,27.7,18.5,0.0,0.6597933239611496,0.90791403551223
2020-04-07,3.932825692597755,16.463906454988482,93.38952162971248,29.7,29.7,19.3,3.012076592587059,0.0,15.468972539112157,13.42254598094372,78.38677576448181,89.22243513762305,22.7,30.2,22.7,30.2,15.4,19.7,3.012076592587059,15.468972539112157,78.38677576448181,22.7,22.7,15.4,0.0,13.42254598094372,89.22243513762305,30.2,30.2,19.7,0.0,0.6597933239611496,0.8486648202837003
2020-04-08,0.0,15.329612170645794,92.31622220527534,31.8,31.8,22.0,0.0,0.0,15.999989519538085,13.061557341686166,78.6395512657083,86.44385422005594,24.3,30.8,24.3,30.8,10.0,15.5,0.0,15.999989519538085,78.6395512657083,24.3,24.3,10.0,0.0,13.061557341686166,86.44385422005594,30.8,30.8,15.5,0.0,0.6597933239611496,0.792214351739948
2020-04-09,4.449569198906195,14.554556547608454,91.37742039108552,30.4,30.4,21.1,4.031059594749437,0.0,16.53100649996401,12.700568702428614,78.89232676693481,83.66527330248881,23.0,30.2,23.0,30.2,15.5,18.2,4.031059594749437,16.53100649996401,78.89232676693481,23.0,23.0,15.5,0.0,12.700568702428614,83.66527330248881,30.2,30.2,18.2,0.0,0.6597933239611496,0.7379950530973978
2020-04-10,2.975917527638275,13.779500924571114,90.43861857689568,23.8,23.8,17.7,15.986981775746482,0.0,17.264836007867295,12.33958006317106,84.44025800415214,80.8866923849217,25.9,30.2,25.9,30.2,19.3,20.2,15.986981775746482,17.264836007867295,84.44025800415214,25.9,25.9,19.3,0.0,12.33958006317106,80.8866923849217,30.2,30.2,20.2,0.0,0.6597933239611496,0.6854926665133935
2020-04-11,0.0,13.004445301533774,89.49981676270585,25.7,25.7,15.8,27.47191073017337,6.279389217697176,17.99866551577058,13.205705228342785,89.98818924136947,79.96912834436624,12.4,28.2,12.4,28.2,7.3,22.2,27.47191073017337,17.99866551577058,89.98818924136947,12.4,12.4,7.3,6.279389217697176,13.205705228342785,79.96912834436624,28.2,28.2,22.2,0.0,0.6597933239611496,0.6342198335937901
2020-04-12,4.612580161298177,12.549219623755173,86.63382352934714,28.7,28.7,21.8,0.0,0.5300726650986137,18.732495023673863,14.071830393514505,95.5361204785868,79.05156430381076,23.2,24.3,23.2,24.3,10.5,11.3,0.0,18.732495023673863,95.5361204785868,23.2,23.2,10.5,0.5300726650986137,14.071830393514505,79.05156430381076,24.3,24.3,11.3,0.0,0.6597933239611496,0.583689216395311
2020-04-13,0.0,12.093993945976573,83.76783029598842,24.8,24.8,7.5,0.3613157838760099,5.28817375700645,17.598200739331173,14.937955558686228,94.46282105414964,78.1340002632553,25.7,23.7,25.7,23.7,15.4,17.3,0.3613157838760099,17.598200739331173,94.46282105414964,25.7,25.7,15.4,5.28817375700645,14.937955558686228,78.1340002632553,23.7,23.7,17.3,0.0,0.6597933239611496,0.5333819363450936
2020-04-14,0.0,11.63876826819797,80.90183706262971,17.4,17.4,8.2,3.932825692597755,3.012076592587059,16.463906454988482,15.468972539112157,93.38952162971248,78.38677576448181,29.7,22.7,29.7,22.7,19.3,15.4,3.932825692597755,16.463906454988482,93.38952162971248,29.7,29.7,19.3,3.012076592587059,15.468972539112157,78.38677576448181,22.7,22.7,15.4,0.0,0.6597933239611496,0.48270519337031503
2020-04-15,0.0,11.107561298546129,78.09066310660113,18.5,18.5,7.0,0.0,0.0,15.329612170645794,15.999989519538085,92.31622220527534,78.6395512657083,31.8,24.3,31.8,24.3,22.0,10.0,0.0,15.329612170645794,92.31622220527534,31.8,31.8,22.0,0.0,15.999989519538085,78.6395512657083,24.3,24.3,10.0,-0.03289565921019777,0.6597933239611496,0.4309296012580365
2020-04-16,0.0,10.57635432889429,75.27948915057254,25.3,25.3,10.0,4.449569198906195,4.031059594749437,14.554556547608454,16.53100649996401,91.37742039108552,78.89232676693481,30.4,23.0,30.4,23.0,21.1,15.5,4.449569198906195,14.554556547608454,91.37742039108552,30.4,30.4,21.1,4.031059594749437,16.53100649996401,78.89232676693481,23.0,23.0,15.5,-0.03289565921019777,0.6597933239611496,0.37709662490277773
2020-04-17,0.7722217356559715,10.04514735924245,72.46831519454396,24.7,24.7,17.2,2.975917527638275,15.986981775746482,13.779500924571114,17.264836007867295,90.43861857689568,84.44025800415214,23.8,25.9,23.8,25.9,17.7,19.3,2.975917527638275,13.779500924571114,90.43861857689568,23.8,23.8,17.7,15.986981775746482,17.264836007867295,84.44025800415214,25.9,25.9,19.3,-0.03289565921019777,0.6597933239611496,0.31995196261383546
