date,precip_mm_sum,soil_surface_moisture,soil_rootzone_moisture,ndvi,t2m_mean,t2m_max,t2m_min,precip_mm_sum_anomaly,soil_surface_moisture_anomaly,soil_rootzone_moisture_anomaly,ndvi_anomaly,t2m_mean_anomaly,t2m_max_anomaly,t2m_min_anomaly
2019-05-06,12.299541922661495,20.919084362197555,131.9826530637803,0.6417463832994704,27.1,27.1,18.7,0.4424438739019041,1.8781888474568458,2.6626301659359877,-1.0510765456231022,0.219431625944791,0.219431625944791,0.6881303959797995
2019-05-07,5.090482289954689,23.094622857455644,134.31321570476754,0.6417463832994704,26.7,26.7,19.4,-0.08206889107152744,2.157782751225452,2.400284558487995,-0.9831920802488922,-0.015927517651416107,-0.015927517651416107,0.8470644199644455
2019-05-08,22.83091830279877,25.27016135271373,136.6437783457548,0.6417463832994704,23.3,23.3,21.4,1.368894360457486,2.3322808833783593,2.1961772330750797,-0.9196919774202276,-1.3835662375970001,-1.3835662375970001,1.3251076319235815
2019-05-09,4.793481232088233,24.56326540774626,137.20452274737212,0.6080956139405205,27.9,27.9,22.1,-0.18456871302213168,1.9540257870636462,1.9823831875027502,-3.7412548667216963,0.6147506611233564,0.6147506611233564,1.412321374752283
2019-05-10,19.69529269902143,23.85636946277879,137.7652671489894,0.6080956139405205,21.9,21.9,13.0,1.0242434810639909,1.658781838115147,1.8128682845035848,-2.999945487794396,-1.8966811931631273,-1.8966811931631273,-1.0319937038112241
2019-05-11,0.0,23.149473517811323,138.32601155060672,0.6080956139405205,23.4,23.4,14.5,-0.6438177754475266,1.4203726342551901,1.674010448821575,-2.551542528657696,-1.1501210803659239,-1.1501210803659239,-0.5964096928553202
2019-05-12,0.0,21.98221977980897,136.30498264881243,0.6080956139405205,24.2,24.2,13.7,-0.6438177754475266,1.1214715200964247,1.4810965462631165,-2.2406284406506978,-0.7889082061812136,-0.7889082061812136,-0.8866335619281955
2019-05-13,0.0,20.81496604180662,134.2839537470181,0.6080956139405205,26.4,26.4,12.9,-0.6076338667938584,0.8432868011019129,1.314007676277974,-2.0072823517316962,0.1314241279675519,0.1314241279675519,-1.0511078521555566
2019-05-14,0.0,19.64771230380427,132.2629248452238,0.6080956139405205,26.4,26.4,17.3,-0.6076338667938584,0.5831899443783664,1.1649941760625142,-1.8228248156950833,0.06670788608703605,0.06670788608703605,0.09684814752341453
2019-05-15,0.0,19.209674276320342,128.78190151404098,0.6080956139405205,27.8,27.8,18.3,-0.6076338667938584,0.46404887224924335,0.9847252047611631,-1.6715764778109776,0.6917794596524672,0.6917794596524672,0.35305980523487396
2019-05-16,0.0,18.771636248836423,125.30087818285814,0.6080956139405205,29.0,29.0,16.6,-0.6076338667938584,0.3469159839721691,0.8144375187495755,-1.544155829007145,1.1914296715190626,1.1914296715190626,-0.19099211350572476
2019-05-17,0.0,18.3335982213525,121.81985485167532,0.6080956139405205,29.9,29.9,21.2,-0.6076338667938584,0.2305071145346166,0.6491446673388661,-1.434577826322191,1.51148436321289,1.51148436321289,1.2547368902228473
2019-05-18,0.5104282559220176,17.440944866279292,119.55988254917877,0.6080956139405205,28.5,28.5,21.5,-0.5162209897726608,0.01889892587525262,0.5246630823042038,-1.3388472224323757,0.8309238085938747,0.8309238085938747,1.2556880629422007
2019-05-19,0.0,16.548291511206084,117.2999102466822,0.6080956139405205,32.0,32.0,22.8,-0.5603240686278569,-0.2116890026739553,0.3983062581460137,-1.2542207973408304,2.179900856700675,2.179900856700675,1.5352338337711182
2019-05-20,0.0,15.655638156132875,115.03993794418564,0.6080956139405205,31.6,31.6,23.5,-0.5603240686278569,-0.48040443549165734,0.26699340377566994,-1.1788031209881105,1.8162096326710624,1.8162096326710624,1.7147052432259013
2019-05-21,0.0,14.810077921961437,111.20020495772448,0.6080956139405205,29.0,29.0,22.9,-0.5603240686278569,-0.7210906946899146,0.06820885315546577,-1.1113295760723807,0.7309552032468998,0.7309552032468998,1.4106610033508997
2019-05-22,0.0,13.964517687789996,107.3604719712633,0.6080956139405205,32.0,32.0,22.3,-0.559830910110753,-0.9186768891102478,-0.1475992252190713,-1.0510765456242788,1.7672695383328676,1.7672695383328676,1.144486630385446
2019-05-23,0.0,13.118957453618554,103.52073898480212,0.6080956139405205,31.8,31.8,25.0,-0.5485809405989637,-1.0665185515661317,-0.3871691328760538,-0.9831920802499823,1.5579231956863617,1.5579231956863617,1.803195816187243
2019-05-24,0.0,12.486580111638858,99.23860842414344,0.6080956139405205,31.1,31.1,24.4,-0.5000830686787472,-1.1721580651692318,-0.6547528383274764,-0.9196919774212462,1.2306365688702476,1.2306365688702476,1.508011125324818
2019-05-25,0.0,11.854202769659164,94.9564778634848,0.6305926095804247,31.7,31.7,23.2,-0.47440231241028524,-1.2895382935820685,-0.9150703850015145,0.42675441641285466,1.3773429057835587,1.3773429057835587,1.1008784360334014
2019-05-26,0.0,11.221825427679468,90.67434730282612,0.6305926095804247,32.1,32.1,23.0,-0.47440231241028524,-1.4257315703125624,-1.1474320580487456,0.45703221211448225,1.4083375130768379,1.4083375130768379,0.976868291613851
2019-05-27,0.0,12.005201939115256,87.34058596677622,0.6305926095804247,31.6,31.6,22.4,-0.47440231241028524,-1.2772398519496015,-1.341178832534811,0.4888607815473061,1.1611028824531837,1.1611028824531837,0.7537494726966489
2019-05-28,0.0,12.788578450551045,84.00682463072631,0.6305926095804247,32.6,32.6,23.4,-0.47440231241028524,-1.1490090260257315,-1.54437479934085,0.522446538764543,1.4033524956016572,1.4033524956016572,0.9747482706769034
2019-05-29,0.0,13.571954961986831,80.67306329467641,0.6305926095804247,32.3,32.3,24.8,-0.47440231241028524,-1.0381935113826544,-1.7592399726015584,0.5580346608615576,1.2349677287258376,1.2349677287258376,1.2806739088678742
2019-05-30,8.007851043692929,12.278578181846957,79.43086973345477,0.6305926095804247,30.9,30.9,22.8,0.2532942283783625,-1.3075189900196702,-1.8006674465699304,0.5959192142466798,0.7501061225650087,0.7501061225650087,0.7218137239644591
2019-05-31,16.80416498230574,10.985201401707076,78.18867617223312,0.6305926095804247,31.7,31.7,22.7,1.0152008097030014,-1.4897409571061504,-1.7846554413715765,0.6364567218135421,0.9671193624117086,0.9671193624117086,0.7017158230960676
2019-06-01,0.0,9.6918246215672,76.94648261101148,0.6305926095804247,31.9,31.9,23.0,-0.5074986498003228,-1.6326281153275952,-1.7304241855849902,0.6800846489407429,0.9676827137770668,0.9676827137770668,0.739695847306683
2019-06-02,0.0,11.514743619895478,74.35891837744167,0.6305926095804247,33.4,33.4,23.4,-0.49196904505466693,-1.15626424410065,-1.7046311839539798,0.7273470720633918,1.3512132426977492,1.3512132426977492,0.7987950778149577
2019-06-03,0.0,13.337662618223758,71.77135414387186,0.6305926095804247,32.8,32.8,23.6,-0.46930133742502095,-0.71956305615584,-1.6643767525681044,0.778931089814866,1.086090949643857,1.086090949643857,0.7975601122958369
2019-06-04,15.014405521813242,15.160581616552037,69.18378991030205,0.6305926095804247,32.9,32.9,22.9,1.7105443913916607,-0.3069704499313499,-1.626878146152583,0.8357197451339038,1.051416794039981,1.051416794039981,0.5595203575969132
2019-06-05,0.0,13.608083389576088,71.04698646248804,0.6305926095804247,29.3,29.3,22.9,-0.4721206123255124,-0.591098383615012,-1.435244043163243,0.8988711303500014,-0.07308377642377513,-0.07308377642377513,0.5214860157992679
2019-06-06,1.1577502147111938,12.055585162600138,72.910183014674,0.6305926095804247,32.2,32.2,20.5,-0.27538404532117744,-0.8673705739079361,-1.268769143625641,0.9699405469357129,0.7683176638044011,0.7683176638044011,-0.15854055498900366
2019-06-07,0.0,10.50308693562419,74.77337956685999,0.6305926095804247,33.2,33.2,21.8,-0.40884169355906747,-1.164609888637413,-1.1197396273880091,1.051076545624067,1.0327820998261954,1.0327820998261954,0.20132531861965575
2019-06-08,0.0,12.797167931124836,78.38668082548269,0.6305926095804247,34.2,34.2,20.8,-0.3797422979408164,-0.5834812269567686,-0.9133805976119375,0.9831920802497728,1.2656157789343192,1.2656157789343192,-0.06626740947517218
2019-06-09,0.0,15.091248926625482,81.9999820841054,0.6305926095804247,37.2,37.2,22.8,-0.32785607639273745,0.07731365636695604,-0.711422030112755,0.9196919774210468,2.183338734772155,2.183338734772155,0.44284920778771836
2019-06-10,39.22153841489589,17.38532992212613,85.6132833427281,0.6334400271839278,34.5,34.5,24.3,4.519501622387826,0.8444012175047859,-0.5055987116706755,1.0932810994559248,1.2575941710069738,1.2575941710069738,0.8658186716454237
2019-06-11,1.7051498253624997,14.908154236317712,84.03365775644565,0.6334400271839278,28.0,28.0,21.4,-0.12915813606467352,0.17629866788520995,-0.5265642973911704,1.023466285215524,-1.3563019935174894,-1.3563019935174894,-0.20932172435556104
2019-06-12,2.863743991738458,12.430978550509296,82.45403217016322,0.6334400271839278,30.7,30.7,18.7,0.002596598384196416,-0.6149713700001399,-0.5523370915717293,0.9586237209202728,-0.31834933929489434,-0.31834933929489434,-1.654463401390312
2019-06-13,0.0775169279881179,9.95380286470088,80.87440658388077,0.6334400271839278,31.6,31.6,22.4,-0.3437638796241407,-1.4634609388285997,-0.5844368185639899,0.8979141400700101,0.00825256646703123,0.00825256646703123,0.04819089646500489
2019-06-14,0.0,11.976031103607903,79.38516004107855,0.6334400271839278,34.2,34.2,22.3,-0.35339121682406094,-0.6455278795723137,-0.6187391771861622,0.8406673724027188,1.2371027927793137,1.2371027927793137,-0.08395205788626424
2019-06-15,0.2307812189738664,13.998259342514928,77.89591349827634,0.6334400271839278,35.6,35.6,24.6,-0.32579373632342723,0.27757525960052115,-0.6608701408432256,0.7863503163476755,1.8022497039925975,1.8022497039925975,1.3992787376012903
2019-06-16,0.0,16.020487581421953,76.40666695547412,0.6334400271839278,32.3,32.3,23.7,-0.35446559741693906,1.3079812080479967,-0.7119115748541464,0.7345548127716391,0.10437901964221223,0.10437901964221223,0.6810370225988528
2019-06-17,24.954736543693524,14.382961752433586,77.24864779280792,0.6334400271839278,30.9,30.9,22.4,2.368781883174094,0.609201858759182,-0.6114903691568646,0.6850123627740586,-0.6932362121055433,-0.6932362121055433,-0.32287387979123616
2019-06-18,0.0,12.745435923445216,78.09062863014171,0.6334400271839278,33.8,33.8,22.1,-0.4081637105287865,-0.18093674937145726,-0.5026735002395613,0.6376608574308894,0.8383268063650988,0.8383268063650988,-0.531195244339821
2019-06-19,0.0,11.107910094456848,78.9326094674755,0.6334400271839278,36.9,36.9,25.2,-0.4081637105287865,-1.010575002187119,-0.3796886811104724,0.5928428126191868,2.194186673820609,2.194186673820609,1.6933818268638716
2019-06-20,0.0,12.801305264856769,79.81123380338313,0.6334400271839278,37.0,37.0,26.0,-0.4081637105287865,-0.03228190914413522,-0.2292026944300002,0.5519183559792422,2.0521904556501847,2.0521904556501847,2.029124873916981
2019-06-21,0.0,14.494700435256684,80.68985813929075,0.6334400271839278,36.7,36.7,26.2,-0.4081637105287865,0.911108852327358,-0.04319472427268415,0.5195948911652659,1.7369252776859474,1.7369252776859474,1.9384437750836248
2019-06-22,0.5647503027459982,16.188095605656603,81.56848247519838,0.6334400271839278,33.4,33.4,26.2,-0.34769830177077127,1.7103278456002018,0.19322460679404144,0.5176649572413966,0.22996847292213987,0.22996847292213987,1.8412293845493284
2019-06-23,0.0,16.79857133874969,90.66514743121088,0.6334400271839278,32.5,32.5,24.1,-0.4105948337930255,1.8392720114572492,1.8115280240741647,1.0510765455935107,-0.19908882771126063,-0.19908882771126063,0.5902299902893432
2019-06-24,24.80394920666497,17.409047071842775,99.76181238722336,0.6334400271839278,32.6,32.6,23.2,2.0836786615805254,1.9254075371161556,3.0854848781722555,0.9831920802213255,-0.16804516036307957,-0.16804516036307957,0.04818204002361881
2019-06-25,0.0,18.01952280493586,108.85847734323588,0.6334400271839278,31.9,31.9,20.7,-0.46350857806671525,1.9860795259293236,3.4963062407248438,0.9196919773942412,-0.4851267779038175,-0.4851267779038175,-1.3638340233897985
2019-06-26,0.0,17.80611033024249,106.267402953772,0.643480706216376,30.6,30.6,21.3,-0.46350857806671525,1.7219284366357346,2.6961183549930263,4.3674013853869065,-1.0509378853589637,-1.0509378853589637,-0.9786258771032078
2019-06-27,0.0,17.59269785554912,103.67632856430812,0.643480706216376,32.4,32.4,23.0,-0.46350857806671525,1.5040171311267077,2.1458939268921333,3.3104881170522016,-0.23474031608029305,-0.23474031608029305,0.003826229463213471
2019-06-28,15.8627568491725,17.379285380855748,101.08525417484422,0.643480706216376,32.1,32.1,23.5,1.091505024189272,1.322946466775253,1.7225865988597122,2.743317117466595,-0.3667886847308525,-0.3667886847308525,0.321303977495921
2019-06-29,0.0,18.04189183404756,102.85386892803456,0.643480706216376,34.3,34.3,22.4,-0.4804921248097528,1.461509294405227,1.7198897509196038,2.3727437752708385,0.5793688046746693,0.5793688046746693,-0.31300932463417175
2019-06-30,15.8627568491725,18.704498287239375,104.62248368122494,0.643480706216376,32.3,32.3,22.8,1.1230355994748868,1.5850016742264519,1.7094116424672647,2.1042875079853123,-0.3412532542805909,-0.3412532542805909,-0.08167265151989572
2019-07-01,0.0,19.36710474043119,106.39109843441528,0.643480706216376,31.4,31.4,23.3,-0.47916077223374187,1.7197611846246301,1.6946118850574687,1.8969113385862053,-0.7412709422625828,-0.7412709422625828,0.2040344242723795
2019-07-02,0.0,18.821498585571224,107.40484817977256,0.643480706216376,30.9,30.9,23.1,-0.47916077223374187,1.4105266606216658,1.6288538442640599,1.7295143172680358,-0.9171501982865745,-0.9171501982865745,0.09337305215959502
2019-07-03,9.598702875618544,18.275892430711256,108.41859792512984,0.643480706216376,29.0,29.0,23.4,0.4581883645136742,1.1280195872422807,1.5768762348158214,1.5899822367467424,-1.6289147498993461,-1.6289147498993461,0.27269912260830403
2019-07-04,9.543570162089432,17.730286275851288,109.43234767048712,0.643480706216376,33.0,33.0,23.6,0.4778148268529499,0.8843564709931152,1.5404618269549504,1.4707968619056262,0.07532769264288265,0.07532769264288265,0.3749936917712545
2019-07-05,0.0,16.00977993114463,105.90116324675348,0.643480706216376,33.5,33.5,25.4,-0.5003230622644745,0.23584524140737173,1.1952884184094505,1.3670154630266955,0.238390950739636,0.238390950739636,1.3314449413137717
2019-07-06,0.0,14.289273586437975,102.36997882301984,0.643480706216376,33.6,33.6,25.0,-0.49547848693908175,-0.425255614684064,0.8672290181735006,1.2752443365369428,0.2622986114853862,0.2622986114853862,1.0400723468838273
2019-07-07,0.0,12.56876724173132,98.8387943992862,0.643480706216376,34.2,34.2,24.7,-0.49547848693908175,-1.1345012822766805,0.5441058766767286,1.1930778956369392,0.5118801678241539,0.5118801678241539,0.811824846514447
2019-07-08,0.0,12.499608794762302,95.493467667362,0.643480706216376,34.6,34.6,25.2,-0.49547848693908175,-1.1523785357455805,0.2374535535948387,1.118776336132486,0.6805213708313155,0.6805213708313155,1.0335787064511932
2019-07-09,5.7646998874822994,12.430450347793284,92.1481409354378,0.643480706216376,34.7,34.7,25.5,0.07495988672971605,-1.1194551568091669,-0.06237484951559839,1.0510765456218285,0.801827240985328,0.801827240985328,1.132452901669887
2019-07-10,0.0,12.361291900824265,88.80281420351362,0.643480706216376,35.6,35.6,25.2,-0.5095232001921303,-1.0707539660758139,-0.34777847105061765,0.9831920802476909,1.182988240944919,1.182988240944919,0.9319599291461179
2019-07-11,0.0,11.568103693988874,85.51320016941979,0.643480706216376,36.0,36.0,24.6,-0.5001926268585671,-1.2853458885565339,-0.6254044275935583,0.9196919774190628,1.3348165412913087,1.3348165412913087,0.5437979386921746
2019-07-12,0.0,10.774915487153482,82.22358613532597,0.5695803237608629,36.7,36.7,26.1,-0.4852401276581638,-1.5130515305602106,-0.8967790119966821,-4.925925413622787,1.5550925288115705,1.5550925288115705,1.4519264982102098
2019-07-13,0.0,9.981727280318092,78.93397210123214,0.5695803237608629,35.7,35.7,25.2,-0.484805082504783,-1.7938557064171226,-1.156858905625348,-3.545716410513611,1.0032488417527698,1.0032488417527698,0.7995712261856918
2019-07-14,0.0,9.312093101704694,75.38772893484072,0.5695803237608629,35.0,35.0,26.5,-0.484805082504783,-1.905537039840997,-1.4173501866524143,-2.8785690616398893,0.649853601221194,0.649853601221194,1.540149774791622
2019-07-15,0.0,8.642458923091297,71.84148576844932,0.5695803237608629,34.7,34.7,25.3,-0.4835166478544026,-1.9316284902178096,-1.6486615284044475,-2.462147336611625,0.5265596665558696,0.5265596665558696,0.7357812974090124
2019-07-16,0.1991246098250971,7.972824744477899,68.2952426020579,0.5695803237608629,35.9,35.9,26.0,-0.4576118246610606,-1.9220862502747913,-1.8439955127122614,-2.1681142054887257,1.035468979105343,1.035468979105343,1.1154937207958038
2019-07-17,0.0,7.460563337142043,64.42171202605365,0.5695803237608629,36.0,36.0,25.7,-0.4428706533576938,-1.8747344562688515,-2.0000815735207818,-1.944625619667942,1.0170417833109144,1.0170417833109144,0.8653809368024881
2019-07-18,0.0,6.9483019298061865,60.54818145004942,0.5695803237608629,37.3,37.3,25.1,-0.4428706533576938,-1.84513104101199,-2.094569424258675,-1.7661643268400555,1.5229953014911577,1.5229953014911577,0.43160048815533436
2019-07-19,0.0,6.43604052247033,56.674650874045184,0.5695803237608629,37.2,37.2,25.1,-0.4428706533576938,-1.8364346072445843,-2.1382636643900605,-1.6185005348981583,1.4621484307768116,1.4621484307768116,0.43427734454245737
2019-07-20,0.0,6.113302462730929,53.36064007060831,0.5695803237608629,37.4,37.4,25.4,-0.4428706533576938,-1.7577638535936038,-2.117758374695681,-1.4929779110615375,1.533997890177056,1.533997890177056,0.6545884745133242
2019-07-21,0.0,5.790564402991529,50.04662926717144,0.5695803237608629,36.9,36.9,24.3,-0.4428706533576938,-1.6754873533183139,-2.0804535318141966,-1.3839797426710923,1.2975491443890672,1.2975491443890672,-0.04371504033510869
2019-07-22,0.0,5.467826343252128,46.73261846373457,0.5695803237608629,35.6,35.6,26.2,-0.4392811445658286,-1.600248914955412,-2.0332333566961704,-1.2876743975621363,0.6686711425951224,0.6686711425951224,1.2677361697181642
2019-07-23,0.0,5.178580533436857,44.08716795271124,0.5695803237608629,35.4,35.4,24.4,-0.4392811445658286,-1.5290208142200965,-1.9428469012390561,-1.2013403147773503,0.5370345161925345,0.5370345161925345,0.018417076991175882
2019-07-24,0.0,4.889334723621586,41.44171744168792,0.5695803237608629,32.6,32.6,23.6,-0.41234798067407213,-1.4682568248973633,-1.8626178510320288,-1.1229782765773317,-0.733695043248958,-0.733695043248958,-0.5468409738592606
2019-07-25,0.0,4.600088913806315,38.79626693066459,0.5695803237608629,32.8,32.8,19.4,-0.4123479806740722,-1.4176375928709233,-1.8022465577555755,-1.0510765456244526,-0.6645856037926767,-0.6645856037926767,-3.1541057155962253
2019-07-26,0.0,4.264997209508785,36.40162506371286,0.5695803237608629,33.6,33.6,21.8,-0.4123479806740722,-1.380743573299443,-1.7381629305625474,-0.9831920802501454,-0.3607483580119172,-0.3607483580119172,-1.6665154634866168
2019-07-27,0.0,3.929905505211256,34.006983196761134,0.5695803237608629,35.3,35.3,23.7,-0.4123479806740722,-1.3480280800191922,-1.6801885096828886,-0.919691977421401,0.419262500387396,0.419262500387396,-0.4495611798519124
2019-07-28,0.0,3.5948138009137263,31.6123413298094,0.5306901523247785,34.4,34.4,25.2,-0.3622396414982925,-1.3191795429789694,-1.6274230368514166,-1.7835408978288172,-0.06015369196835435,-0.06015369196835435,0.5007839105770586
2019-07-29,0.0,3.4103388486361657,29.642020232047518,0.5306901523247785,36.1,36.1,25.7,-0.3622396414982925,-1.272917764643326,-1.5691033610347875,-1.640393664505602,0.754337707016659,0.754337707016659,0.7749958638539582
2019-07-30,0.0,3.225863896358605,27.671699134285625,0.5306901523247785,37.2,37.2,25.9,-0.3223372977679202,-1.23997792353258,-1.5207693887603642,-1.5192001881182173,1.2147247111379673,1.2147247111379673,0.8505971304956063
2019-07-31,0.0,3.041388944081045,25.70137803652374,0.5306901523247785,37.0,37.0,26.0,-0.3223372977679202,-1.2245774411280788,-1.4820725537275508,-1.4146874501543671,1.0557595556200483,1.0557595556200483,0.8592219604035266
2019-08-01,0.0,2.978114977554077,24.27409150670809,0.5306901523247785,36.6,36.6,26.2,-0.3223372977679202,-1.1930033377764226,-1.4347430478629062,-1.323324964594441,0.8094523481539552,0.8094523481539552,0.9320946248466806
2019-08-02,0.0,2.914841011027109,22.84680497689244,0.5306901523247785,36.8,36.8,26.5,-0.25808399250241465,-1.1706911490862482,-1.3983605835673565,-1.2427149180388366,0.9848541174693101,0.9848541174693101,1.0647608778288227
2019-08-03,0.0,2.851567044500141,21.419518447076783,0.5306901523247785,34.9,34.9,27.5,-0.1889930695292369,-1.1603094743819475,-1.3739097208860833,-1.1712670724416934,-0.39549234069671513,-0.39549234069671513,1.6086804361897065
2019-08-04,1.7555803760588329,2.6586714970971115,20.24970172273761,0.5306901523247785,34.1,34.1,27.0,1.376310070565046,-1.1755570390263956,-1.3445198517081747,-1.1080500190946267,-1.010860420594133,-1.010860420594133,1.209046386837819
2019-08-05,0.0,2.4657759496940823,19.07988499839843,0.5306901523247785,35.2,35.2,26.0,-0.23636854034081553,-1.1813102431407712,-1.3192586224367344,-1.052791130856478,-0.24296672451720852,-0.24296672451720852,0.5370405731183203
2019-08-06,0.0,2.2728804022910527,17.910068274059256,0.5306901523247785,37.4,37.4,26.4,-0.23636854034081553,-1.175044077003303,-1.2979337859172877,-1.0060753041690917,1.343249933315626,1.343249933315626,0.7518311804941166
2019-08-07,0.0,2.219371731801373,16.88251132154911,0.5306901523247785,38.1,38.1,26.2,-0.23636854034081553,-1.1375779125931673,-1.2754441361653932,-0.9699503273292615,1.707297046950313,1.707297046950313,0.5988771110883183
2019-08-08,0.0,2.165863061311693,15.854954369038966,0.5306901523247785,38.8,38.8,26.9,-0.20277183643437502,-1.1110707865783305,-1.2573003787408377,-0.9496549438356908,1.9812844505027856,1.9812844505027856,0.9959755295165504
2019-08-09,0.0,2.1123543908220133,14.82739741652882,0.5306901523247785,39.8,39.8,27.2,-0.20277183643437502,-1.0995522483464273,-1.2435448564041844,-0.9594435366945042,2.308935270245204,2.308935270245204,1.1159638318952383
2019-08-10,0.0,2.0813402700458523,14.302072579265069,0.5306901523247785,39.1,39.1,26.7,-0.20277183643437502,-1.083151232508777,-1.21292399362387,-1.0510765456245024,1.7200293767514332,1.7200293767514332,0.7633487812386318
2019-08-11,0.0,2.050326149269692,13.77674774200132,0.5306901523247785,39.0,39.0,26.9,-0.20277183643437502,-1.0684265673727853,-1.187089871165356,-0.9831920802501846,1.550249600265588,1.550249600265588,0.8593009910883798
2019-08-12,0.0,2.019312028493531,13.251422904737568,0.5306901523247785,39.4,39.4,27.0,-0.20277183643437502,-1.0539776812247628,-1.1661917474196675,-0.9196919774214415,1.6233958335119816,1.6233958335119816,0.8716277397791744
2019-08-13,0.0,2.053038360748126,12.93660862073356,0.5084700716138986,39.2,39.2,26.8,-0.20277183643437502,-1.0112202966029948,-1.1390494966626625,-1.8561403324334962,1.4046219713547556,1.4046219713547556,0.7443832292624165
2019-08-14,0.0,2.086764693002721,12.621794336729552,0.5084700716138986,38.1,38.1,27.5,-0.20277183643437502,-0.9659389689068735,-1.1160229091264993,-1.701599919376889,0.7854523675641474,0.7854523675641474,1.0901462206224644
2019-08-15,4.5008078914665,2.1204910252573166,12.306980052725544,0.5084700716138986,36.6,36.6,27.1,4.924166391107485,-0.9161042686553579,-1.0971783219320737,-1.57209010643026,0.001718644042114936,0.001718644042114936,0.8286951366062179
2019-08-16,0.0,2.079963042291486,12.002796514331225,0.5084700716138986,37.6,37.6,27.9,-0.2392483620808266,-0.9098209665565586,-1.0806706669936235,-1.4613080623504304,0.4885492879231196,0.4885492879231196,1.2101584026665515
2019-08-17,0.0,2.039435059325656,11.698612975936902,0.5084700716138986,39.2,39.2,27.3,-0.2392483620808266,-0.9053424351879463,-1.0666605972423864,-1.3650998981796596,1.2454035691344365,1.2454035691344365,0.8278428495878704
2019-08-18,0.0,1.998907076359825,11.39442943754258,0.5084700716138986,39.5,39.5,27.2,-0.2392483620808266,-0.9012219566076222,-1.0544299206465542,-1.280668592089566,1.3160548831286072,1.3160548831286072,0.7293249791191649
2019-08-19,0.0,1.998907076359825,11.301167963905415,0.5084700716138986,38.6,38.6,27.2,-0.2392483620808266,-0.870282600714625,-1.0290351296998264,-1.2061536904696246,0.8497521016578401,0.8497521016578401,0.691410862348464
2019-08-20,0.0,1.998907076359825,11.207906490268256,0.5084700716138986,37.8,37.8,27.4,-0.2392483620808266,-0.84137154204873,-1.0051083729343369,-1.1404269787071009,0.4496594326860256,0.4496594326860256,0.746695283241084
2019-08-21,0.0,1.998907076359825,11.114645016631092,0.5084700716138986,36.7,36.7,27.0,-0.2392483620808266,-0.8142210317556263,-0.9817128588547686,-1.0830524329842421,-0.09467811703145079,-0.09467811703145079,0.5123776594079381
2019-08-22,0.0,2.2817841711191926,11.138896101751802,0.5084700716138986,36.9,36.9,26.6,-0.2392483620808266,-0.47196813050655023,-0.9494048806152273,-1.0344408601787263,-0.022676742208595904,-0.022676742208595904,0.25961547442785743
2019-08-23,0.0,2.5646612658785606,11.163147186872514,0.5084700716138986,36.1,36.1,26.3,-0.2392483620808266,-0.05177902355347799,-0.9183586453686592,-0.9963704083269915,-0.5081359391771803,-0.5081359391771803,0.04735605915662711
2019-08-24,0.0,2.8475383606379285,11.187398271993224,0.5084700716138986,35.7,35.7,26.1,-0.2392483620808266,0.47998042578080224,-0.887757743216134,-0.9734635388233973,-0.8398862917204039,-0.8398862917204039,-0.2830217471783877
2019-08-25,10.453730974243756,2.5646612658785606,11.184513822573397,0.5084700716138986,35.6,35.6,25.9,4.799406403566136,0.14222775365223442,-0.8618424003859418,-0.9779620539345372,-0.9966070655728047,-0.9966070655728047,-0.8137235521311263
2019-08-26,0.0,2.2817841711191926,11.181629373153568,0.5084700716138986,39.4,39.4,26.6,-0.27011843847366657,-0.32121857268060944,-0.8365753450430907,-1.051076545624705,1.244174887979996,1.244174887979996,-0.11645997239427391
2019-08-27,3.776883850672127,1.998907076359825,11.178744923733738,0.5084700716138986,37.1,37.1,27.3,1.4453205445424449,-0.9032272268693167,-0.8106258041862717,-0.9831920802503817,-0.2294734890981103,-0.2294734890981103,0.9688466997789869
2019-08-28,0.0,1.998907076359825,11.157378288032856,0.5084700716138986,36.4,36.4,24.8,-0.3190092868529885,-0.8801852227395395,-0.7892576552496696,-0.9196919774216246,-0.6942553829883192,-0.6942553829883192,-2.945734260623315
2019-08-29,0.0,1.998907076359825,11.136011652331977,0.5134234095951025,35.0,35.0,26.4,-0.3190092868529885,-0.8513004819454152,-0.7685606623466318,-0.43654344273229334,-1.4975166830127127,-1.4975166830127127,-0.5203646681008985
2019-08-30,0.0,1.998907076359825,11.114645016631092,0.5134234095951025,35.9,35.9,25.4,-0.3190092868529885,-0.8135842323061883,-0.7468619594189259,-0.39247016668219037,-0.8983769583351228,-0.8983769583351228,-1.9651440028975817
2019-08-31,0.0,1.998907076359825,11.114645016631092,0.5134234095951025,34.7,34.7,24.2,-0.3190092868529885,-0.7784888741291307,-0.7221552796062658,-0.34776827260047477,-1.537937654147473,-1.537937654147473,-3.0351206463462352
2019-09-01,0.7021132211695484,1.998907076359825,11.114645016631092,0.5134234095951025,33.9,33.9,23.6,-0.001961181780367687,-0.7464548427092192,-0.698765397543528,-0.30199237382404476,-1.8368904041237573,-1.8368904041237573,-3.012048782524719
2019-09-02,0.0,1.998907076359825,11.114645016631092,0.5134234095951025,36.5,36.5,25.3,-0.3305425955914243,-0.7184028266722488,-0.6755565192208267,-0.25459127947307014,-0.4277706820436048,-0.4277706820436048,-1.1890450635353942
