date,precip_mm_sum,soil_surface_moisture,soil_rootzone_moisture,ndvi,t2m_mean,t2m_max,t2m_min,month,t2m_mean_anomaly_clim,t2m_mean_ratio_clim,t2m_mean_anomaly_roll,delta_t2m_mean_5d,delta_t2m_mean_10d,precip_mm_sum_anomaly_clim,precip_mm_sum_ratio_clim,precip_mm_sum_anomaly_roll,delta_precip_mm_sum_5d,delta_precip_mm_sum_10d,ndvi_zscore,ndvi_anomaly_roll,delta_ndvi_5d,delta_ndvi_10d,soil_deficit_index,soil_surface_moisture_anomaly_roll,delta_soil_surface_moisture_5d,delta_soil_surface_moisture_10d,soil_clay_pct,soil_silt_pct,soil_sand_pct,soil_soc_gkg,soil_ph,soil_bulk_density,soil_data_source,topo_elevation_m,topo_data_source
2019-06-14,0.0,16.489218641665495,97.59500225079816,0.6293083429273519,31.8,31.8,22.7,6,0.40500000000000114,1.012900143334926,0.31666666666666643,-1.9000000000000021,-0.40000000000000213,-5.902559201461793,0.0,-6.945655366653652,0.0,0.0,1.478646454570787,0.00682428997085649,0.012033370616917005,0.012033370616917005,0,-1.8385687728130016,-1.6323161722207118,-2.2133130415977895,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-15,1.2521215869465845,18.970611335037308,100.70825451480306,0.6293083429273519,32.6,32.6,24.7,6,1.2050000000000018,1.0383819079471255,1.1433333333333344,1.0,6.700000000000003,-4.650437614515209,0.21213198279087,-5.973885655785426,-19.005456151472984,-45.33734422995795,1.478646454570787,0.00722719564295482,0.0,0.012033370616917005,0,0.3900710052145584,-0.7604666447912116,1.5347740521945887,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-16,10.43576737892815,21.45200402840912,103.82150677880796,0.6293083429273519,30.2,30.2,22.7,6,-1.1950000000000003,0.9619366141105271,-1.1833333333333336,0.6999999999999993,-1.6999999999999993,4.533208177466356,1.7680072359704055,3.796797787733925,10.125213572170155,10.43576737892815,1.478646454570787,0.0076301013150533725,0.0,0.012033370616917005,0,2.6385345848532964,3.628676725758883,5.282861145986967,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-17,32.60721775746696,20.065545802844824,105.7488865581674,0.6293083429273519,30.7,30.7,20.8,6,-0.6950000000000003,0.9778627169931517,-0.6433333333333309,0.09999999999999787,-1.8000000000000007,26.70465855600517,5.524250862133099,26.04014356415056,30.80910336329786,23.502617890868024,1.478646454570787,0.008033006987151703,0.0,0.012033370616917005,0,1.0389710471671165,4.1499691773728635,5.163097320843235,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-18,0.1626602101263188,18.67908757728053,107.67626633752684,0.6293083429273519,33.0,33.0,22.8,6,1.6050000000000004,1.051122790253225,1.783333333333335,1.6000000000000014,-0.20000000000000284,-5.739898991335474,0.02755757368533217,-6.57915069987255,0.16096821520590388,0.1626602101263188,1.478646454570787,0.008435912659250144,0.0,0.012033370616917005,0,-0.5077455992913258,4.671261628986848,2.1670959293366323,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-19,0.052729572814997,17.292629351716233,109.60364611688628,0.6293083429273519,34.8,34.8,25.2,6,3.4049999999999976,1.1084567606306737,3.6633333333333304,2.9999999999999964,1.0999999999999943,-5.849829628646797,0.008933340779019769,-6.853353283190922,0.052729572814997,0.052729572814997,1.478646454570787,0.008838818331348586,0.0,0.012033370616917005,0,-2.0016153545220305,0.8034107100507377,-0.8289054621699741,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-20,2.465190021393496,17.67813871385259,107.90829544976228,0.6293083429273519,34.3,34.3,26.3,6,2.9049999999999976,1.092530657748049,3.1899999999999977,1.6999999999999957,2.6999999999999957,-3.437369180068297,0.41764765710151314,-4.5965586935651,1.2130684344469116,-17.792387717026074,1.478646454570787,0.009241724003447027,0.0,0.0,0,-1.6706706308243398,-1.292472621184718,-2.0529392659759296,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-21,0.0,18.06364807598895,106.2129447826383,0.6293083429273519,33.6,33.6,26.7,6,2.205000000000002,1.0702341137123745,2.253333333333334,3.400000000000002,4.100000000000001,-5.902559201461793,0.0,-5.508766521061779,-10.43576737892815,-0.310553806757994,1.478646454570787,0.009644629675545358,0.0,0.0,0,-1.3372205543918874,-3.38835595242017,0.2403207733387127,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-22,0.0274626513145904,18.449157438125308,104.51759411551431,0.6293083429273519,32.3,32.3,27.1,6,0.9049999999999976,1.0288262462175506,0.8999999999999986,1.5999999999999979,1.6999999999999957,-5.875096550147203,0.004652668508227611,-5.4813038697471885,-32.57975510615237,-1.7706517428545097,1.478646454570787,0.01004753534764391,0.0,0.0,0,-1.001265125224684,-1.6163883647195156,2.533580812653348,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-23,0.0,20.158906895100507,109.21697739973634,0.6293083429273519,32.2,32.2,24.5,6,0.8050000000000033,1.0256410256410258,0.7899999999999991,-0.7999999999999972,0.8000000000000043,-5.902559201461793,0.0,-5.2052798588418145,-0.1626602101263188,-0.0016919949204149,1.478646454570787,0.01045044101974224,0.0,0.0,0,0.661435751516116,1.4798193178199774,6.151080946806825,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-24,23.01568986244389,21.868656352075703,113.91636068395836,0.6293083429273519,28.2,28.2,19.9,6,-3.1950000000000003,0.8982322025800287,-3.1933333333333316,-6.599999999999998,-3.6000000000000014,17.113130660982094,3.899273023258108,17.80960974051564,22.962960289628892,23.01568986244389,1.478646454570787,0.010853346691840682,0.0,0.0,0,2.3973777551190025,4.5760270003594705,5.379437710410208,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-25,17.479239882969626,23.578405809050903,118.6157439681804,0.6293083429273519,30.3,30.3,23.0,6,-1.0949999999999989,0.9651218346870521,-1.096666666666664,-3.9999999999999964,-2.3000000000000007,11.576680681507833,2.9612985293973537,12.245018202189932,15.01404986157613,16.227118296023043,1.478646454570787,0.011256252363939123,0.0,0.0,0,4.206560885583986,5.900267095198313,4.607794474013595,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-26,2.585333660579456,23.581637779538344,118.91966197677937,0.6051878021474824,29.5,29.5,22.9,6,-1.8949999999999996,0.9396400700748527,-1.9333333333333336,-4.100000000000001,-0.6999999999999993,-3.3172255408823372,0.4380021567490907,-1.9736354289195863,2.585333660579456,-7.850433718348693,1.0733017475687492,-0.012060270389934846,-0.02412054077986958,-0.02412054077986958,0,4.382467656423302,5.517989703549393,2.129633751129223,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-27,12.06377925368542,23.58486975002578,119.22357998537832,0.6051878021474824,30.1,30.1,23.4,6,-1.2949999999999982,0.9587513935340023,-1.4899999999999984,-2.1999999999999957,-0.5999999999999979,6.1612200522236265,2.043821813883336,7.514311587189137,12.03631660237083,-20.543438503781545,1.0733017475687492,-0.011256252363939123,-0.02412054077986958,-0.02412054077986958,0,4.512980163071056,5.135712311900473,3.5193239471809576,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-28,3.203138385621923,23.588101720513222,119.52749799397728,0.6051878021474824,30.6,30.6,23.3,6,-0.7949999999999982,0.9746774964166269,-1.1833333333333336,-1.6000000000000014,-2.3999999999999986,-2.6994208158398703,0.5426694212281093,-1.321221037336664,3.203138385621923,3.040478175495604,1.0733017475687492,-0.009514825408317051,-0.02412054077986958,-0.02412054077986958,0,4.598098405527249,3.429194825412715,4.909014143232692,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-29,12.074084699088912,22.622940559273523,118.52026204735613,0.6051878021474824,29.6,29.6,22.0,6,-1.7949999999999982,0.9428252906513777,-2.2766666666666673,1.4000000000000021,-5.199999999999996,6.171525497627119,2.0455677422259,7.539962628768321,-10.941605163354977,12.021355126273916,1.0733017475687492,-0.0077733984526949795,-0.02412054077986958,-0.02412054077986958,0,3.6694292520647416,0.75428420719782,5.3303112075572905,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-06-30,1.4800185129599852,21.65777939803382,117.51302610073496,0.6051878021474824,28.3,28.3,21.3,6,-3.094999999999999,0.9014174231565536,-3.6666666666666643,-2.0,-5.9999999999999964,-4.422540688501808,0.25074183289740704,-3.087124789905264,-15.999221370009641,-0.9851715084335109,1.0733017475687492,-0.006031971497072908,-0.02412054077986958,-0.02412054077986958,0,2.809838027328972,-1.920626411017082,3.9796406841812306,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-01,0.0,20.69261823679412,116.5057901541138,0.6051878021474824,30.9,30.9,22.1,7,-1.977419354838716,0.9398547880690736,-1.0399999999999991,1.3999999999999986,-2.700000000000003,-2.7781688255084247,0.0,-4.59904087098782,-2.585333660579456,0.0,1.0733017475687492,-0.004290544541450836,0.0,-0.02412054077986958,0,2.0193247313199514,-2.8890195427442222,2.6289701608051708,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-02,5.287890245855203,20.5749024366705,116.29651164000978,0.6051878021474824,29.3,29.3,23.8,7,-3.577419354838714,0.8911891679748821,-2.7033333333333367,-0.8000000000000007,-2.9999999999999964,2.509721420346778,1.9033725370838401,1.0327230579492754,-6.775889007830217,5.260427594540612,1.0733017475687492,-0.002549117585828653,0.0,-0.02412054077986958,0,2.145334725153745,-3.0099673133552827,2.1257449985451906,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-03,4.928158380211488,20.45718663654688,116.08723312590575,0.6051878021474824,29.3,29.3,22.8,7,-3.577419354838714,0.8911891679748821,-2.7499999999999964,-1.3000000000000007,-2.900000000000002,2.149989554703063,1.7738872940198658,1.752478383979796,1.725019994589565,4.928158380211488,1.0733017475687492,-0.0008076906302065812,0.0,-0.02412054077986958,0,2.2728711967562525,-3.130915083966343,0.2982797414463718,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-04,4.669975768580362,20.339470836423256,115.87795461180175,0.6051878021474824,31.4,31.4,24.7,7,-1.477419354838716,0.9550627943485085,-0.6566666666666663,1.7999999999999972,3.1999999999999993,1.8918069430719373,1.6809546366303794,1.4997177793528809,-7.40410893050855,-18.345714093863528,1.0733017475687492,0.0009337363254153797,0.0,-0.02412054077986958,0,2.4019341461274557,-2.283469722850267,-1.529185515652447,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-05,0.0,18.99761585396001,112.3946484602036,0.6051878021474824,33.0,33.0,25.6,7,0.12258064516128542,1.0037284144427001,0.9966666666666626,4.699999999999999,2.6999999999999993,-2.7781688255084247,0.0,-3.1685003368003146,-1.4800185129599852,-17.479239882969626,1.0733017475687492,0.0026751632810374515,0.0,-0.02412054077986958,0,1.3083843909277455,-2.6601635440738107,-4.580789955090893,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-06,0.0,17.655760871496767,108.91134230860548,0.6051878021474824,33.5,33.5,23.9,7,0.6225806451612854,1.0189364207221348,1.5400000000000027,2.6000000000000014,4.0,-2.7781688255084247,0.0,-3.0873708066780856,0.0,-2.585333660579456,1.0733017475687492,0.004416590236659523,0.0,0.0,0,0.23068285787516274,-3.0368573652973545,-5.925876908041577,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-07,0.0,16.31390588903352,105.42803615700733,0.6051878021474824,32.8,32.8,23.9,7,-0.07741935483871742,0.997645211930926,0.8933333333333273,3.4999999999999964,2.6999999999999957,-2.7781688255084247,0.0,-3.122457529028113,-5.287890245855203,-12.06377925368542,1.0733017475687492,0.006158017192281595,0.0,0.0,0,-0.8311704530302961,-4.260996547636978,-7.270963860992261,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-08,0.0240078925930848,15.726215249113114,101.8459224451271,0.6051878021474824,32.7,32.7,25.2,7,-0.17741935483871174,0.9946036106750392,0.8600000000000065,3.400000000000002,2.1000000000000014,-2.75416093291534,0.008641624789915776,-3.195742255072477,-4.904150487618403,-3.179130493028838,1.0733017475687492,0.007899444147903667,0.0,0.0,0,-1.123011199245795,-4.730971387433765,-7.861886471400108,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-09,0.8442467655433219,15.138524609192707,98.26380873324688,0.6051878021474824,33.8,33.8,25.2,7,0.9225806451612826,1.0280612244897958,1.986666666666661,2.3999999999999986,4.199999999999996,-1.9339220599651028,0.30388605537275754,-2.4131093750088803,-3.82572900303704,-11.229837933545591,1.0733017475687492,0.009640871103525739,0.0,0.0,0,-1.3328252901250757,-5.200946227230549,-7.484415950080816,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-10,0.0,14.5508339692723,94.68169502136666,0.6051878021474824,32.7,32.7,25.0,7,-0.17741935483871174,0.9946036106750392,0.7900000000000027,-0.29999999999999716,4.400000000000002,-2.7781688255084247,0.0,-2.49016647847074,0.0,-1.4800185129599852,1.0733017475687492,0.01138229805914781,0.0,0.0,0,-1.460612725668149,-4.446781884687709,-7.10694542876152,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-11,0.0255111166752085,14.004911217840828,91.53662932851762,0.6051878021474824,34.2,34.2,25.5,7,1.3225806451612883,1.0402276295133437,2.2666666666666693,0.7000000000000028,3.3000000000000043,-2.7526577088332163,0.009182709287129009,-1.8820140323632104,0.0255111166752085,0.0255111166752085,1.0733017475687492,0.013123725014769883,0.0,0.0,0,-1.4646056173860718,-3.650849653655939,-6.687707018953294,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-12,1.0448670880382032,13.458988466409355,88.39156363566858,0.5770655342586897,36.4,36.4,26.4,7,3.522580645161284,1.107142857142857,4.366666666666667,3.6000000000000014,7.099999999999998,-1.7333017374702215,0.37609920550706094,-0.7764802723142339,1.0448670880382032,-4.2430231578169995,0.6007081792218493,-0.014061133944396342,-0.028122267888792685,-0.028122267888792685,0,-1.5022317981495839,-2.8549174226241654,-7.115913970261143,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-13,0.294571415780547,12.913065714977884,85.24649794281953,0.5770655342586897,34.2,34.2,26.7,7,1.3225806451612883,1.0402276295133437,2.0600000000000023,1.5,4.900000000000002,-2.483597409727878,0.1060307829660562,-1.1282064021258371,0.27056352318746224,-4.633586964430941,0.6007081792218493,-0.013123725014769994,-0.028122267888792685,-0.028122267888792685,0,-1.5734912679586799,-2.8131495341352295,-7.544120921568995,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-14,0.9906369763397452,13.322120546547447,83.47423131915816,0.5770655342586897,34.5,34.5,25.7,7,1.6225806451612854,1.0493524332810045,2.309999999999995,0.7000000000000028,3.1000000000000014,-1.7875318491686794,0.3565791132792125,-0.425289008517154,0.14639021079642334,-3.6793387922406167,0.6007081792218493,-0.011274770545419144,-0.028122267888792685,-0.028122267888792685,0,-0.723406443812328,-1.81640406264526,-7.017350289875809,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-15,2.209048630623716,13.73117537811701,81.7019646954968,0.5770655342586897,31.8,31.8,25.5,7,-1.0774193548387139,0.9672291993720564,-0.5800000000000018,-0.9000000000000021,-1.1999999999999993,-0.5691201948847087,0.7951455686712792,1.1029830201083988,2.209048630623716,2.209048630623716,0.6007081792218493,-0.009425816076068183,-0.028122267888792685,-0.028122267888792685,0,0.06897751254736129,-0.8196585911552905,-5.266440475843,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-16,0.1195568864713604,14.140230209686573,79.92969807183543,0.5770655342586897,32.1,32.1,25.8,7,-0.7774193548387132,0.9763540031397173,-0.5,-2.1000000000000014,-1.3999999999999986,-2.658611939037064,0.043034420865146895,-1.0870704170949166,0.0940457697961519,0.1195568864713604,0.6007081792218493,-0.007576861606717444,-0.028122267888792685,-0.028122267888792685,0,0.8036606011203933,0.13531899184574492,-3.5155306618101942,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-17,0.2226020072399039,12.70797765106112,77.05789554430677,0.5770655342586897,32.1,32.1,25.5,7,-0.7774193548387132,0.9763540031397173,-0.5733333333333306,-4.299999999999997,-0.6999999999999957,-2.5555668182685207,0.08012544277224266,-1.466809971067486,-0.8222650807982993,0.2226020072399039,0.6007081792218493,-0.005727907137366595,0.0,-0.028122267888792685,0,-0.3606645682882501,-0.751010815348236,-3.6059282379724014,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-18,0.0,11.275725092435668,74.18609301677813,0.5770655342586897,33.2,33.2,25.2,7,0.32258064516128826,1.009811616954474,0.3966666666666683,-1.0,0.5,-2.7781688255084247,0.0,-1.5131489701122165,-0.294571415780547,-0.0240078925930848,0.6007081792218493,-0.003878952668015745,0.0,-0.028122267888792685,1,-1.5388079314481669,-1.637340622542217,-4.450490156677446,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-19,0.0,9.843472533810214,71.31429048924947,0.5770655342586897,33.2,33.2,25.4,7,0.32258064516128826,1.009811616954474,0.240000000000002,-1.2999999999999972,-0.5999999999999943,-2.7781688255084247,0.0,-1.3488770241051669,-0.9906369763397452,-0.8442467655433219,0.6007081792218493,-0.002029998198665006,0.0,-0.028122267888792685,1,-2.730769488359355,-3.4786480127372332,-5.295052075382493,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-20,0.0313041177266144,9.753535231532796,68.34854369171946,0.5770655342586897,33.0,33.0,25.2,7,0.12258064516128542,1.0037284144427001,-0.046666666666666856,1.1999999999999993,0.29999999999999716,-2.7468647077818105,0.011267896118906858,-1.1684065365467735,-2.177744512897102,0.0313041177266144,0.6007081792218493,-0.00018104372931404544,0.0,-0.028122267888792685,1,-2.5942339826737815,-3.977640146584214,-4.797298737739505,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-21,1.052601670500844,9.663597929255378,65.38279689418945,0.5770655342586897,32.0,32.0,24.9,7,-0.8774193548387146,0.9733124018838303,-1.1066666666666691,-0.10000000000000142,-2.200000000000003,-1.7255671550075806,0.37888326326180355,-0.16333059970941366,0.9330447840294837,1.0270905538256356,0.6007081792218493,0.0016679107400368043,0.0,-0.028122267888792685,1,-2.460458116972829,-4.476632280431195,-4.34131328858545,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-22,2.9462412104380418,9.57366062697796,62.41705009665944,0.5770655342586897,30.3,30.3,24.7,7,-2.577419354838714,0.9216051805337518,-2.763333333333339,-1.8000000000000007,-6.099999999999998,0.16807238492961707,1.0604975419011329,1.7200327385146335,2.723639203198138,1.9013741223998386,0.6007081792218493,0.003516865209387543,0.0,0.0,1,-2.329441891256499,-3.1343170240831597,-3.8853278394313957,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-23,1.128179786599225,8.822610423866795,59.56773962214708,0.5770655342586897,31.4,31.4,24.9,7,-1.477419354838716,0.9550627943485085,-1.6866666666666674,-1.8000000000000043,-2.8000000000000043,-1.6499890389091998,0.4060875553136192,-0.10271276061985146,1.128179786599225,0.8336083708186779,0.6007081792218493,0.005365819678738393,0.0,0.0,1,-2.8622982063585383,-2.4531146685688725,-4.090455291111089,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-24,0.0,8.07156022075563,56.71842914763472,0.5770655342586897,31.1,31.1,21.1,7,-1.7774193548387132,0.9459379905808476,-2.086666666666666,-2.1000000000000014,-3.3999999999999986,-2.7781688255084247,0.0,-1.230916906924918,0.0,-0.9906369763397452,0.6007081792218493,0.0072147741480892424,0.0,0.0,1,-3.4033555225664767,-1.7719123130545835,-5.250560325791817,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-25,0.0,7.320510017644467,53.86911867312236,0.5770655342586897,31.0,31.0,19.3,7,-1.8774193548387146,0.9428963893249606,-2.2633333333333354,-2.0,-0.8000000000000007,-2.7781688255084247,0.0,-1.2054215953417156,-0.0313041177266144,-2.209048630623716,0.6007081792218493,0.00906372861743987,0.0,0.0,1,-3.952613839880308,-2.433025213888329,-6.410665360472543,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-26,0.0,8.332740659499507,51.60078454404108,0.5770655342586897,32.5,32.5,20.4,7,-0.3774193548387146,0.9885204081632651,-0.9200000000000017,0.5,0.3999999999999986,-2.7781688255084247,0.0,-1.2092142681001392,-1.052601670500844,-0.1195568864713604,0.6007081792218493,0.010912683086790831,0.0,0.0,1,-2.7467923133338292,-1.330857269755871,-5.807489550187066,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-27,0.1066929803038368,9.344971301354548,49.3324504149598,0.5770655342586897,33.3,33.3,23.9,7,0.4225806451612826,1.012853218210361,-0.20000000000000284,2.9999999999999964,1.1999999999999957,-2.6714758452045877,0.038404066493083346,-1.101670917240462,-2.8395482301342048,-0.1159090269360671,0.6007081792218493,0.01276163755614168,0.0,0.0,1,-1.5351982932709998,-0.22868932562341193,-3.3630063497065716,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-28,2.997583394137379,10.357201943209589,47.06411628587853,0.5497191680669575,32.1,32.1,24.4,7,-0.7774193548387132,0.9763540031397173,-1.4100000000000037,0.7000000000000028,-1.1000000000000014,0.21941456862895414,1.0789781263882694,1.8240483995276868,1.869403607538154,2.997583394137379,0.14115360734387886,-0.01367318309586607,-0.02734636619173214,-0.02734636619173214,1,-0.31783177969181686,1.5345915193427935,-0.918523149226079,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-29,2.7782734688414545,11.123066815569684,52.573296340872325,0.5497191680669575,35.3,35.3,25.0,7,2.4225806451612826,1.0736852433281001,1.6799999999999997,4.199999999999996,2.0999999999999943,0.0001046433330298413,1.0000376662973356,1.6145575214244474,2.7782734688414545,2.7782734688414545,0.14115360734387886,-0.01276163755614168,-0.02734636619173214,-0.02734636619173214,1,0.6589414579087727,3.051506594814054,1.2795942817594703,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-30,4.496869304488775,11.888931687929777,58.08247639586613,0.5497191680669575,34.9,34.9,24.9,7,2.022580645161284,1.0615188383045524,1.18333333333333,3.8999999999999986,1.8999999999999986,1.7187004789803502,1.6186450813210804,3.366174589616426,4.496869304488775,4.46556518676216,0.14115360734387886,-0.0116783152219746,-0.02734636619173214,-0.02734636619173214,0,1.594805551760487,4.56842167028531,2.1353964563969807,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-07-31,14.483540242233383,12.654796560289869,63.59165645085992,0.5497191680669575,33.1,33.1,23.6,7,0.22258064516128684,1.006770015698587,-0.7666666666666657,0.6000000000000014,1.1000000000000014,11.705371416724958,5.213340567804691,13.426480481715158,14.483540242233383,13.43093857173254,0.14115360734387886,-0.01059499288780763,-0.02734636619173214,-0.02734636619173214,0,2.4897605018633335,4.322055900790362,2.991198631034491,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-08-01,0.0,12.9516265727044,63.23647519652244,0.5497191680669575,33.2,33.2,24.1,8,-0.9338709677419388,0.9726409299248688,-0.7366666666666646,-0.09999999999999432,2.900000000000002,-2.101623820521129,0.0,-1.5479271541580897,-0.1066929803038368,-2.9462412104380418,0.14115360734387886,-0.009511670553640661,-0.02734636619173214,-0.02734636619173214,0,2.8747714482717477,3.6066552713498528,3.377965945726441,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-08-02,0.0,13.248456585118928,62.88129394218497,0.5497191680669575,34.0,34.0,25.3,8,-0.13387096774194163,0.9960780607664318,-0.053333333333334565,1.8999999999999986,2.6000000000000014,-2.101623820521129,0.0,-1.5508921232802626,-2.997583394137379,-1.128179786599225,0.14115360734387886,-0.00842834821947358,0.0,-0.02734636619173214,0,3.1806761261276595,2.89125464190934,4.425846161252133,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-08-03,0.1949846736269931,13.545286597533456,62.52611268784749,0.5497191680669575,34.0,34.0,25.5,8,-0.13387096774194163,0.9960780607664318,-0.12333333333333485,-1.2999999999999972,2.8999999999999986,-1.9066391468941357,0.09277810411315368,-1.380360209540066,-2.5832887952144614,0.1949846736269931,0.14115360734387886,-0.007345025885306611,0.0,-0.02734636619173214,0,3.4074745354310743,2.422219781963772,5.473726376777826,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-08-04,0.4866484781060934,12.286220814608903,62.36256400921357,0.5497191680669575,34.8,34.8,25.0,8,0.6661290322580555,1.0195151916079948,0.596666666666664,-0.10000000000000142,3.799999999999997,-1.6149753424150355,0.23155831855075837,-1.092703128977907,-4.010220826382682,0.4866484781060934,0.14115360734387886,-0.00626170355113953,0.0,-0.02734636619173214,0,1.999270880842909,0.3972891266791265,4.965710796964436,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-08-05,0.3082860513945178,11.027155031684355,62.19901533057966,0.5497191680669575,32.2,32.2,24.7,8,-1.9338709677419388,0.9433445163729149,-2.0433333333333294,-0.8999999999999986,-0.29999999999999716,-1.793337769126611,0.14668945430875147,-1.2944298356518098,-14.175254190838865,0.3082860513945178,0.14115360734387886,-0.005178381216972561,0.0,-0.02734636619173214,1,0.5711326198392328,-1.6276415286055137,2.6944143721848484,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-08-06,0.1405222588700369,9.768089248759804,62.03546665194575,0.5497191680669575,33.5,33.5,25.5,8,-0.6338709677419416,0.9814298539904549,-0.81666666666667,0.29999999999999716,0.20000000000000284,-1.961101561651092,0.06686365918482609,-1.6192107097288804,0.1405222588700369,0.03382927856620009,0.14115360734387886,-0.00409505888280548,0.0,-0.02734636619173214,1,-0.8769402475799595,-3.1835373239445968,0.423117947405256,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
2019-08-07,0.0247386837683325,9.426428642016257,59.6913788484141,0.5497191680669575,35.7,35.7,26.0,8,1.5661290322580612,1.0458819638047534,1.3133333333333326,1.7000000000000028,3.6000000000000014,-2.0768851367527965,0.01177122353047853,-1.6416026233587369,0.0247386837683325,-2.9728447103690465,0.14115360734387886,-0.0030117365486383996,0.0,0.0,1,-1.4275425452336616,-3.822027943102672,-0.9307733011933319,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,26.0,Open_Elevation_API
