date,t2m_max,t2m_min,t2m_mean,precip_mm
2019-01-01,26.7,17.8,21.7,0.0
2019-01-02,27.2,18.4,22.0,0.0
2019-01-03,26.3,18.5,22.4,0.5
2019-01-04,26.7,18.9,22.3,0.0
2019-01-05,25.7,17.5,21.9,8.0
2019-01-06,25.4,16.9,21.2,5.3
2019-01-07,26.0,18.2,21.7,0.6
2019-01-08,25.6,18.1,21.1,16.5
2019-01-09,24.6,18.6,21.3,5.8
2019-01-10,24.3,18.0,20.8,2.7
2019-01-11,24.6,17.1,20.3,6.9
2019-01-12,24.9,18.4,21.1,3.5
2019-01-13,24.7,17.3,20.9,3.1
2019-01-14,25.2,18.0,21.1,2.2
2019-01-15,24.7,17.5,20.6,2.8
2019-01-16,24.2,17.6,20.6,15.8
2019-01-17,24.0,17.8,20.7,1.2
2019-01-18,24.4,17.4,20.4,7.4
2019-01-19,25.0,17.0,20.5,0.5
2019-01-20,25.2,18.1,21.2,0.2
2019-01-21,25.0,18.5,21.4,7.6
2019-01-22,25.6,19.8,22.1,2.8
2019-01-23,26.1,18.8,22.6,0.0
2019-01-24,25.9,18.1,21.7,0.0
2019-01-25,26.6,17.0,21.4,0.0
2019-01-26,25.9,15.9,20.7,0.0
2019-01-27,24.9,17.9,20.8,0.0
2019-01-28,24.4,20.1,22.1,1.1
2019-01-29,24.6,19.1,21.9,2.5
2019-01-30,24.1,18.1,21.3,16.6
2019-01-31,24.5,19.4,21.7,9.4
2019-02-01,25.7,17.0,20.8,3.4
2019-02-02,25.1,17.2,20.7,7.5
2019-02-03,24.9,16.6,21.2,4.1
2019-02-04,24.6,17.6,20.7,4.5
2019-02-05,25.2,17.3,20.7,0.9
2019-02-06,24.8,18.7,21.6,0.0
2019-02-07,25.0,17.4,21.5,1.8
2019-02-08,25.4,19.3,22.2,0.4
2019-02-09,25.4,18.0,21.5,0.5
2019-02-10,26.1,19.1,22.1,0.2
2019-02-11,26.9,17.7,21.4,0.4
2019-02-12,25.8,17.5,21.4,0.1
2019-02-13,25.2,18.3,21.2,0.0
2019-02-14,24.7,19.0,21.5,4.5
2019-02-15,24.5,19.1,21.5,3.2
2019-02-16,25.3,18.3,21.7,1.2
2019-02-17,26.8,19.2,22.6,0.0
2019-02-18,26.9,17.7,22.2,0.0
2019-02-19,27.2,17.7,22.1,0.0
2019-02-20,26.0,17.2,21.4,0.0
2019-02-21,26.8,17.3,21.5,0.1
2019-02-22,27.5,17.1,21.9,0.0
2019-02-23,27.6,19.2,23.3,0.0
2019-02-24,26.8,17.9,22.6,0.0
2019-02-25,26.5,17.0,21.7,4.0
2019-02-26,27.0,17.7,22.5,0.2
2019-02-27,27.0,17.9,22.2,0.0
2019-02-28,27.3,18.2,22.1,0.4
2019-03-01,27.4,17.6,22.4,1.0
2019-03-02,26.3,17.8,21.6,1.5
2019-03-03,25.8,19.0,22.2,1.7
2019-03-04,26.8,17.4,21.7,0.5
2019-03-05,26.0,17.2,21.6,10.2
2019-03-06,26.6,18.2,22.0,0.0
2019-03-07,26.5,19.1,22.3,0.0
2019-03-08,25.5,19.3,22.7,5.6
2019-03-09,26.1,17.7,21.8,5.0
2019-03-10,26.9,18.9,22.5,3.5
2019-03-11,25.7,19.7,22.7,7.8
2019-03-12,25.2,18.1,21.6,8.9
2019-03-13,26.6,16.8,21.8,0.0
2019-03-14,25.8,17.9,21.7,2.6
2019-03-15,25.5,17.9,21.4,13.7
2019-03-16,25.4,17.9,21.2,7.8
2019-03-17,24.9,17.8,21.2,13.5
2019-03-18,24.7,17.8,21.4,3.4
2019-03-19,25.6,19.0,22.4,0.3
2019-03-20,25.4,18.2,22.5,1.2
2019-03-21,24.5,17.0,21.5,1.2
2019-03-22,24.8,19.7,22.3,0.2
2019-03-23,26.0,17.7,22.3,6.2
2019-03-24,26.1,18.0,21.9,3.4
2019-03-25,25.1,18.2,22.0,8.8
2019-03-26,25.1,19.1,22.1,4.7
2019-03-27,24.7,18.6,21.6,16.6
2019-03-28,24.1,19.9,22.1,9.0
2019-03-29,24.2,19.7,21.7,7.7
2019-03-30,24.3,20.0,22.1,7.4
2019-03-31,26.2,17.6,22.2,3.8
2019-04-01,26.2,19.0,22.5,6.6
2019-04-02,26.0,19.7,22.7,3.5
2019-04-03,26.3,19.3,22.7,1.8
2019-04-04,25.5,20.4,22.8,26.3
2019-04-05,25.7,19.5,22.5,3.2
2019-04-06,26.2,18.6,22.6,0.9
2019-04-07,26.8,18.5,22.5,0.9
2019-04-08,26.3,18.7,22.4,1.5
2019-04-09,25.4,18.7,22.0,0.4
2019-04-10,25.2,20.2,22.4,0.0
2019-04-11,24.7,19.2,22.1,1.8
2019-04-12,27.2,20.8,23.6,0.7
2019-04-13,27.1,18.6,22.8,0.2
2019-04-14,26.5,18.7,22.4,0.0
2019-04-15,26.7,18.4,22.4,1.5
2019-04-16,25.6,19.9,22.5,9.2
2019-04-17,25.2,18.7,22.0,12.7
2019-04-18,25.8,19.1,22.7,1.6
2019-04-19,26.7,18.2,22.1,0.0
2019-04-20,26.4,18.1,22.4,0.0
2019-04-21,25.3,18.5,22.0,19.5
2019-04-22,26.4,19.3,22.6,1.0
2019-04-23,26.3,18.9,22.5,1.2
2019-04-24,25.5,18.7,22.1,6.9
2019-04-25,26.2,17.9,22.3,1.5
2019-04-26,27.3,18.8,22.8,0.0
2019-04-27,28.4,18.8,23.3,1.6
2019-04-28,28.4,19.2,23.5,2.7
2019-04-29,27.1,20.1,23.3,13.5
2019-04-30,28.2,19.9,23.5,0.7
2019-05-01,28.6,19.5,24.0,0.0
2019-05-02,28.9,19.1,24.1,0.2
2019-05-03,28.8,21.2,25.0,0.0
2019-05-04,28.1,19.6,23.9,0.0
2019-05-05,28.5,19.7,23.8,0.0
2019-05-06,28.5,19.6,23.9,0.0
2019-05-07,27.3,19.1,23.9,8.0
2019-05-08,27.1,20.7,23.9,5.9
2019-05-09,26.7,20.6,23.9,10.9
2019-05-10,26.9,20.4,23.3,15.6
2019-05-11,27.8,20.5,24.1,2.1
2019-05-12,28.5,20.5,24.2,3.2
2019-05-13,28.3,20.8,24.6,0.0
2019-05-14,28.4,20.8,24.4,0.0
2019-05-15,29.7,21.4,25.1,0.0
2019-05-16,28.7,20.6,24.5,0.0
2019-05-17,27.6,20.4,24.3,0.0
2019-05-18,27.9,20.1,24.3,2.5
2019-05-19,28.2,21.3,24.5,2.1
2019-05-20,27.8,21.1,24.2,1.7
2019-05-21,28.1,20.5,24.8,0.0
2019-05-22,27.8,21.0,24.4,4.5
2019-05-23,26.8,20.9,23.7,11.3
2019-05-24,26.4,21.0,23.6,17.2
2019-05-25,27.0,20.5,23.4,13.5
2019-05-26,25.8,21.4,23.4,16.2
2019-05-27,26.6,21.1,23.9,15.3
2019-05-28,25.7,21.3,23.5,17.0
2019-05-29,24.4,21.9,23.2,12.7
2019-05-30,25.3,21.1,23.0,11.0
2019-05-31,26.3,20.2,23.1,6.3
2019-06-01,26.6,20.5,23.4,2.8
2019-06-02,27.4,20.1,23.6,0.8
2019-06-03,27.8,20.3,23.7,5.1
2019-06-04,28.4,20.7,24.1,3.6
2019-06-05,28.3,20.8,24.5,3.1
2019-06-06,28.2,21.0,24.5,10.2
2019-06-07,27.6,21.7,24.6,0.7
2019-06-08,28.0,21.3,24.6,0.0
2019-06-09,29.2,20.5,24.6,0.0
2019-06-10,30.2,20.8,25.3,0.0
2019-06-11,28.3,20.4,24.7,1.8
2019-06-12,29.6,20.2,25.0,0.0
2019-06-13,28.2,20.9,24.7,16.2
2019-06-14,28.5,20.4,24.8,2.0
2019-06-15,28.7,21.2,24.8,4.4
2019-06-16,28.6,20.7,24.8,0.3
2019-06-17,30.3,20.9,25.4,0.0
2019-06-18,30.5,21.4,26.0,0.0
2019-06-19,31.0,20.8,25.7,0.0
2019-06-20,30.6,21.2,26.0,0.0
2019-06-21,30.2,22.4,26.8,0.0
2019-06-22,32.6,20.3,26.1,0.0
2019-06-23,29.9,20.1,25.3,3.1
2019-06-24,27.9,21.1,25.0,9.5
2019-06-25,28.5,22.3,25.4,6.1
2019-06-26,29.3,20.1,24.6,12.2
2019-06-27,28.3,21.5,24.9,4.7
2019-06-28,29.6,20.8,25.2,0.8
2019-06-29,29.9,21.3,26.0,0.0
2019-06-30,30.9,21.6,26.2,0.0
2019-07-01,29.6,20.2,25.4,4.5
2019-07-02,28.3,21.0,25.1,16.5
2019-07-03,27.5,21.2,24.3,15.7
2019-07-04,28.2,21.2,25.2,4.8
2019-07-05,29.7,21.0,25.5,0.1
2019-07-06,29.7,21.6,25.4,0.8
2019-07-07,29.6,21.5,25.8,0.3
2019-07-08,27.9,20.6,24.4,25.5
2019-07-09,27.9,21.7,25.1,0.0
2019-07-10,28.9,21.2,25.0,0.4
2019-07-11,30.5,21.4,25.8,0.9
2019-07-12,29.0,21.3,25.2,1.0
2019-07-13,29.9,20.4,25.2,0.0
2019-07-14,30.1,20.7,25.7,1.0
2019-07-15,29.2,21.5,25.7,1.1
2019-07-16,29.5,21.2,25.4,0.7
2019-07-17,30.6,20.6,25.4,0.1
2019-07-18,29.1,20.9,25.1,1.6
2019-07-19,29.7,20.5,25.6,0.1
2019-07-20,30.3,21.7,26.3,0.0
2019-07-21,29.9,21.7,25.8,1.7
2019-07-22,29.1,21.4,25.1,3.3
2019-07-23,28.6,20.8,25.0,0.4
2019-07-24,30.1,21.5,25.6,0.0
2019-07-25,28.9,21.1,25.1,6.2
2019-07-26,28.7,20.9,24.9,9.7
2019-07-27,31.2,21.9,26.2,0.0
2019-07-28,29.7,21.1,25.5,0.0
2019-07-29,27.0,22.7,25.1,14.3
2019-07-30,28.5,20.9,25.0,1.9
2019-07-31,28.4,21.1,24.9,6.9
2019-08-01,27.9,22.2,25.4,15.2
2019-08-02,28.9,22.0,25.4,0.5
2019-08-03,29.1,20.9,25.6,1.2
2019-08-04,29.8,21.7,26.0,2.0
2019-08-05,30.3,21.2,26.0,0.2
2019-08-06,29.7,21.3,25.6,2.2
2019-08-07,28.9,21.8,25.3,1.3
2019-08-08,29.8,21.6,25.5,0.0
2019-08-09,28.4,21.5,25.2,19.5
2019-08-10,30.0,21.1,25.4,0.9
2019-08-11,29.8,21.0,25.5,1.0
2019-08-12,29.0,20.5,25.2,1.6
2019-08-13,29.5,20.6,25.6,0.9
2019-08-14,30.8,20.8,26.0,0.0
2019-08-15,30.8,20.9,25.7,0.1
2019-08-16,29.0,22.0,25.8,0.7
2019-08-17,28.9,21.0,24.9,4.8
2019-08-18,27.8,22.4,24.9,8.2
2019-08-19,29.3,20.7,24.9,2.8
2019-08-20,30.7,22.0,25.8,0.0
2019-08-21,29.2,21.2,25.8,5.7
2019-08-22,27.7,21.7,24.8,14.5
2019-08-23,28.2,22.0,25.5,2.4
2019-08-24,29.7,21.7,25.4,1.7
2019-08-25,29.5,21.6,25.7,0.0
2019-08-26,30.4,21.4,25.8,0.0
2019-08-27,30.5,20.5,25.3,4.6
2019-08-28,28.0,20.7,25.1,4.2
2019-08-29,27.8,21.4,24.7,2.4
2019-08-30,28.8,21.2,25.0,0.3
2019-08-31,29.0,21.9,25.4,0.0
2019-09-01,29.0,21.2,25.1,1.0
2019-09-02,28.8,20.9,24.8,5.1
2019-09-03,28.7,22.5,26.1,0.0
2019-09-04,30.3,22.1,25.8,0.6
2019-09-05,28.6,21.8,25.1,12.9
2019-09-06,29.5,21.3,25.3,3.1
2019-09-07,29.1,21.5,25.4,5.3
2019-09-08,28.5,22.1,25.2,17.4
2019-09-09,28.5,21.5,24.9,42.9
2019-09-10,28.1,21.6,24.4,16.5
2019-09-11,28.2,21.3,24.4,5.8
2019-09-12,28.2,23.3,25.6,0.1
2019-09-13,29.1,21.6,25.2,0.3
2019-09-14,29.4,21.2,25.3,0.8
2019-09-15,29.0,21.0,24.7,13.5
2019-09-16,29.0,21.9,25.2,4.4
2019-09-17,28.5,22.1,25.3,2.9
2019-09-18,28.5,22.1,25.0,8.0
2019-09-19,27.0,21.5,24.4,21.7
2019-09-20,26.8,21.7,24.2,6.7
2019-09-21,25.7,22.2,23.9,19.1
2019-09-22,27.0,21.9,24.8,3.9
2019-09-23,27.4,22.1,24.6,2.5
2019-09-24,26.2,22.7,24.7,4.8
2019-09-25,27.5,22.1,24.3,20.5
2019-09-26,24.4,22.1,23.3,33.9
2019-09-27,26.3,22.8,24.1,10.5
2019-09-28,28.2,21.7,24.5,16.5
2019-09-29,27.9,21.8,24.4,13.1
2019-09-30,26.1,21.5,23.8,11.6
2019-10-01,26.9,21.8,23.8,7.6
2019-10-02,26.8,22.4,24.1,7.8
2019-10-03,27.0,22.7,24.6,1.4
2019-10-04,25.6,23.3,24.3,8.7
2019-10-05,27.2,21.5,23.9,9.4
2019-10-06,28.1,22.2,24.9,0.1
2019-10-07,27.6,21.7,24.6,0.0
2019-10-08,29.2,21.1,24.9,1.0
2019-10-09,28.0,21.4,24.2,19.2
2019-10-10,27.9,21.6,24.3,7.5
2019-10-11,27.5,19.9,23.5,12.1
2019-10-12,27.5,20.1,24.0,3.2
2019-10-13,27.9,20.8,24.0,7.2
2019-10-14,27.5,21.2,24.0,11.4
2019-10-15,27.9,20.7,23.9,4.3
2019-10-16,27.2,20.7,24.0,3.7
2019-10-17,27.6,20.9,24.1,3.5
2019-10-18,27.2,20.7,23.9,6.8
2019-10-19,27.7,21.3,24.5,0.1
2019-10-20,27.7,19.1,23.6,5.5
2019-10-21,26.0,21.4,23.3,19.3
2019-10-22,26.8,20.8,23.7,7.7
2019-10-23,27.1,21.1,23.7,9.6
2019-10-24,26.3,20.6,23.3,10.6
2019-10-25,27.2,19.8,22.8,4.1
2019-10-26,27.5,21.0,23.8,0.5
2019-10-27,28.5,20.1,24.2,3.7
2019-10-28,28.6,19.5,24.1,2.1
2019-10-29,26.9,21.0,23.5,10.1
2019-10-30,27.4,21.3,23.8,7.2
2019-10-31,26.7,20.9,23.8,5.3
2019-11-01,27.7,20.5,23.8,1.1
2019-11-02,26.9,20.4,23.4,3.8
2019-11-03,27.6,20.0,23.6,1.0
2019-11-04,27.3,19.4,23.1,3.4
2019-11-05,26.9,20.4,23.3,7.5
2019-11-06,28.0,20.3,23.9,4.9
2019-11-07,27.8,20.4,23.7,11.5
2019-11-08,27.1,20.3,23.4,3.5
2019-11-09,27.3,21.2,24.0,3.9
2019-11-10,26.7,20.5,23.6,6.2
2019-11-11,27.5,21.0,23.6,1.3
2019-11-12,26.1,20.3,23.1,9.4
2019-11-13,26.4,21.2,23.5,20.5
2019-11-14,26.5,20.5,23.1,3.5
2019-11-15,26.0,20.4,23.1,2.3
2019-11-16,26.9,21.2,23.9,2.1
2019-11-17,26.0,20.6,23.4,2.9
2019-11-18,26.0,20.6,23.2,2.7
2019-11-19,25.6,20.8,23.1,2.8
2019-11-20,25.3,20.2,23.0,21.4
2019-11-21,26.5,21.5,23.5,1.2
2019-11-22,26.5,19.6,22.7,0.0
2019-11-23,25.9,19.5,22.5,0.0
2019-11-24,25.8,19.4,23.1,4.3
2019-11-25,25.4,20.7,23.3,5.3
2019-11-26,28.2,20.0,23.6,1.6
2019-11-27,28.9,21.7,24.7,0.7
2019-11-28,27.8,21.6,24.4,0.0
2019-11-29,26.1,20.7,23.1,0.3
2019-11-30,26.5,20.0,22.6,0.0
2019-12-01,26.0,17.9,22.2,2.9
2019-12-02,26.6,19.8,22.8,2.2
2019-12-03,26.4,19.6,22.8,4.2
2019-12-04,26.8,20.3,23.0,2.9
2019-12-05,26.2,19.9,22.8,3.5
2019-12-06,27.0,20.4,23.5,1.0
2019-12-07,26.4,21.8,23.8,0.7
2019-12-08,26.4,20.6,23.2,0.0
2019-12-09,26.9,20.2,23.9,1.4
2019-12-10,27.2,19.7,22.8,3.4
2019-12-11,26.4,19.1,22.6,6.9
2019-12-12,26.4,20.4,23.1,0.7
2019-12-13,26.0,20.7,23.1,2.7
2019-12-14,26.4,19.3,22.7,3.4
2019-12-15,26.7,19.7,22.8,1.7
2019-12-16,25.7,21.4,23.6,5.6
2019-12-17,26.6,19.4,22.8,0.6
2019-12-18,26.7,19.9,23.0,1.4
2019-12-19,26.5,19.8,22.7,1.3
2019-12-20,26.9,19.7,23.0,8.0
2019-12-21,26.9,20.1,22.9,4.4
2019-12-22,26.6,19.6,22.6,1.1
2019-12-23,25.6,19.3,22.1,1.0
2019-12-24,24.3,20.2,22.6,3.0
2019-12-25,26.6,21.1,23.1,0.6
2019-12-26,25.9,19.3,22.9,0.0
2019-12-27,26.1,20.1,23.3,2.8
2019-12-28,26.3,20.7,23.1,1.7
2019-12-29,26.5,19.5,22.7,1.9
2019-12-30,26.9,17.8,22.2,3.7
2019-12-31,26.6,18.4,22.1,3.8
2020-01-01,26.6,19.2,22.4,2.4
2020-01-02,27.6,19.4,22.7,4.5
2020-01-03,27.2,19.3,22.6,3.4
2020-01-04,27.3,19.0,22.7,5.9
2020-01-05,27.6,20.6,23.4,0.0
2020-01-06,25.6,19.3,22.1,0.2
2020-01-07,25.8,20.3,22.6,3.3
2020-01-08,26.3,18.8,22.2,0.0
2020-01-09,26.8,20.6,23.6,1.4
2020-01-10,27.6,19.8,23.7,0.0
2020-01-11,26.9,19.4,23.0,0.0
2020-01-12,28.2,19.2,23.5,0.0
2020-01-13,27.3,18.7,23.2,0.0
2020-01-14,25.9,19.4,22.3,0.0
2020-01-15,26.7,20.1,22.8,0.5
2020-01-16,28.0,19.5,22.9,1.2
2020-01-17,26.7,21.1,23.2,0.2
2020-01-18,26.9,20.1,23.0,0.1
2020-01-19,27.3,19.7,23.2,0.3
2020-01-20,25.3,19.7,22.6,2.8
2020-01-21,25.3,19.4,22.1,3.3
2020-01-22,23.7,19.2,21.5,0.0
2020-01-23,23.5,17.6,20.3,0.0
2020-01-24,24.6,17.1,21.1,0.0
2020-01-25,24.4,18.9,21.8,2.9
2020-01-26,24.5,18.7,21.8,0.5
2020-01-27,24.3,17.8,21.6,0.2
2020-01-28,24.4,20.4,22.5,0.0
2020-01-29,25.1,17.9,22.0,0.0
2020-01-30,25.0,19.1,22.3,0.0
2020-01-31,26.8,17.4,22.2,0.0
2020-02-01,27.7,17.6,22.1,0.0
2020-02-02,25.6,18.9,22.4,0.9
2020-02-03,26.9,18.5,22.2,2.5
2020-02-04,26.6,20.2,23.1,4.2
2020-02-05,27.1,18.8,22.8,0.3
2020-02-06,25.9,18.6,21.9,0.1
2020-02-07,26.6,21.6,23.6,0.0
2020-02-08,28.1,18.4,22.7,0.1
2020-02-09,26.5,18.7,23.0,2.3
2020-02-10,27.8,19.2,23.5,0.2
2020-02-11,27.4,19.6,23.1,0.4
2020-02-12,27.6,17.5,22.3,0.0
2020-02-13,28.0,17.6,22.6,0.0
2020-02-14,28.1,18.3,22.8,0.2
2020-02-15,26.4,17.9,21.9,0.1
2020-02-16,25.7,18.4,22.0,12.9
2020-02-17,28.1,19.1,22.9,1.9
2020-02-18,28.7,20.3,23.7,1.1
2020-02-19,27.2,19.3,23.5,1.6
2020-02-20,26.3,19.3,22.8,8.0
2020-02-21,25.9,18.7,22.0,2.8
2020-02-22,26.0,18.9,22.3,2.9
2020-02-23,26.3,19.2,22.3,5.2
2020-02-24,25.2,20.8,22.6,5.1
2020-02-25,25.3,19.0,21.9,1.8
2020-02-26,26.3,19.9,22.6,0.5
2020-02-27,26.5,18.7,22.5,4.5
2020-02-28,26.4,18.5,22.7,3.1
2020-02-29,25.1,20.5,22.3,4.9
2020-03-01,25.6,20.0,22.4,1.2
2020-03-02,25.7,20.9,22.8,5.2
2020-03-03,25.3,19.2,22.2,8.4
2020-03-04,27.3,18.7,22.7,0.7
2020-03-05,28.0,18.0,22.8,0.0
2020-03-06,26.1,18.3,22.0,3.0
2020-03-07,26.1,18.3,22.6,2.4
2020-03-08,23.8,19.9,21.8,7.8
2020-03-09,24.5,19.2,21.6,1.5
2020-03-10,25.7,19.2,22.5,0.7
2020-03-11,25.2,18.6,21.5,3.9
2020-03-12,25.4,16.8,21.3,0.5
2020-03-13,26.7,16.8,21.5,1.6
2020-03-14,27.1,19.2,22.7,0.0
2020-03-15,26.7,19.7,23.0,0.1
2020-03-16,26.6,18.5,22.2,0.0
2020-03-17,26.3,18.4,22.4,1.4
2020-03-18,26.6,19.6,22.9,0.0
2020-03-19,26.9,18.9,22.7,6.0
2020-03-20,26.5,20.5,22.9,2.4
2020-03-21,25.7,20.5,22.7,2.7
2020-03-22,25.7,16.6,21.4,2.4
2020-03-23,25.5,18.0,21.7,5.9
2020-03-24,26.3,16.6,21.6,3.9
2020-03-25,26.7,18.1,22.1,1.6
2020-03-26,26.6,17.7,22.6,2.0
2020-03-27,26.7,18.9,22.2,0.0
2020-03-28,26.6,18.1,22.2,5.2
2020-03-29,28.2,18.8,23.0,0.4
2020-03-30,26.9,18.8,22.7,5.8
2020-03-31,26.5,19.4,23.0,1.3
2020-04-01,25.5,21.2,23.2,0.4
2020-04-02,25.5,18.5,22.2,2.3
2020-04-03,26.1,18.2,22.5,1.5
2020-04-04,26.3,18.2,22.6,3.1
2020-04-05,26.7,19.1,22.8,5.4
2020-04-06,27.5,19.1,23.7,2.5
2020-04-07,28.0,19.4,24.1,1.7
2020-04-08,28.4,19.0,24.0,0.0
2020-04-09,28.3,18.9,23.6,0.0
2020-04-10,28.1,19.7,24.1,0.2
2020-04-11,28.2,19.2,24.2,5.7
2020-04-12,29.9,19.7,24.5,0.9
2020-04-13,29.1,19.5,24.2,2.8
2020-04-14,27.3,19.7,23.7,3.7
2020-04-15,27.6,19.6,23.7,2.1
2020-04-16,27.1,20.6,23.8,1.8
2020-04-17,27.2,19.4,23.5,13.3
2020-04-18,27.4,19.3,23.7,3.6
2020-04-19,28.3,20.0,23.8,2.7
2020-04-20,27.5,19.8,23.4,0.0
2020-04-21,27.9,20.8,23.8,0.0
2020-04-22,28.1,19.5,24.4,9.7
2020-04-23,28.4,18.6,23.8,0.3
2020-04-24,28.8,20.5,24.3,0.0
2020-04-25,29.1,19.4,24.2,0.1
2020-04-26,29.3,19.8,24.7,0.0
2020-04-27,29.0,20.8,24.7,1.9
2020-04-28,26.7,20.1,24.1,2.9
2020-04-29,26.3,20.8,23.9,6.0
2020-04-30,27.4,19.0,23.7,1.5
2020-05-01,27.6,20.4,24.4,1.5
2020-05-02,26.9,19.9,23.6,16.2
2020-05-03,27.6,19.4,23.4,3.7
2020-05-04,26.8,19.8,23.5,31.1
2020-05-05,27.8,20.1,23.8,5.2
2020-05-06,27.7,20.6,24.2,2.9
2020-05-07,27.8,21.0,24.6,4.0
2020-05-08,29.1,19.9,24.5,0.9
2020-05-09,29.1,20.9,24.9,0.0
2020-05-10,29.1,20.6,24.8,0.0
2020-05-11,28.6,20.6,24.2,0.0
2020-05-12,28.0,20.2,24.4,3.3
2020-05-13,27.3,20.8,24.2,6.0
2020-05-14,27.3,21.5,24.4,2.8
2020-05-15,27.5,21.9,24.4,0.0
2020-05-16,28.3,22.1,25.2,0.0
2020-05-17,30.2,20.3,24.9,0.0
2020-05-18,30.9,20.9,25.5,0.0
2020-05-19,29.7,19.5,25.1,0.0
2020-05-20,28.4,19.9,24.6,0.2
2020-05-21,26.9,22.6,24.7,5.0
2020-05-22,28.0,21.8,24.6,0.6
2020-05-23,31.3,21.8,26.2,0.0
2020-05-24,29.9,21.6,25.8,0.0
2020-05-25,29.9,23.1,26.1,0.0
2020-05-26,31.7,21.7,26.1,0.0
2020-05-27,29.6,20.6,25.4,6.8
2020-05-28,28.3,21.5,25.0,7.7
2020-05-29,26.8,21.3,24.0,20.6
2020-05-30,27.3,21.0,24.3,0.9
2020-05-31,28.3,20.7,24.6,0.1
2020-06-01,29.9,19.8,24.8,0.0
2020-06-02,28.5,20.9,24.8,12.3
2020-06-03,29.1,21.5,25.3,0.6
2020-06-04,27.8,22.3,24.9,0.1
2020-06-05,29.2,22.8,25.5,0.2
2020-06-06,29.1,23.2,25.7,0.0
2020-06-07,29.4,20.1,24.7,0.0
2020-06-08,29.5,19.8,24.6,1.5
2020-06-09,27.3,22.2,25.0,32.2
2020-06-10,27.3,21.9,24.4,12.7
2020-06-11,26.8,21.3,24.5,11.0
2020-06-12,26.5,20.7,24.0,13.3
2020-06-13,25.7,21.9,24.1,15.7
2020-06-14,27.0,21.2,24.3,12.3
2020-06-15,28.9,21.5,25.1,1.1
2020-06-16,28.7,21.5,25.1,1.7
2020-06-17,28.0,21.8,24.9,2.3
2020-06-18,28.6,21.2,24.8,7.5
2020-06-19,30.1,21.1,25.2,0.6
2020-06-20,30.4,20.8,25.2,0.2
2020-06-21,32.0,21.1,26.2,0.1
2020-06-22,32.1,21.2,26.5,0.5
2020-06-23,32.3,21.4,26.4,0.1
2020-06-24,30.4,20.8,26.0,3.2
2020-06-25,30.0,22.6,26.2,0.8
2020-06-26,30.8,22.0,26.4,0.5
2020-06-27,30.9,22.3,26.1,0.5
2020-06-28,31.5,21.9,26.5,0.3
2020-06-29,29.0,20.9,25.2,13.9
2020-06-30,27.3,20.8,24.5,23.7
2020-07-01,27.8,21.0,24.8,10.3
2020-07-02,29.1,20.9,25.1,4.8
2020-07-03,30.0,21.7,25.8,2.3
2020-07-04,29.7,20.8,25.5,2.4
2020-07-05,28.7,21.3,25.4,18.5
2020-07-06,28.1,21.0,25.0,12.6
2020-07-07,29.5,21.4,25.6,1.7
2020-07-08,28.3,21.6,24.9,5.8
2020-07-09,28.8,22.2,25.7,0.8
2020-07-10,30.6,19.0,25.2,0.2
2020-07-11,28.6,20.9,24.9,1.8
2020-07-12,28.6,21.2,24.9,3.0
2020-07-13,30.0,20.3,25.0,1.9
2020-07-14,29.7,21.5,25.6,6.2
2020-07-15,28.7,22.0,25.6,10.3
2020-07-16,27.2,21.8,24.7,13.0
2020-07-17,28.2,20.7,24.8,17.6
2020-07-18,29.2,21.2,25.4,7.3
2020-07-19,27.6,21.7,24.5,10.9
2020-07-20,28.3,21.5,24.5,7.0
2020-07-21,28.5,22.0,25.0,4.3
2020-07-22,27.7,21.2,25.1,29.8
2020-07-23,28.9,21.6,25.1,6.4
2020-07-24,27.8,20.9,24.8,25.3
2020-07-25,29.6,21.8,25.6,2.1
2020-07-26,30.8,21.3,26.3,0.0
2020-07-27,29.2,21.5,25.3,6.5
2020-07-28,28.2,22.2,25.3,18.2
2020-07-29,29.4,22.0,25.6,0.2
2020-07-30,28.5,24.1,26.1,1.7
2020-07-31,28.3,24.0,25.7,2.2
2020-08-01,27.3,23.6,25.3,1.1
2020-08-02,28.4,22.9,25.6,9.1
2020-08-03,28.1,22.1,24.9,7.2
2020-08-04,29.0,21.7,25.1,0.3
2020-08-05,29.9,22.1,25.9,0.0
2020-08-06,28.2,21.3,24.8,14.5
2020-08-07,29.4,21.1,25.2,1.9
2020-08-08,31.2,21.5,26.1,0.0
2020-08-09,31.7,22.6,26.7,0.5
2020-08-10,30.6,22.2,26.2,1.9
2020-08-11,28.8,22.3,25.5,6.5
2020-08-12,30.7,21.2,26.1,2.7
2020-08-13,30.8,21.6,26.0,2.9
2020-08-14,30.1,21.6,25.7,3.4
2020-08-15,28.4,20.8,24.6,3.4
2020-08-16,28.2,21.8,25.0,7.2
2020-08-17,28.0,21.9,25.0,10.6
2020-08-18,28.6,21.6,24.9,4.0
2020-08-19,29.1,21.3,25.1,10.3
2020-08-20,26.4,22.4,24.7,2.9
2020-08-21,29.3,20.6,24.9,2.1
2020-08-22,28.4,21.3,24.8,3.1
2020-08-23,28.3,22.0,24.4,7.4
2020-08-24,27.0,22.6,24.2,9.6
2020-08-25,27.2,21.0,24.1,7.3
2020-08-26,28.7,20.5,24.6,1.3
2020-08-27,29.0,22.0,25.3,0.8
2020-08-28,29.2,21.8,25.3,4.8
2020-08-29,28.6,21.2,25.0,4.7
