date,precip_mm_sum,soil_surface_moisture,soil_rootzone_moisture,ndvi,t2m_mean,t2m_max,t2m_min,month,t2m_mean_anomaly_clim,t2m_mean_ratio_clim,t2m_mean_anomaly_roll,delta_t2m_mean_5d,delta_t2m_mean_10d,precip_mm_sum_anomaly_clim,precip_mm_sum_ratio_clim,precip_mm_sum_anomaly_roll,delta_precip_mm_sum_5d,delta_precip_mm_sum_10d,ndvi_zscore,ndvi_anomaly_roll,delta_ndvi_5d,delta_ndvi_10d,soil_deficit_index,soil_surface_moisture_anomaly_roll,delta_soil_surface_moisture_5d,delta_soil_surface_moisture_10d,soil_clay_pct,soil_silt_pct,soil_sand_pct,soil_soc_gkg,soil_ph,soil_bulk_density,soil_data_source,topo_elevation_m,topo_data_source,phen_planting_doy__arabicacoffee,phen_flowering_doy__arabicacoffee,phen_harvest_doy__arabicacoffee
2020-01-08,0.0,25.39999961853028,137.23440875838287,0.7230475648015606,26.3,26.3,18.8,1,0.636065573770491,1.0247844139252635,-0.22666666666666657,-0.8999999999999986,-0.1999999999999993,-1.35113014683471,0.0,-2.689487060803332,-1.3434862396240976,0.0,0.5277986857980854,-0.013899057661507452,0.0,-0.03338691313734232,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-09,1.6813552318034308,25.39999961853028,137.23440875838287,0.7230475648015606,26.8,26.8,20.6,1,1.136065573770491,1.044267007345896,0.3000000000000007,-0.5,-0.09999999999999787,0.3302250849687207,1.2444065701163862,-0.2880364854406341,1.6813552318034308,1.6813552318034308,0.5277986857980854,-0.013618807361076457,0.0,-0.03338691313734232,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-10,0.0251958481041663,25.39999961853028,137.23440875838287,0.7230475648015606,27.6,27.6,19.8,1,1.9360655737704917,1.0754391568189077,1.1666666666666679,0.0,1.0,-1.3259342987305438,0.01864798010997872,-1.173308512689201,0.0251958481041663,0.0251958481041663,0.5277986857980854,-0.013338557060645573,0.0,-0.03338691313734232,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-11,0.0,25.39999961853028,137.23440875838287,0.7230475648015606,26.9,26.9,19.4,1,1.2360655737704889,1.0481635260300222,0.5166666666666657,1.2999999999999972,0.29999999999999716,-1.35113014683471,0.0,-1.216368511340169,-0.0323739742840048,0.0,0.5277986857980854,-0.013058306760214689,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-12,0.0,25.39999961853028,137.23440875838287,0.7230475648015606,28.2,28.2,19.2,1,2.5360655737704896,1.0988182689236665,1.8699999999999974,2.3999999999999986,0.5999999999999979,-1.35113014683471,0.0,-1.881916440222938,-1.0475024290338568,-6.577935010180257,0.5277986857980854,-0.012778056459783693,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-13,0.4171017607846997,25.39999961853028,137.23440875838287,0.7230475648015606,27.3,27.3,18.7,1,1.636065573770491,1.0637496007665281,1.0366666666666688,1.0,0.10000000000000142,-0.9340283860500105,0.3087058354532634,-1.4648146794382384,0.4171017607846997,-0.926384478839398,0.5277986857980854,-0.012497806159352809,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-14,1.6074174668237995,25.39999961853028,137.23440875838287,0.7230475648015606,25.9,25.9,19.4,1,0.23606557377048887,1.0091983391887576,-0.293333333333333,-0.9000000000000021,-1.4000000000000021,0.2562873199890894,1.1896836663658887,-0.27449897339913854,-0.07393776497963134,1.6074174668237995,0.5277986857980854,-0.012217555858921814,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-15,6.5173874572870645,25.39999961853028,137.23440875838287,0.7230475648015606,26.7,26.7,20.1,1,1.0360655737704896,1.0403704886617693,0.5666666666666664,-0.9000000000000021,-0.9000000000000021,5.166257310452354,4.823656309168539,4.635471017064127,6.492191609182898,6.5173874572870645,0.5277986857980854,-0.01193730555849093,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-16,6.024931987095687,25.39999961853028,137.23440875838287,0.7230475648015606,28.0,28.0,19.5,1,2.3360655737704903,1.0910252315554136,1.9200000000000017,1.1000000000000014,2.3999999999999986,4.6738018402609764,4.459179599545079,4.143015546872748,6.024931987095687,5.992558012811681,0.5277986857980854,-0.011657055258060045,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-17,0.0,25.39999961853028,137.23440875838287,0.7480269689259749,26.7,26.7,21.1,1,1.0360655737704896,1.0403704886617693,0.6133333333333368,-1.5,0.8999999999999986,-1.35113014683471,0.0,-1.88271406521029,0.0,-1.0475024290338568,0.8835646279460779,0.01248970206220712,0.02497940412441424,0.02497940412441424,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-18,0.0,25.39999961853028,137.23440875838287,0.7480269689259749,26.9,26.9,20.1,1,1.2360655737704889,1.0481635260300222,0.8099999999999987,-0.40000000000000213,0.5999999999999979,-1.35113014683471,0.0,-1.6634495648709482,-0.4171017607846997,0.0,0.8835646279460779,0.011657055258060045,0.02497940412441424,0.02497940412441424,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-19,0.1517160789460748,25.39999961853028,137.23440875838287,0.7480269689259749,27.3,27.3,19.7,1,1.636065573770491,1.0637496007665281,1.2633333333333319,1.4000000000000021,0.5,-1.1994140678886354,0.11228827903921747,-1.466950611270737,-1.4557013878777247,-1.529639152857356,0.8835646279460779,0.010761795365666571,0.02497940412441424,0.02497940412441424,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-20,3.636217212528295,25.39999961853028,137.23440875838287,0.7480269689259749,25.3,25.3,19.7,1,-0.363934426229509,0.9858192270839987,-0.7233333333333327,-1.3999999999999986,-2.3000000000000007,2.285087065693585,2.691241270166944,1.846941349249472,-2.8811702447587693,3.611021364424129,0.8835646279460779,0.009866535473273097,0.02497940412441424,0.02497940412441424,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-21,1.5974348073070268,25.39999961853028,137.23440875838287,0.7480269689259749,25.3,25.3,19.4,1,-0.363934426229509,0.9858192270839987,-0.6900000000000013,-2.6999999999999993,-1.5999999999999979,0.2463046604723167,1.1822952889100538,-0.19184105597179646,-4.427497179788659,1.5974348073070268,0.8835646279460779,0.008971275580879512,0.02497940412441424,0.02497940412441424,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-22,5.263762888858662,25.39999961853028,137.23440875838287,0.7480269689259749,23.7,23.7,19.2,1,-1.9639344262295104,0.923474928137975,-2.3400000000000034,-3.0,-4.5,3.912632742023952,3.895822250128952,3.4755661580559725,5.263762888858662,5.263762888858662,0.8835646279460779,0.008076015688486038,0.0,0.02497940412441424,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-23,0.0313124311398999,25.39999961853028,137.23440875838287,0.7480269689259749,23.5,23.5,17.6,1,-2.1639344262295097,0.9156818907697221,-2.5433333333333366,-3.3999999999999986,-3.8000000000000007,-1.31981771569481,0.023174992589170974,-1.7219675520283277,0.0313124311398999,-0.3857893296447998,0.8835646279460779,0.007180755796092564,0.0,0.02497940412441424,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-24,0.0,25.39999961853028,137.23440875838287,0.7480269689259749,24.6,24.6,17.1,1,-1.0639344262295083,0.9585435962951134,-1.4533333333333331,-2.6999999999999993,-1.2999999999999972,-1.35113014683471,0.0,-1.7532799831682278,-0.1517160789460748,-1.6074174668237995,0.8835646279460779,0.006285495903699201,0.0,0.02497940412441424,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-25,0.5359245164040503,25.39999961853028,137.23440875838287,0.7480269689259749,24.4,24.4,18.9,1,-1.2639344262295111,0.9507505589268603,-1.6966666666666725,-0.9000000000000021,-2.3000000000000007,-0.8152056304306599,0.3966490701577191,-1.162458200246058,-3.100292696124245,-5.981462940883015,0.8835646279460779,0.005390236011305727,0.0,0.02497940412441424,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-26,19.96643786648307,25.39999961853028,137.23440875838287,0.7480269689259749,24.5,24.5,18.7,1,-1.1639344262295097,0.9546470776109869,-1.5599999999999987,-0.8000000000000007,-3.5,18.61530771964836,14.77758298359222,18.268895011436435,18.36900305917604,13.941505879387382,0.8835646279460779,0.004494976118912253,0.0,0.02497940412441424,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-27,0.0,25.39999961853028,137.23440875838287,0.7480269689259749,24.3,24.3,17.8,1,-1.363934426229509,0.9468540402427339,-1.7899999999999991,0.6000000000000014,-2.3999999999999986,-1.35113014683471,0.0,-1.6975428550466358,-5.263762888858662,0.0,0.8835646279460779,0.0035997162265186677,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-28,0.0,25.39999961853028,137.23440875838287,0.7480269689259749,24.4,24.4,20.4,1,-1.2639344262295111,0.9507505589268603,-1.663333333333334,0.8999999999999986,-2.5,-1.35113014683471,0.0,-1.7436338368662032,-0.0313124311398999,0.0,0.8835646279460779,0.0027044563341251937,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-29,0.0,25.39999961853028,137.23440875838287,0.7480269689259749,25.1,25.1,17.9,1,-0.5639344262295083,0.9780261897157457,-0.9733333333333327,0.5,-2.1999999999999993,-1.35113014683471,0.0,-1.7546657885235855,0.0,-0.1517160789460748,0.8835646279460779,0.0018091964417317197,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-30,0.0,25.39999961853028,137.23440875838287,0.7480269689259749,25.0,25.0,19.1,1,-0.6639344262295097,0.9741296710316192,-1.1433333333333344,0.6000000000000014,-0.3000000000000007,-1.35113014683471,0.0,-1.7010852062961253,-0.5359245164040503,-3.636217212528295,0.8835646279460779,0.0009139365493382456,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-01-31,0.0239287496205601,25.39999961853028,137.23440875838287,0.7480269689259749,26.8,26.8,17.4,1,1.136065573770491,1.044267007345896,0.6099999999999994,2.3000000000000007,1.5,-1.32720139721415,0.01771017372132354,-1.4599102080993296,-19.94250911686251,-1.5735060576864668,0.8835646279460779,1.8676656944771608e-05,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-01,0.0,25.39999961853028,137.23440875838287,0.7480269689259749,27.7,27.7,17.6,2,1.3263157894736857,1.0502893634005188,1.5633333333333326,3.3999999999999986,4.0,-1.299786863083878,0.0,-1.283007891483367,0.0,-5.263762888858662,0.8835646279460779,-0.0008765832354488134,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-02,0.0,25.39999961853028,137.23440875838287,0.749905361573365,25.6,25.6,18.9,2,-0.7736842105263122,0.9706645380163641,-0.5033333333333303,1.2000000000000028,2.1000000000000014,-1.299786863083878,0.0,-1.284004853963968,0.0,-0.0313124311398999,0.9103173930078132,0.0009391963236951018,0.0018783926473900925,0.0018783926473900925,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-03,5.1182751918603495,25.39999961853028,137.23440875838287,0.749905361573365,26.9,26.9,18.5,2,0.526315789473685,1.0199560965875074,0.7566666666666677,1.7999999999999972,2.299999999999997,3.8184883287764713,3.937780367864863,3.8342703378963816,5.1182751918603495,5.1182751918603495,0.9103173930078132,0.0008765832354487024,0.0018783926473900925,0.0018783926473900925,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-04,0.0,25.39999961853028,137.23440875838287,0.749905361573365,26.6,26.6,20.2,2,0.2263157894736878,1.0085811215326284,0.41000000000000014,1.6000000000000014,2.200000000000003,-1.299786863083878,0.0,-1.372506055287271,0.0,-0.5359245164040503,0.9103173930078132,0.006049999951912133,0.0018783926473900925,0.0018783926473900925,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-05,0.0,25.39999961853028,137.23440875838287,0.749905361573365,27.1,27.1,18.8,2,0.7263157894736878,1.0275394132907605,0.8466666666666711,0.3000000000000007,2.6000000000000014,-1.299786863083878,0.0,-1.2512988148696609,-0.0239287496205601,-19.96643786648307,0.9103173930078132,0.011223416668375341,0.0018783926473900925,0.0018783926473900925,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-06,0.0,25.39999961853028,137.23440875838287,0.749905361573365,25.9,25.9,18.6,2,-0.47368421052631504,0.9820395130712433,-0.38666666666667027,-1.8000000000000007,1.5999999999999979,-1.299786863083878,0.0,-1.1980509879594268,0.0,0.0,0.9103173930078132,0.01639683338483866,0.0018783926473900925,0.0018783926473900925,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-07,0.0,25.39999961853028,137.23440875838287,0.749905361573365,26.6,26.6,21.6,2,0.2263157894736878,1.0085811215326284,0.240000000000002,1.0,2.200000000000003,-1.299786863083878,0.0,-1.0225922249974715,0.0,0.0,0.9103173930078132,0.02157025010130198,0.0,0.0018783926473900925,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-08,0.0344372362598389,25.39999961853028,137.23440875838287,0.749905361573365,28.1,28.1,18.4,2,1.7263157894736878,1.0654559968070247,1.6566666666666698,1.2000000000000028,3.0,-1.2653496268240392,0.02649452555485368,-0.9871112410329694,-5.083837955600511,0.0344372362598389,0.9103173930078132,0.0267436668177653,0.0,0.0018783926473900925,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-09,0.0,,,0.749905361573365,26.5,26.5,18.7,2,0.12631578947368638,1.004789463181002,0.0,-0.10000000000000142,1.5,-1.299786863083878,0.0,-1.0215484772928083,0.0,0.0,0.9103173930078132,0.03191708353422862,0.0,0.0018783926473900925,0,,,,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-10,0.0,,,0.749905361573365,27.8,27.8,19.2,2,1.426315789473687,1.0540810217521455,1.273333333333337,0.6999999999999993,1.0,-1.299786863083878,0.0,-1.1244708431892816,0.0,-0.0239287496205601,0.9103173930078132,0.03709050025069194,0.0,0.0018783926473900925,0,,,,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-11,1.382729454587024,,,0.749905361573365,27.4,27.4,19.6,2,1.026315789473685,1.0389143883456395,0.8466666666666676,1.5,-0.3000000000000007,0.08294259150314587,1.0638124556101114,0.7516846532660243,1.382729454587024,1.382729454587024,0.9103173930078132,0.04226391696715526,0.0,0.0018783926473900925,0,,,,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-12,0.7480603105061561,,,0.749905361573365,27.6,27.6,17.5,2,1.2263157894736878,1.0464977050488926,0.9800000000000004,1.0,2.0,-0.551726552577722,0.5755253663137555,0.11701550918515646,0.7480603105061561,0.7480603105061561,0.9103173930078132,0.04743733368361858,0.0,0.0,0,,,,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-13,0.0,,,0.749905361573365,28.0,28.0,17.6,2,1.6263157894736864,1.0616643384553983,1.3099999999999987,-0.10000000000000142,1.1000000000000014,-1.299786863083878,0.0,-0.6310448013209996,-0.0344372362598389,-5.1182751918603495,0.9103173930078132,0.052610750400081896,0.0,0.0,0,,,,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-14,0.0,25.39999961853028,137.23440875838287,0.749905361573365,28.1,28.1,18.3,2,1.7263157894736878,1.0654559968070247,1.3666666666666671,1.6000000000000014,1.5,-1.299786863083878,0.0,-0.6310448013209996,0.0,0.0,0.9103173930078132,0.057784167116545326,0.0,0.0,0,0.0,,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-15,0.0,25.39999961853028,137.23440875838287,0.749905361573365,26.4,26.4,17.9,2,0.02631578947368496,1.0009978048293755,-0.33666666666666956,-1.4000000000000021,-0.7000000000000028,-1.299786863083878,0.0,-0.6482058524450347,0.0,0.0,0.9103173930078132,0.06295758383300865,0.0,0.0,0,0.0,,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-16,0.0299088744180335,25.39999961853028,137.23440875838287,0.749905361573365,25.7,25.7,18.4,2,-0.6736842105263143,0.9744561963679905,-0.9966666666666697,-1.6999999999999993,-0.1999999999999993,-1.2698779886658444,0.023010599097048588,-0.7101184897931957,-1.3528205801689903,0.0299088744180335,0.9103173930078132,0.06813100054947197,0.0,0.0,0,0.0,,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-17,0.0,25.39999961853028,137.23440875838287,0.749905361573365,28.1,28.1,19.1,2,1.7263157894736878,1.0654559968070247,1.4700000000000024,0.5,1.5,-1.299786863083878,0.0,-0.7400273642112292,-0.7480603105061561,0.0,0.9103173930078132,0.07330441726593517,0.0,0.0,0,0.0,,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-18,2.806752118645164,25.39999961853028,137.23440875838287,0.5928244674320752,28.7,28.7,20.3,2,2.3263157894736857,1.088205946916783,2.0799999999999983,0.6999999999999993,0.5999999999999979,1.5069652555612858,2.1593941271154686,2.0667247544339347,2.806752118645164,2.772314882385325,-1.326886986219367,-0.07854044707064489,-0.15708089414128978,-0.15708089414128978,0,0.0,,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-19,0.0,25.39999961853028,137.23440875838287,0.5928244674320752,27.2,27.2,19.3,2,0.8263157894736857,1.031331071642387,0.5666666666666664,-0.9000000000000021,0.6999999999999993,-1.299786863083878,0.0,-0.5694181911492175,0.0,0.0,-1.326886986219367,-0.07330441726593517,-0.15708089414128978,-0.15708089414128978,0,0.0,0.0,,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-20,0.0,25.39999961853028,137.23440875838287,0.5928244674320752,26.3,26.3,19.3,2,-0.07368421052631291,0.9972061464777491,-0.379999999999999,-0.09999999999999787,-1.5,-1.299786863083878,0.0,-0.5694181911492175,0.0,0.0,-1.326886986219367,-0.0719718329680542,-0.15708089414128978,-0.15708089414128978,0,0.0,0.0,,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-21,0.0,25.39999961853028,137.23440875838287,0.5928244674320752,25.9,25.9,18.7,2,-0.47368421052631504,0.9820395130712433,-0.7466666666666661,0.1999999999999993,-1.5,-1.299786863083878,0.0,-0.5694181911492175,-0.0299088744180335,-1.382729454587024,-1.326886986219367,-0.07063924867017324,-0.15708089414128978,-0.15708089414128978,0,0.0,0.0,,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-22,0.0,25.39999961853028,137.23440875838287,0.5928244674320752,26.0,26.0,18.9,2,-0.3736842105263136,0.9858311714228698,-0.6533333333333324,-2.1000000000000014,-1.6000000000000014,-1.299786863083878,0.0,-0.5694181911492175,0.0,-0.7480603105061561,-1.326886986219367,-0.06930666437229227,-0.15708089414128978,-0.15708089414128978,0,0.0,0.0,,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-23,0.0,25.39999961853028,137.23440875838287,0.5928244674320752,26.3,26.3,19.2,2,-0.07368421052631291,0.9972061464777491,-0.259999999999998,-2.3999999999999986,-1.6999999999999993,-1.299786863083878,0.0,-0.579350249262243,-2.806752118645164,0.0,-1.326886986219367,-0.0679740800744113,0.0,-0.15708089414128978,0,0.0,0.0,,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-24,3.623595493298248,25.39999961853028,137.23440875838287,0.5928244674320752,25.2,25.2,20.8,2,-1.1736842105263143,0.9554979046098584,-1.240000000000002,-2.0,-2.900000000000002,2.32380863021437,2.787838218876051,2.691679539293379,3.623595493298248,3.623595493298248,-1.326886986219367,-0.06664149577653034,0.0,-0.15708089414128978,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-25,5.1636566104346135,25.39999961853028,137.23440875838287,0.5928244674320752,25.3,25.3,19.0,2,-1.073684210526313,0.9592895629614848,-1.1133333333333368,-1.0,-1.0999999999999979,3.8638697473507353,3.972694875668544,4.231740656429745,5.1636566104346135,5.1636566104346135,-1.326886986219367,-0.06530891147864937,0.0,-0.15708089414128978,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-26,0.0,25.39999961853028,137.23440875838287,0.5928244674320752,26.3,26.3,19.9,2,-0.07368421052631291,0.9972061464777491,-0.02666666666666373,0.40000000000000213,0.6000000000000014,-1.299786863083878,0.0,-1.2346678772783728,0.0,-0.0299088744180335,-1.326886986219367,-0.0639763271807684,0.0,-0.15708089414128978,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-27,0.0,25.39999961853028,137.23440875838287,0.5928244674320752,26.5,26.5,18.7,2,0.12631578947368638,1.004789463181002,0.23999999999999844,0.5,-1.6000000000000014,-1.299786863083878,0.0,-1.1885768954588054,0.0,0.0,-1.326886986219367,-0.06264374288288743,0.0,-0.15708089414128978,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-28,0.0,25.39999961853028,137.23440875838287,0.5928244674320752,26.4,26.4,18.5,2,0.02631578947368496,1.0009978048293755,0.16999999999999815,0.09999999999999787,-2.3000000000000007,-1.299786863083878,0.0,-1.1636415517752667,0.0,-2.806752118645164,-1.326886986219367,-0.061311158585006464,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-02-29,0.5148315337210554,25.39999961853028,137.23440875838287,0.5928244674320752,25.1,25.1,20.5,2,-1.2736842105263122,0.951706246258232,-1.0999999999999979,-0.09999999999999787,-2.099999999999998,-0.7849553293628226,0.39608919611601906,-0.6488100180542113,-3.1087639595771925,0.5148315337210554,-1.326886986219367,-0.0599785742871255,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-03-01,2.778574102606391,25.39999961853028,137.23440875838287,0.5928244674320752,25.6,25.6,20.0,3,-0.32419354838709324,0.9874945560878493,-0.553333333333331,0.3000000000000007,-0.6999999999999993,1.6283446813045612,2.4156694752787673,1.614932550831124,-2.3850825078282227,2.778574102606391,-1.326886986219367,-0.05864598998924453,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-03-02,0.0,25.39999961853028,137.23440875838287,0.5928244674320752,25.7,25.7,20.9,3,-0.22419354838709538,0.9913519566975674,-0.46000000000000085,-0.6000000000000014,-0.1999999999999993,-1.1502294213018296,0.0,-1.1636415517752667,0.0,0.0,-1.326886986219367,-0.05731340569136356,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-03-03,0.0,25.39999961853028,137.23440875838287,0.5928244674320752,25.3,25.3,19.2,3,-0.624193548387094,0.9759223542586948,-0.879999999999999,-1.1999999999999993,-0.6999999999999993,-1.1502294213018296,0.0,-1.1626445892946657,0.0,0.0,-1.326886986219367,-0.055980821393482594,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-03-04,0.0,25.39999961853028,137.23440875838287,0.5928244674320752,27.3,27.3,18.7,3,1.375806451612906,1.053070366453058,1.1699999999999982,0.9000000000000021,1.0,-1.1502294213018296,0.0,-1.1626445892946657,0.0,0.0,-1.326886986219367,-0.054648237095601626,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-03-05,0.0,25.39999961853028,137.23440875838287,0.7099278326369357,28.0,28.0,18.0,3,2.0758064516129053,1.0800721707210852,1.9299999999999997,2.8999999999999986,2.8000000000000007,-1.1502294213018296,0.0,-1.069086185339827,-0.5148315337210554,-3.623595493298248,0.3409425922327808,0.058551682602430266,0.11710336520486053,0.11710336520486053,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-03-06,0.0,25.39999961853028,137.23440875838287,0.7099278326369357,26.1,26.1,18.3,3,0.17580645161290676,1.0067815591364402,0.05333333333333101,0.5,0.8000000000000007,-1.1502294213018296,0.0,-1.1954306819574243,-2.778574102606391,-5.1636566104346135,0.3409425922327808,0.054648237095601626,0.11710336520486053,0.11710336520486053,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-03-07,0.0,25.39999961853028,137.23440875838287,0.7099278326369357,26.1,26.1,18.3,3,0.17580645161290676,1.0067815591364402,0.07333333333333769,0.40000000000000213,-0.1999999999999993,-1.1502294213018296,0.0,-1.1999947972346154,0.0,0.0,0.3409425922327808,0.055661183455580465,0.11710336520486053,0.11710336520486053,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2020-03-08,0.2979617433907657,25.39999961853028,137.23440875838287,0.7099278326369357,23.8,23.8,19.9,3,-2.124193548387094,0.9180613451129224,-2.219999999999999,-1.5,-2.6999999999999993,-0.8522676779110638,0.25904548942378175,-0.9020330538438497,0.2979617433907657,0.2979617433907657,0.3409425922327808,0.056674129815559526,0.11710336520486053,0.11710336520486053,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
