date,precip_mm_sum,soil_rootzone_moisture,soil_surface_moisture,t2m_max,t2m_mean,t2m_min
2021-06-19,2.8816137999752183,,,29.8,25.8,22.0
2021-06-20,0.7415908801487089,,,30.7,25.6,20.6
2021-06-21,0.0,,,30.0,25.6,21.4
2021-06-22,0.0,,,27.9,25.2,21.4
2021-06-23,0.0,,,27.3,24.4,21.1
2021-06-24,3.627866651751402,,,26.2,23.7,21.1
2021-06-25,0.22118457489898477,,,27.1,23.7,20.0
2021-06-26,6.324043716839236,,,27.2,23.8,20.0
2021-06-27,0.26094138381797405,,,27.7,23.8,20.0
2021-06-28,18.542781359363325,,,27.3,24.0,21.1
2021-06-29,6.324043716839236,,,28.9,24.1,19.6
2021-06-30,0.9247138828994725,,,28.9,24.7,20.7
2021-07-01,0.0,,,29.5,24.6,20.1
2021-07-02,17.078019998608223,,,27.8,24.1,20.7
2021-07-03,0.8774656078385838,,,28.7,24.7,20.9
2021-07-04,63.13074801788612,,,26.0,23.0,22.1
2021-07-05,1.8900209504393222,,,27.3,24.9,23.3
2021-07-06,0.0,,,28.2,24.0,20.3
2021-07-07,0.0,,,29.7,24.3,20.1
2021-07-08,0.7405402482851313,,,29.7,25.1,20.3
2021-07-09,0.0,,,30.0,24.9,20.1
2021-07-10,2.0713233511973725,,,27.8,24.4,21.4
2021-07-11,0.0,,,29.1,24.4,19.1
2021-07-12,1.6590973149729844,,,28.8,24.7,21.2
2021-07-13,0.0,,,29.9,25.4,21.5
2021-07-14,0.0,,,28.1,25.0,21.0
2021-07-15,3.104999534742907,,,26.8,24.2,21.8
2021-07-16,0.12203963873342467,,,27.6,24.2,20.8
2021-07-17,0.0,,,29.0,24.6,20.7
2021-07-18,0.0,,,28.1,24.7,20.8
2021-07-19,0.12678950512087397,,,29.6,25.0,21.1
2021-07-20,0.0,,,30.0,25.4,20.9
2021-07-21,0.0,,,30.5,25.0,19.4
2021-07-22,0.0,,,28.7,24.5,20.1
2021-07-23,0.0,,,29.8,25.3,20.9
2021-07-24,0.0,,,27.6,24.1,21.2
2021-07-25,3.64837817290224,,,26.5,24.5,22.1
2021-07-26,1.8623491580834128,,,27.9,24.3,20.5
2021-07-27,5.807759430148009,,,28.2,24.5,21.3
2021-07-28,0.0,,,27.6,24.6,21.2
2021-07-29,8.16671022152694,,,28.5,24.6,21.2
2021-07-30,1.8633874235951569,,,28.9,25.1,21.0
2021-07-31,0.0,,,29.7,25.3,21.5
2021-08-01,2.9640359065532915,,,29.1,25.2,21.6
2021-08-02,0.0,,,30.1,25.2,20.5
2021-08-03,4.170739085966355,,,26.5,24.1,20.8
2021-08-04,0.0,,,28.5,24.7,20.7
2021-08-05,0.0,,,29.8,25.1,21.3
2021-08-06,0.0,,,29.7,25.0,21.0
2021-08-07,0.6995306021752918,,,28.1,24.4,21.1
2021-08-08,0.9081042464940521,,,27.9,24.5,20.9
2021-08-09,2.7840258848909953,,,27.9,23.8,20.4
2021-08-10,0.0,,,29.9,25.2,20.8
2021-08-11,0.0,,,27.9,24.8,21.5
2021-08-12,13.043583559555426,,,27.2,24.7,22.0
2021-08-13,14.14248310591368,,,27.3,24.4,22.4
2021-08-14,0.0,,,27.8,23.9,20.3
2021-08-15,0.0,,,29.2,24.5,20.7
2021-08-16,0.0,,,29.9,25.3,21.6
2021-08-17,51.32484433163259,,,25.4,23.7,22.5
2021-08-18,27.18664362425693,,,28.3,25.2,22.3
2021-08-19,2.7060853683069053,,,28.7,24.1,20.0
2021-08-20,7.470792973951201,,,27.4,24.5,21.0
2021-08-21,29.632725618141407,,,27.6,24.3,21.1
2021-08-22,0.9867391799140098,,,28.9,25.1,21.5
2021-08-23,0.0,,,28.0,24.7,21.7
2021-08-24,0.6087230207069426,,,28.7,25.1,21.9
2021-08-25,5.796544786062333,,,28.6,24.3,20.7
2021-08-26,73.98991250355172,,,24.0,23.2,22.5
2021-08-27,117.90490272446877,,,25.6,23.9,22.5
2021-08-28,0.11225689188242771,,,29.2,24.5,20.6
2021-08-29,0.0,,,30.4,25.1,20.6
2021-08-30,3.399861008971537,,,28.4,24.4,20.6
2021-08-31,1.4239203798156328,,,27.3,24.1,21.3
2021-09-01,0.0,,,27.3,24.2,21.0
2021-09-02,0.0,,,27.8,24.8,20.4
2021-09-03,0.6679967891727318,,,27.7,24.0,20.6
2021-09-04,0.0,,,27.8,24.3,20.4
2021-09-05,0.14112512499091104,,,27.9,24.4,20.5
2021-09-06,0.566703067201351,,,28.2,24.1,19.9
2021-09-07,0.8396470326044072,,,27.7,24.0,20.3
2021-09-08,0.0,,,29.2,24.6,20.5
2021-09-09,0.0,,,28.5,24.8,21.2
2021-09-10,0.2553303389855498,,,28.8,24.4,20.6
2021-09-11,0.0,,,29.7,24.8,20.5
2021-09-12,0.0,,,27.7,23.7,20.2
2021-09-13,3.2020434938946982,,,27.4,24.1,21.0
2021-09-14,0.0,,,27.3,24.0,20.8
2021-09-15,1.4356295376792425,,,27.3,25.2,22.8
2021-09-16,5.6774906930653,,,27.8,24.2,21.1
2021-09-17,0.04836837028553234,,,28.9,24.6,21.5
2021-09-18,0.14106331851187068,,,28.1,24.5,21.5
2021-09-19,3.634627460399435,,,26.9,24.2,22.1
2021-09-20,2.8693862295025285,,,27.1,23.5,20.6
2021-09-21,0.0,,,28.5,24.3,20.5
2021-09-22,1.6756964210366752,,,27.3,24.3,21.2
2021-09-23,11.241070317566809,,,27.0,24.1,21.3
2021-09-24,0.05429952965529966,,,27.4,24.6,21.2
2021-09-25,0.0,,,28.4,24.3,20.2
2021-09-26,0.7755302276286962,,,28.2,24.4,20.7
2021-09-27,1.2075731868040327,,,28.3,24.6,21.1
2021-09-28,1.2806641987083176,,,27.3,24.1,20.7
2021-09-29,1.9981143164734616,,,27.6,24.0,20.9
2021-09-30,3.8685946547605172,,,27.4,23.8,20.9
2021-10-01,4.650212874202024,,,27.2,23.8,21.3
2021-10-02,3.9501715730405578,,,27.3,23.7,20.7
2021-10-03,1.0281854133115225,,,27.1,23.4,20.3
2021-10-04,2.4836630679259644,,,27.1,23.3,20.3
2021-10-05,10.202066098234479,,,26.4,23.4,20.7
2021-10-06,0.8304103009359909,,,29.1,25.2,21.8
2021-10-07,9.751246065276023,,,27.9,24.5,21.6
2021-10-08,0.045082763695668056,,,28.0,24.6,21.2
2021-10-09,0.397138171581227,,,28.1,24.1,20.9
2021-10-10,1.6816031471491675,,,27.2,24.3,21.3
2021-10-11,0.0,,,27.2,23.8,20.3
2021-10-12,0.0,,,28.2,23.8,20.4
2021-10-13,0.35480934687611554,,,26.7,24.2,21.3
2021-10-14,3.7504585311143512,,,26.3,23.2,20.0
2021-10-15,0.0,,,27.2,24.2,20.7
2021-10-16,0.0,,,27.7,23.7,20.4
2021-10-17,0.7416823124771705,,,27.3,23.8,21.1
2021-10-18,5.237704072218403,,,27.3,24.0,21.3
2021-10-19,0.14299359942909198,,,27.9,24.0,21.0
2021-10-20,9.639204404609917,,,27.7,24.3,21.7
2021-10-21,21.818197426211817,,,27.8,23.8,20.8
2021-10-22,9.442955207806117,,,27.7,23.8,20.5
2021-10-23,0.5997571721201043,,,27.9,24.2,20.7
2021-10-24,0.0,,,28.1,24.1,20.4
2021-10-25,0.0,,,27.5,24.1,21.2
2021-10-26,0.0,,,27.4,23.9,21.1
2021-10-27,0.9280654260166764,,,27.2,23.6,20.7
2021-10-28,0.0,,,27.4,23.8,20.8
2021-10-29,0.0,,,27.3,23.8,20.6
2021-10-30,0.0,,,26.3,23.2,20.7
2021-10-31,0.6924262046349257,,,26.2,23.4,20.5
2021-11-01,0.0,,,26.5,23.1,20.6
2021-11-02,0.0,,,27.0,23.3,20.1
2021-11-03,2.5369618310529622,,,26.7,22.9,19.9
2021-11-04,0.0,,,26.5,22.8,19.5
2021-11-05,4.312425661314743,,,26.6,23.1,20.1
2021-11-06,2.100572009960725,,,26.8,23.3,20.8
2021-11-07,0.27298871918549933,,,26.3,23.5,20.7
2021-11-08,0.4722623424494711,,,26.1,22.9,20.5
2021-11-09,0.0,,,26.8,23.4,21.1
2021-11-10,0.0,,,26.0,23.3,21.2
2021-11-11,0.7792145471895383,,,26.8,22.6,19.6
2021-11-12,2.5365304934352286,,,27.3,23.1,19.3
2021-11-13,0.0,,,27.0,23.6,20.1
2021-11-14,1.1351408402643963,,,26.5,22.7,19.1
2021-11-15,0.9508770076100003,,,27.0,23.2,20.2
2021-11-16,9.19037124708886,,,27.0,23.3,20.2
2021-11-17,0.0,,,28.0,23.0,18.7
2021-11-18,0.0,,,27.6,22.7,19.1
2021-11-19,0.0,,,27.7,22.9,18.9
2021-11-20,0.0,,,26.8,22.7,19.6
2021-11-21,1.0475658460988273,,,26.4,22.0,18.1
2021-11-22,0.0,,,26.5,22.4,18.7
2021-11-23,0.2401319243919314,,,26.2,22.5,19.2
2021-11-24,0.038182128487640785,,,26.6,22.6,19.3
2021-11-25,8.935176191570674,,,25.8,22.8,19.8
2021-11-26,3.7509502598491404,,,25.7,22.9,20.5
2021-11-27,0.32974238252096055,,,26.1,22.4,18.8
2021-11-28,0.0,,,26.5,22.4,19.0
2021-11-29,0.0,,,26.4,22.4,18.9
2021-11-30,1.465617460554402,,,26.6,22.7,19.7
2021-12-01,0.0,,,26.7,22.7,19.2
2021-12-02,0.0,,,27.0,23.3,20.6
2021-12-03,0.0,,,26.6,23.0,20.0
2021-12-04,6.091332468555727,,,25.9,23.4,21.5
2021-12-05,0.0,,,27.7,22.9,19.6
2021-12-06,0.1193781920476634,,,28.0,23.1,19.3
2021-12-07,0.261942731533677,,,28.3,23.0,19.2
2021-12-08,0.0,,,26.7,22.0,18.4
2021-12-09,0.0,,,26.9,21.7,18.2
2021-12-10,0.0,,,26.5,22.0,18.1
2021-12-11,0.0,,,25.7,22.5,19.7
2021-12-12,0.0,,,26.5,22.2,18.8
2021-12-13,0.0,,,26.0,22.9,20.6
2021-12-14,32.320818307211304,,,26.1,23.3,20.7
2021-12-15,0.16312022455927572,,,26.3,22.8,20.4
2021-12-16,8.721659089631126,,,26.3,22.9,20.0
2021-12-17,0.0,,,26.9,22.5,18.5
2021-12-18,0.0,,,27.3,22.1,18.3
2021-12-19,0.0,,,26.0,21.6,17.6
2021-12-20,0.0,,,26.0,21.9,18.6
2021-12-21,0.1095090605759293,,,25.8,22.3,19.1
2021-12-22,0.0,,,24.5,21.4,19.0
2021-12-23,0.0,,,24.8,21.7,18.7
2021-12-24,0.0,,,25.6,22.1,19.8
2021-12-25,0.0,,,25.9,22.7,20.6
2021-12-26,0.0,,,26.1,22.6,19.7
2021-12-27,0.0,,,26.2,22.8,20.4
2021-12-28,0.0,,,25.5,22.3,19.2
2021-12-29,0.4491592839777022,,,26.9,21.6,17.4
2021-12-30,0.0,,,27.0,21.8,17.9
2021-12-31,0.0,,,26.4,21.2,17.2
2022-01-01,1.579994382710499,,,26.6,22.0,18.7
2022-01-02,1.6125892580699857,,,27.2,21.9,17.5
2022-01-03,0.0,,,26.8,22.1,18.2
2022-01-04,0.0,,,26.0,20.3,15.3
2022-01-05,0.0,,,26.2,20.6,16.3
2022-01-06,0.0,,,25.8,20.6,16.6
2022-01-07,0.7626644164169871,,,25.4,21.3,18.0
2022-01-08,0.039579235895162615,,,26.3,21.8,17.5
2022-01-09,4.944160386816868,,,26.6,21.9,17.9
2022-01-10,0.0,,,25.6,20.8,17.1
2022-01-11,2.77497440806003,,,25.1,21.2,17.6
2022-01-12,1.4300572252008674,,,24.0,20.6,17.7
2022-01-13,0.0,,,24.4,22.1,20.2
2022-01-14,0.0,,,25.4,21.0,17.3
2022-01-15,0.0,,,24.5,21.2,17.6
2022-01-16,0.0,,,25.1,20.7,17.1
2022-01-17,0.0,,,24.5,21.1,17.9
2022-01-18,0.9167294499005341,,,24.9,21.5,17.8
2022-01-19,0.716190184734565,,,25.9,22.1,19.5
2022-01-20,0.027543732557899943,,,27.5,21.9,17.6
2022-01-21,0.0,,,27.1,21.8,17.3
2022-01-22,6.828194737283357,,,25.6,21.2,17.5
2022-01-23,0.0,,,24.5,20.9,17.2
2022-01-24,0.0,,,24.9,21.8,18.2
2022-01-25,0.035599825198905255,,,25.7,21.0,17.2
2022-01-26,0.028186386921823795,,,25.6,21.4,17.7
2022-01-27,0.0,,,24.9,21.1,17.8
2022-01-28,0.0,,,24.2,20.5,17.5
2022-01-29,0.0,,,25.6,22.3,20.3
2022-01-30,4.704315112912971,,,24.3,21.0,18.8
2022-01-31,10.403410774099353,,,24.6,21.2,18.6
2022-02-01,2.423509435641604,,,24.6,21.5,19.2
2022-02-02,0.0,,,25.4,21.0,18.1
2022-02-03,0.0,,,25.8,21.8,18.2
2022-02-04,0.0,,,25.1,21.2,17.9
2022-02-05,0.0,,,25.5,21.4,18.1
2022-02-06,0.0,,,24.8,19.8,15.9
2022-02-07,0.0,,,24.8,20.8,17.4
2022-02-08,0.02992439381549516,,,24.5,20.9,17.9
2022-02-09,0.0,,,24.9,21.5,17.8
2022-02-10,2.6131120542024915,,,25.1,21.3,18.0
2022-02-11,8.553411002048055,,,24.9,21.5,18.8
2022-02-12,0.0,,,26.3,21.2,17.1
2022-02-13,0.0,,,27.2,21.4,16.7
2022-02-14,0.0,,,27.3,21.9,17.5
2022-02-15,0.0,,,25.8,21.6,18.1
2022-02-16,0.16970180101230145,,,27.6,22.6,18.2
2022-02-17,3.7334542580485497,,,26.5,22.1,17.8
2022-02-18,0.0,,,25.9,21.6,17.5
2022-02-19,0.0,,,26.1,22.2,19.4
2022-02-20,0.0,,,26.3,22.1,18.6
2022-02-21,0.0,,,25.9,22.3,18.7
2022-02-22,0.32166097015679757,,,25.7,21.9,18.6
2022-02-23,1.4353082519957292,,,25.5,21.8,17.7
2022-02-24,0.0,,,26.5,22.6,19.3
2022-02-25,0.0,,,24.8,22.1,19.5
2022-02-26,1.1375029986974219,,,25.2,21.8,18.6
2022-02-27,0.0,,,24.9,20.9,17.8
2022-02-28,0.0,,,25.8,21.1,17.6
2022-03-01,0.0,,,25.7,21.7,17.7
2022-03-02,0.0,,,27.1,22.2,17.7
2022-03-03,0.0,,,26.2,21.8,18.0
2022-03-04,2.7381315824755705,,,26.4,22.0,18.3
2022-03-05,9.879081016046449,,,25.7,22.5,20.1
2022-03-06,1.9999882739696944,,,27.3,22.9,19.8
2022-03-07,0.02490864110473954,,,26.0,21.8,18.0
2022-03-08,1.1047445230230277,,,25.6,21.8,17.4
2022-03-09,0.0,,,25.8,21.6,17.2
2022-03-10,0.0,,,26.7,21.6,16.6
2022-03-11,0.0,,,27.5,22.3,17.6
2022-03-12,0.0,,,26.6,23.1,20.0
2022-03-13,0.0,,,27.5,23.2,18.8
2022-03-14,5.104442628291298,,,25.4,22.4,18.9
2022-03-15,0.4737974834098255,,,27.0,22.6,18.5
2022-03-16,0.028901651209760695,,,26.8,22.0,17.8
2022-03-17,5.9933570707393855,,,26.6,21.9,18.2
2022-03-18,0.0,,,27.3,22.5,18.7
2022-03-19,0.0,,,28.0,21.9,16.7
2022-03-20,0.0,,,27.0,22.1,16.8
2022-03-21,2.297502887282684,,,26.0,22.4,17.6
2022-03-22,0.26713472536787997,,,26.0,22.4,19.1
2022-03-23,0.0,,,27.2,22.0,17.9
2022-03-24,0.8146299162451001,,,26.8,23.6,20.8
2022-03-25,0.0,,,26.7,22.5,19.0
2022-03-26,0.0,,,26.7,23.0,18.1
2022-03-27,0.0,,,26.3,22.7,19.3
2022-03-28,0.0,,,26.1,22.8,20.2
2022-03-29,0.0,,,27.1,23.4,20.4
2022-03-30,12.089529683280668,,,26.5,23.2,20.3
2022-03-31,1.7408123005436775,,,27.1,23.0,19.2
2022-04-01,0.01576104102317335,,,28.0,22.9,17.9
2022-04-02,8.9358225210335,,,28.0,23.6,19.2
2022-04-03,0.0,,,27.6,23.6,19.8
2022-04-04,0.0,,,27.1,22.9,18.9
2022-04-05,0.8382949175721731,,,27.1,23.4,19.5
2022-04-06,0.0,,,27.9,23.4,19.1
2022-04-07,0.0,,,27.5,23.3,19.0
2022-04-08,0.0,,,27.1,22.8,18.4
2022-04-09,0.0,,,26.7,22.6,18.8
2022-04-10,11.991602873107448,,,25.7,22.4,18.8
2022-04-11,3.358028344575476,,,25.9,23.4,21.2
2022-04-12,0.9241096349548332,,,26.8,23.5,20.2
2022-04-13,0.017745130557714643,,,28.1,23.4,19.0
2022-04-14,0.0,,,27.3,22.9,18.7
2022-04-15,0.0,,,28.5,23.0,18.7
2022-04-16,0.0,,,27.1,23.0,18.9
2022-04-17,18.30986793719006,,,25.5,22.1,18.5
2022-04-18,3.2193362449602874,,,26.2,22.3,18.9
2022-04-19,5.045350515822689,,,24.5,21.8,19.1
2022-04-20,8.393840937758036,,,26.2,22.6,19.6
2022-04-21,0.1291646338406042,,,26.2,22.9,20.2
2022-04-22,0.2664058606023503,,,25.2,22.6,19.8
2022-04-23,0.9272865809470446,,,25.2,22.0,19.9
2022-04-24,8.200704249428583,,,25.4,21.7,18.8
2022-04-25,0.537531718746773,,,26.6,22.3,19.0
2022-04-26,6.847142417090944,,,24.8,21.7,18.5
2022-04-27,1.5609291290611844,,,24.1,21.6,19.2
2022-04-28,0.0,,,25.0,21.3,17.5
2022-04-29,0.0,,,24.3,20.9,16.8
2022-04-30,0.0,,,26.8,22.6,18.9
2022-05-01,0.027493435508639547,,,26.5,22.7,19.6
2022-05-02,0.8313209870419019,,,28.1,24.0,20.3
2022-05-03,0.0,,,27.4,23.6,19.5
2022-05-04,0.0,,,28.2,24.0,20.5
2022-05-05,0.0,,,27.2,23.4,18.9
2022-05-06,0.0,,,26.6,23.0,18.7
2022-05-07,0.0,,,26.3,23.3,20.2
2022-05-08,0.0,,,26.2,23.6,21.6
2022-05-09,0.0,,,27.4,23.8,20.9
2022-05-10,0.0,,,27.3,23.6,20.0
2022-05-11,9.845459849290036,,,26.9,23.6,19.6
2022-05-12,2.192164637496185,,,26.6,22.8,19.9
2022-05-13,22.05407352120355,,,25.2,22.9,20.7
2022-05-14,18.485105588507917,,,27.2,24.1,22.0
2022-05-15,0.0,,,26.9,23.5,19.9
2022-05-16,0.0,,,26.2,23.3,20.3
2022-05-17,0.0,,,27.0,24.2,20.7
2022-05-18,1.8222884195913478,,,28.0,24.3,21.2
2022-05-19,0.0,,,28.4,25.0,21.6
2022-05-20,0.35180216817964577,,,28.1,24.5,21.2
2022-05-21,1.7448336313300838,,,28.5,24.1,20.2
2022-05-22,0.0,,,28.7,24.3,20.4
2022-05-23,0.0,,,28.4,24.2,19.7
2022-05-24,0.0,,,28.1,24.1,20.2
2022-05-25,0.0,,,28.8,24.0,19.3
2022-05-26,2.3593104872923356,,,28.0,24.1,20.1
2022-05-27,6.124268603085564,,,28.0,24.3,20.5
2022-05-28,4.055280974148054,,,28.3,24.3,20.8
2022-05-29,0.5486833230176523,,,28.4,24.3,20.3
2022-05-30,0.0,,,29.9,25.4,21.2
2022-05-31,0.0,,,28.3,24.9,21.1
2022-06-01,0.029966256595496697,,,27.9,24.6,21.7
2022-06-02,0.03730186476436533,,,27.0,24.3,22.2
2022-06-03,0.0,,,27.0,24.6,22.8
2022-06-04,0.02079312458174025,,,25.6,23.9,22.6
2022-06-05,0.0,,,26.8,24.5,22.7
2022-06-06,0.0,,,28.5,25.4,23.2
2022-06-07,0.0,,,28.7,24.5,20.0
2022-06-08,0.0,,,28.6,24.9,21.1
2022-06-09,0.0,,,28.3,24.1,19.8
2022-06-10,0.0,,,28.9,24.5,19.8
2022-06-11,0.0,,,29.0,24.7,20.6
2022-06-12,0.07687350797695021,,,29.3,24.4,20.4
2022-06-13,1.3708218746326573,,,29.6,25.4,21.7
2022-06-14,3.2679119545306725,,,28.3,24.4,21.0
2022-06-15,1.9563099001713542,,,27.7,23.9,19.5
2022-06-16,2.2790489548154884,,,27.8,23.8,20.9
2022-06-17,0.7134048834932487,,,27.6,24.2,20.9
2022-06-18,5.4756381715927525,,,28.0,24.7,21.5
2022-06-19,0.17808700682741138,,,27.5,24.4,21.2
2022-06-20,0.11466792023616998,,,30.0,24.7,19.8
2022-06-21,8.637734061246633,,,28.0,24.2,20.9
2022-06-22,6.688658040293173,,,26.7,23.5,20.2
2022-06-23,1.8844129717056075,,,27.3,23.9,20.7
2022-06-24,2.916336636331367,,,27.8,23.9,20.3
2022-06-25,0.0,,,27.2,23.9,20.8
2022-06-26,0.09790290465028229,,,27.7,23.9,20.3
2022-06-27,0.0,,,26.9,23.7,20.2
2022-06-28,2.9376440297185225,,,27.5,23.7,20.1
2022-06-29,0.0,,,26.9,23.6,19.5
2022-06-30,0.0,,,29.7,24.9,20.5
2022-07-01,0.2590768592142243,,,28.5,24.9,21.1
2022-07-02,0.0,,,28.4,24.5,20.5
2022-07-03,1.4050729197492005,,,28.0,24.4,21.6
2022-07-04,5.806653396345092,,,29.4,25.1,21.4
2022-07-05,0.0,,,28.1,25.0,21.8
2022-07-06,0.0,,,27.6,24.2,20.8
2022-07-07,2.89773382910301,,,28.2,24.0,20.2
2022-07-08,0.046196084217234736,,,29.6,25.0,20.6
2022-07-09,0.0,,,30.0,25.1,20.9
2022-07-10,0.0,,,29.6,24.9,20.9
2022-07-11,0.13045298380526912,,,28.6,24.8,20.9
2022-07-12,0.0,,,29.8,25.3,21.5
2022-07-13,0.0,,,31.0,25.1,19.7
2022-07-14,0.6849832965923138,,,28.3,24.8,20.7
2022-07-15,0.0,,,27.6,24.1,20.3
2022-07-16,0.20189714276085421,,,28.5,24.7,20.3
2022-07-17,0.0,,,29.9,24.9,20.0
2022-07-18,0.0,,,30.2,25.2,20.0
2022-07-19,0.0,,,29.1,25.0,20.6
2022-07-20,0.0,,,28.8,25.2,21.3
2022-07-21,0.0,,,30.1,25.7,21.3
2022-07-22,1.775292325816811,,,29.3,25.3,21.1
2022-07-23,2.9435667674010073,,,27.4,24.4,20.9
2022-07-24,0.05565156084835244,,,26.7,24.3,22.0
2022-07-25,0.0884242776239282,,,28.2,23.8,20.1
2022-07-26,17.38248224349506,,,28.0,24.3,20.3
2022-07-27,0.0,,,28.2,24.5,21.5
2022-07-28,0.8288080877942213,,,27.3,23.8,20.7
2022-07-29,0.0,,,28.4,24.0,20.0
2022-07-30,0.0,,,29.4,24.7,20.7
2022-07-31,0.0,,,30.6,25.9,22.2
2022-08-01,0.24128783452047287,,,29.5,25.7,21.0
2022-08-02,0.0,,,29.0,26.0,22.7
2022-08-03,0.1756911367633958,,,28.4,24.4,20.5
2022-08-04,0.12869218625865264,,,29.2,25.0,21.0
2022-08-05,2.8377284145345922,,,27.8,24.5,20.5
2022-08-06,1.2508074573699806,,,28.5,24.5,20.7
2022-08-07,0.017797199751640454,,,28.8,24.4,20.0
2022-08-08,0.8949535350512139,,,28.9,24.8,20.9
2022-08-09,0.0,,,30.7,25.6,21.4
2022-08-10,0.005930616119988142,,,28.2,25.1,21.9
2022-08-11,0.016234746605271123,,,29.4,24.9,20.6
2022-08-12,1.69984297588106,,,28.6,25.0,21.3
2022-08-13,1.1040429107488312,,,26.7,23.9,20.7
2022-08-14,0.0,,,28.2,24.3,20.7
2022-08-15,0.0,,,28.4,24.3,20.3
2022-08-16,2.8350846207916773,,,28.2,24.3,19.9
2022-08-17,1.9199035282825565,,,29.0,24.6,20.9
2022-08-18,0.0,,,28.2,24.6,21.0
2022-08-19,0.0,,,28.5,24.9,21.8
2022-08-20,1.3489195506087799,,,28.9,25.1,22.1
2022-08-21,0.7435456365535695,,,28.0,24.7,21.2
2022-08-22,15.019365714128663,,,27.5,24.1,21.0
2022-08-23,1.7426602976234575,,,27.4,24.1,20.7
2022-08-24,2.2104937598761287,,,27.7,24.0,20.9
2022-08-25,4.19190995890243,,,28.4,24.2,21.0
2022-08-26,0.15536214371032386,,,28.1,24.5,21.2
2022-08-27,2.3350818320541005,,,27.4,24.1,20.9
2022-08-28,9.693108501704785,,,27.9,24.3,21.1
2022-08-29,6.413275741738494,,,25.7,23.3,20.9
2022-08-30,7.359635491269383,,,27.9,23.7,20.4
2022-08-31,34.12561057555189,,,28.6,24.1,20.7
2022-09-01,3.086916153826637,,,28.1,24.4,21.7
2022-09-02,7.171762652732208,,,26.8,23.8,21.2
2022-09-03,0.0,,,27.6,23.9,20.5
2022-09-04,1.0279716278026354,,,28.4,24.6,21.3
2022-09-05,0.0,,,27.9,24.5,20.9
2022-09-06,12.928314407182453,,,29.0,24.9,21.5
2022-09-07,9.329439330224162,,,28.0,24.5,21.1
2022-09-08,0.5624077736245134,,,27.7,24.4,20.8
2022-09-09,0.0,,,28.3,25.2,21.5
2022-09-10,0.0,,,29.4,25.0,20.7
2022-09-11,3.7534353640353437,,,27.9,24.7,21.3
2022-09-12,6.527859387231863,,,26.5,24.5,22.4
2022-09-13,4.4043126265424775,,,27.1,24.1,20.9
2022-09-14,0.2215508679969073,,,28.4,23.9,20.7
2022-09-15,1.2260728378926042,,,29.0,24.5,20.4
2022-09-16,0.0,,,29.3,24.6,20.7
2022-09-17,9.625582488537438,,,28.4,24.1,20.9
2022-09-18,6.348308279806846,,,27.6,24.2,21.1
2022-09-19,0.0,,,28.5,24.5,21.3
2022-09-20,4.371235805626165,,,28.5,24.7,21.5
2022-09-21,0.7733901024515338,,,27.1,24.9,22.5
2022-09-22,0.0,,,26.9,24.5,21.6
2022-09-23,0.0,,,28.2,24.5,21.4
2022-09-24,11.67907535759123,,,27.9,24.0,21.0
2022-09-25,39.17388238210727,,,25.7,23.5,22.5
2022-09-26,57.736147897004855,,,24.6,23.5,22.1
2022-09-27,17.95795265125631,,,27.1,24.1,22.6
2022-09-28,15.039990162456746,,,26.4,23.9,21.1
2022-09-29,9.916088171956043,,,25.1,23.5,21.2
2022-09-30,12.823373958597687,,,25.3,22.9,20.9
2022-10-01,13.426423024624691,,,24.9,23.0,21.4
2022-10-02,1.4343053435108233,,,25.2,23.0,21.2
2022-10-03,3.4262905623663955,,,25.5,23.2,21.0
2022-10-04,4.578608501864832,,,27.4,23.9,21.0
2022-10-05,0.3401626500106557,,,27.7,24.0,21.0
2022-10-06,4.46972583362831,,,28.6,24.3,21.9
2022-10-07,4.344462440650768,,,27.8,24.6,22.2
2022-10-08,0.12769110799242372,,,28.6,24.7,21.0
2022-10-09,2.611820632028203,,,28.4,24.0,20.4
2022-10-10,0.0,,,26.9,23.7,20.4
2022-10-11,0.0,,,27.4,24.2,21.1
2022-10-12,0.0,,,27.6,23.7,20.5
2022-10-13,2.4523061408063445,,,26.9,23.7,20.5
2022-10-14,0.0,,,25.5,23.3,21.0
2022-10-15,5.48347573242693,,,28.1,24.1,20.8
2022-10-16,0.0,,,27.9,23.8,20.3
2022-10-17,0.0,,,26.7,23.5,20.4
2022-10-18,0.0,,,26.5,24.0,20.6
2022-10-19,10.504019243258758,,,26.7,23.8,20.9
2022-10-20,0.25366752304048895,,,26.8,23.4,20.4
2022-10-21,6.230951508378066,,,26.2,23.3,20.3
2022-10-22,21.842442857418686,,,26.5,23.2,20.5
2022-10-23,17.218302500711502,,,26.6,23.6,21.1
2022-10-24,0.0,,,27.4,23.5,21.0
2022-10-25,0.569783920735693,,,26.3,22.9,19.7
2022-10-26,0.0,,,25.7,22.8,19.7
2022-10-27,0.0,,,26.1,22.8,19.9
2022-10-28,0.0,,,27.4,23.1,19.3
2022-10-29,0.0,,,26.6,22.8,19.2
2022-10-30,0.0,,,27.9,23.7,20.2
2022-10-31,0.5809980126085272,,,27.2,23.2,20.8
2022-11-01,5.169765450756704,,,26.8,24.0,21.7
2022-11-02,0.43757777255409325,,,27.8,23.9,21.3
2022-11-03,0.0,,,27.1,23.8,21.4
2022-11-04,0.0,,,26.8,23.7,21.5
2022-11-05,0.0,,,26.3,22.4,19.6
2022-11-06,0.0,,,25.2,22.1,18.8
